Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
45.00	0.500	140.00	1037.45	414.98	17.64	-0.05953	0.00046	0.505	139.19	45.00	0.500	140.00	
45.00	0.500	145.00	1037.43	414.97	18.02	-0.05518	0.00043	0.504	144.23	45.00	0.500	145.00	
45.00	0.500	150.00	1038.11	415.25	18.38	-0.06167	0.00049	0.503	149.27	45.00	0.500	150.00	
45.00	0.500	155.00	1040.97	416.39	18.76	-0.00773	0.00033	0.503	154.33	45.00	0.500	155.00	
45.00	0.500	160.00	1039.53	415.81	19.05	-0.01277	0.00029	0.504	159.40	45.00	0.500	160.00	
45.01	0.500	165.00	1038.01	415.21	18.91	-0.04457	0.00018	0.505	164.45	45.00	0.500	165.00	
45.01	0.500	170.00	1034.11	413.65	18.54	0.05330	-0.00013	0.505	169.58	45.00	0.500	170.00	
45.01	0.500	175.00	1035.02	414.01	18.92	0.05779	-0.00022	0.505	174.72	45.00	0.500	175.00	
45.01	0.500	180.00	1033.84	413.54	18.85	0.03134	-0.00012	0.505	179.89	45.00	0.500	180.00	
45.01	0.500	185.00	1033.16	413.26	19.12	0.01337	-0.00004	0.506	185.02	45.00	0.500	185.00	
45.01	0.500	190.00	1028.58	411.43	18.62	-0.02551	0.00003	0.507	190.20	45.00	0.500	190.00	
45.00	0.499	195.00	1027.02	410.81	18.61	0.00105	0.00014	0.508	195.35	45.00	0.500	195.00	
45.01	0.500	200.00	1025.58	410.23	18.43	-0.07261	0.00045	0.510	200.44	45.00	0.500	200.00	
45.01	0.500	205.00	1023.34	409.33	18.19	-0.07702	0.00048	0.511	205.48	45.00	0.500	205.00	
45.00	0.500	210.00	1021.68	408.67	17.80	-0.06074	0.00051	0.513	210.46	45.00	0.500	210.00	
45.00	0.500	215.00	1024.24	409.70	17.88	-0.10666	0.00066	0.515	215.39	45.00	0.500	215.00	
45.01	0.500	220.00	1027.18	410.87	17.72	-0.08733	0.00073	0.516	220.23	45.00	0.500	220.00	
45.00	0.500	225.00	1028.13	411.25	17.02	-0.06050	0.00066	0.517	225.02	45.00	0.500	225.00	
45.01	0.500	230.00	1036.31	414.52	17.09	-0.05898	0.00075	0.518	229.82	45.00	0.500	230.00	
45.00	0.500	235.00	1044.95	417.98	16.85	-0.07548	0.00073	0.518	234.63	45.00	0.500	235.00	
45.01	0.500	240.00	1053.76	421.50	16.21	-0.05694	0.00070	0.517	239.46	45.00	0.500	240.00	
