Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
25.00	1.000	115.00	2140.03	856.01	20.89	-0.18965	0.00042	0.997	114.49	25.00	1.000	115.00	
25.00	1.000	120.00	2070.69	828.28	21.31	-0.21247	0.00046	1.000	119.39	25.00	1.000	120.00	
25.00	1.000	125.00	2002.74	801.10	20.91	-0.13700	0.00045	1.003	124.29	25.00	1.000	125.00	
25.00	1.000	130.00	1951.08	780.43	21.18	-0.20366	0.00048	1.004	129.22	25.00	1.000	130.00	
25.00	1.000	135.00	1910.10	764.04	21.46	-0.23029	0.00055	1.004	134.17	25.00	1.000	135.00	
25.00	1.000	140.00	1870.85	748.34	20.52	-0.19834	0.00046	1.003	139.13	25.00	1.000	140.00	
25.00	1.000	145.00	1852.15	740.86	21.23	-0.21926	0.00046	1.000	144.15	25.00	1.000	145.00	
25.00	1.000	150.00	1826.70	730.68	21.14	-0.19025	0.00043	0.998	149.20	25.00	1.000	150.00	
25.00	1.000	155.00	1810.32	724.13	21.33	-0.12803	0.00044	0.998	154.24	25.00	1.000	155.00	
25.00	1.000	160.00	1791.10	716.44	20.97	-0.08867	0.00026	0.997	159.20	25.00	1.000	160.00	
25.00	1.000	165.00	1781.59	712.63	20.99	-0.12472	0.00021	0.996	164.30	25.00	1.000	165.00	
24.99	1.000	170.00	1776.11	710.44	21.15	-0.01668	0.00012	0.996	169.41	25.00	1.000	170.00	
25.00	1.000	175.00	1765.98	706.39	20.72	-0.00438	-0.00001	0.996	174.62	25.00	1.000	175.00	
25.00	1.000	180.00	1762.60	705.04	20.40	0.00629	0.00001	0.996	179.88	25.00	1.000	180.00	
25.00	1.000	185.00	1765.97	706.39	20.79	-0.03374	0.00017	0.997	185.07	25.00	1.000	185.00	
25.00	1.000	190.00	1766.42	706.57	20.50	-0.06474	0.00018	0.999	190.26	25.00	1.000	190.00	
25.00	1.000	195.00	1774.33	709.73	20.71	-0.08543	0.00042	1.002	195.47	25.00	1.000	195.00	
24.99	1.000	200.00	1788.11	715.25	21.10	-0.18779	0.00061	1.005	200.58	25.00	1.000	200.00	
25.00	1.000	205.00	1798.84	719.54	21.04	-0.14998	0.00072	1.009	205.64	25.00	1.000	205.00	
24.99	1.000	210.00	1817.65	727.06	21.24	-0.21616	0.00094	1.013	210.65	25.00	1.000	210.00	
25.00	1.000	215.00	1841.79	736.72	21.62	-0.23883	0.00102	1.017	215.57	25.00	1.000	215.00	
25.00	1.000	220.00	1867.52	747.01	21.47	-0.25032	0.00109	1.021	220.38	25.00	1.000	220.00	
25.00	1.000	225.00	1898.37	759.35	21.00	-0.27326	0.00111	1.023	225.15	25.00	1.000	225.00	
25.00	1.000	230.00	1937.24	774.89	20.98	-0.27485	0.00114	1.025	229.91	25.00	1.000	230.00	
25.00	1.000	235.00	1989.96	795.99	21.19	-0.27281	0.00114	1.025	234.66	25.00	1.000	235.00	
25.00	1.000	240.00	2048.84	819.54	20.76	-0.27449	0.00111	1.024	239.44	25.00	1.000	240.00	
