Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
39.99	0.100	135.00	1788.38	715.35	19.97	0.05611	-0.00020	0.101	134.92	40.00	0.100	135.00	
39.99	0.100	140.00	1788.53	715.41	20.80	-0.03923	-0.00012	0.102	139.90	40.00	0.100	140.00	
39.99	0.100	145.00	1778.17	711.27	20.20	0.00475	-0.00020	0.102	144.97	40.00	0.100	145.00	
39.99	0.100	150.00	1774.88	709.95	20.17	-0.02916	-0.00012	0.102	149.85	40.00	0.100	150.00	
40.00	0.100	155.00	1765.61	706.24	19.96	0.09213	-0.00017	0.102	154.90	40.00	0.100	155.00	
40.00	0.100	160.00	1764.91	705.96	20.35	-0.04310	-0.00007	0.103	159.80	40.00	0.100	160.00	
40.00	0.099	165.00	1760.57	704.23	19.94	0.01186	-0.00009	0.103	164.63	40.00	0.100	165.00	
40.00	0.100	170.00	1754.89	701.96	19.81	-0.00781	-0.00012	0.103	169.69	40.00	0.100	170.00	
40.00	0.100	175.00	1759.46	703.78	20.46	-0.05018	-0.00002	0.103	174.67	40.00	0.100	175.00	
40.00	0.100	180.00	1754.74	701.90	19.92	-0.00613	-0.00015	0.104	179.63	40.00	0.100	180.00	
40.00	0.100	185.00	1753.58	701.43	19.72	-0.00385	-0.00007	0.104	184.53	40.00	0.100	185.00	
40.00	0.100	190.00	1755.56	702.23	19.87	0.01362	-0.00009	0.104	189.57	40.00	0.100	190.00	
40.01	0.100	195.00	1760.03	704.01	19.89	0.01149	-0.00004	0.104	194.42	40.00	0.100	195.00	
40.00	0.100	200.00	1763.23	705.29	19.89	0.02545	-0.00005	0.104	199.49	40.00	0.100	200.00	
40.00	0.100	205.00	1767.52	707.01	19.76	0.00083	-0.00001	0.104	204.43	40.00	0.100	205.00	
40.00	0.100	210.00	1775.26	710.10	20.03	0.00056	-0.00003	0.104	209.37	40.00	0.100	210.00	
40.00	0.100	215.00	1781.50	712.60	19.97	-0.00259	-0.00004	0.104	214.21	40.00	0.100	215.00	
40.00	0.100	220.00	1786.99	714.79	19.79	-0.04289	-0.00003	0.104	219.00	40.00	0.100	220.00	
40.00	0.100	225.00	1794.95	717.98	20.02	-0.02141	-0.00003	0.105	223.82	40.00	0.100	225.00	
40.00	0.100	230.00	1805.65	722.26	20.24	-0.04523	-0.00001	0.104	228.61	40.00	0.100	230.00	
40.00	0.100	235.00	1816.12	726.45	20.44	-0.04358	0.00001	0.104	233.49	40.00	0.100	235.00	
40.01	0.100	240.00	1824.01	729.60	20.19	-0.03125	-0.00001	0.104	238.36	40.00	0.100	240.00	
