Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
70.00	0.700	94.00	217.96	87.18	15.65	0.04409	-0.00033	0.704	93.52	70.00	0.700	94.00	
70.00	0.700	96.00	214.25	85.70	14.99	0.04887	-0.00099	0.706	95.56	70.00	0.700	96.00	
70.00	0.700	99.00	215.02	86.01	14.94	0.10087	-0.00156	0.708	98.58	70.00	0.700	99.00	
70.00	0.700	102.00	218.68	87.47	15.11	0.12616	-0.00100	0.710	101.60	70.00	0.700	102.00	
70.00	0.700	105.00	222.26	88.91	15.43	0.02711	-0.00095	0.712	104.57	70.00	0.700	105.00	
70.00	0.699	110.00	226.64	90.66	15.58	0.06235	-0.00081	0.714	109.45	70.00	0.700	110.00	
70.00	0.700	115.00	229.28	91.71	15.61	0.01591	-0.00026	0.715	114.30	70.00	0.700	115.00	
70.00	0.700	120.00	230.41	92.16	15.47	0.03596	-0.00039	0.717	119.17	70.00	0.700	120.00	
70.00	0.700	125.00	231.37	92.55	15.49	0.10162	-0.00020	0.718	124.02	70.00	0.700	125.00	
70.00	0.700	130.00	233.17	93.27	15.85	0.03433	0.00024	0.717	128.92	70.00	0.700	130.00	
70.00	0.700	135.00	234.11	93.64	15.69	0.06043	-0.00045	0.716	133.83	70.00	0.700	135.00	
70.00	0.700	140.00	235.94	94.37	15.84	0.01835	0.00061	0.715	138.79	70.00	0.700	140.00	
70.00	0.700	145.00	237.43	94.97	15.83	-0.02657	0.00027	0.712	143.77	70.00	0.700	145.00	
70.00	0.700	150.00	239.68	95.87	15.82	0.00379	-0.00012	0.709	148.77	70.00	0.700	150.00	
70.00	0.700	155.00	241.76	96.70	16.06	-0.00330	0.00053	0.708	153.76	70.00	0.700	155.00	
70.00	0.700	160.00	243.09	97.24	15.76	0.07599	-0.00064	0.707	158.75	70.00	0.700	160.00	
70.00	0.700	165.00	246.43	98.57	16.49	0.02700	0.00056	0.705	163.84	70.00	0.700	165.00	
70.00	0.700	170.00	247.86	99.14	16.61	0.03689	0.00022	0.704	168.95	70.00	0.700	170.00	
70.00	0.700	175.00	247.93	99.17	16.27	0.00663	0.00021	0.704	174.12	70.00	0.700	175.00	
70.00	0.700	180.00	249.05	99.62	16.81	-0.02278	0.00054	0.704	179.33	70.00	0.700	180.00	
70.00	0.700	185.00	248.10	99.24	16.51	-0.00457	0.00040	0.704	184.50	70.00	0.700	185.00	
70.00	0.700	190.00	246.77	98.71	16.59	-0.00918	0.00045	0.706	189.66	70.00	0.700	190.00	
70.00	0.700	195.00	243.88	97.55	16.09	0.00919	0.00044	0.708	194.86	70.00	0.700	195.00	
70.00	0.700	200.00	242.01	96.80	16.50	0.03622	0.00026	0.709	199.98	70.00	0.700	200.00	
70.00	0.700	205.00	238.55	95.42	15.97	0.08357	0.00014	0.711	205.12	70.00	0.700	205.00	
70.00	0.700	210.00	236.28	94.51	15.88	0.04604	-0.00009	0.714	210.18	70.00	0.700	210.00	
70.00	0.701	215.00	234.34	93.74	15.67	0.06377	-0.00019	0.716	215.14	70.00	0.700	215.00	
70.00	0.700	220.00	233.98	93.59	16.12	0.01916	0.00128	0.718	219.94	70.00	0.700	220.00	
70.00	0.700	225.00	232.64	93.06	15.94	-0.00187	0.00035	0.719	224.74	70.00	0.700	225.00	
70.00	0.700	230.00	232.18	92.87	15.84	0.04360	0.00008	0.720	229.54	70.00	0.700	230.00	
70.00	0.700	235.00	231.70	92.68	15.63	0.04366	0.00028	0.720	234.33	70.00	0.700	235.00	
70.00	0.700	240.00	232.30	92.92	15.95	0.04069	0.00024	0.720	239.12	70.00	0.700	240.00	
