Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
34.99	0.201	102.00	2089.43	835.77	20.18	-0.05356	-0.00028	0.197	102.07	35.00	0.200	102.00	
34.98	0.199	105.00	2077.88	831.15	20.02	-0.02545	-0.00030	0.197	105.07	35.00	0.200	105.00	
34.99	0.200	110.00	2063.59	825.44	20.25	-0.10192	-0.00013	0.197	109.99	35.00	0.200	110.00	
35.00	0.200	115.00	2044.84	817.93	19.92	-0.08032	-0.00018	0.198	114.96	35.00	0.200	115.00	
35.00	0.200	120.00	2021.68	808.67	19.85	-0.00874	-0.00024	0.200	119.98	35.00	0.200	120.00	
35.00	0.200	125.00	1999.72	799.89	19.41	0.00850	-0.00026	0.201	125.01	35.00	0.200	125.00	
35.00	0.200	130.00	1980.26	792.10	19.63	-0.01690	-0.00015	0.202	129.93	35.00	0.200	130.00	
35.02	0.200	135.00	1964.67	785.87	19.77	0.01033	-0.00016	0.202	134.97	35.00	0.200	135.00	
35.00	0.200	140.00	1948.15	779.26	19.70	-0.00082	-0.00013	0.202	140.00	35.00	0.200	140.00	
35.02	0.200	145.00	1939.03	775.61	20.00	-0.08838	-0.00007	0.202	145.08	35.00	0.200	145.00	
35.02	0.200	150.00	1929.83	771.93	20.26	-0.03330	-0.00002	0.202	150.10	35.00	0.200	150.00	
35.00	0.200	155.00	1914.28	765.71	19.92	0.01923	-0.00008	0.203	155.12	35.00	0.200	155.00	
35.00	0.200	160.00	1901.04	760.42	19.68	0.05443	-0.00017	0.203	160.16	35.00	0.200	160.00	
35.00	0.200	165.00	1896.51	758.60	19.58	-0.05329	0.00000	0.204	165.08	35.00	0.200	165.00	
34.99	0.200	170.00	1888.76	755.50	19.42	0.03107	-0.00022	0.204	170.14	35.00	0.200	170.00	
35.00	0.200	175.00	1893.06	757.23	19.64	-0.01603	-0.00007	0.204	175.24	35.00	0.200	175.00	
35.00	0.200	180.00	1887.05	754.82	19.38	-0.05195	-0.00015	0.204	180.31	35.00	0.200	180.00	
35.00	0.200	185.00	1892.42	756.97	19.59	-0.01263	-0.00006	0.205	185.40	35.00	0.200	185.00	
35.00	0.200	190.00	1892.87	757.15	19.50	-0.05058	-0.00003	0.205	190.43	35.00	0.200	190.00	
35.00	0.200	195.00	1897.13	758.85	19.49	0.02471	-0.00001	0.206	195.47	35.00	0.200	195.00	
35.00	0.200	200.00	1902.83	761.13	19.53	-0.04421	0.00000	0.206	200.49	35.00	0.200	200.00	
35.00	0.200	205.00	1913.69	765.48	19.60	-0.01419	0.00008	0.207	205.50	35.00	0.200	205.00	
35.00	0.200	210.00	1923.72	769.49	19.56	-0.00632	0.00005	0.207	210.45	35.00	0.200	210.00	
35.00	0.200	215.00	1939.63	775.85	19.37	-0.00038	0.00006	0.208	215.38	35.00	0.200	215.00	
35.00	0.200	220.00	1958.38	783.35	19.58	0.00461	0.00007	0.209	220.16	35.00	0.200	220.00	
35.00	0.200	225.00	1978.66	791.46	19.48	-0.04167	0.00010	0.209	224.94	35.00	0.200	225.00	
35.00	0.199	230.00	2003.95	801.58	19.79	-0.01622	0.00010	0.208	229.73	35.00	0.200	230.00	
35.00	0.200	235.00	2027.02	810.81	20.06	-0.07357	0.00014	0.209	234.53	35.00	0.200	235.00	
35.00	0.200	240.00	2049.85	819.94	20.04	-0.11145	0.00013	0.209	239.29	35.00	0.200	240.00	
