Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
49.99	1.500	170.00	585.75	234.30	18.80	-0.06111	0.00075	1.479	169.04	50.00	1.500	170.00	
49.99	1.500	175.00	586.75	234.70	18.75	-0.00062	0.00031	1.478	174.19	50.00	1.500	175.00	
49.99	1.500	180.00	584.88	233.95	18.27	-0.01615	-0.00006	1.478	179.40	50.00	1.500	180.00	
49.99	1.500	185.00	584.73	233.89	18.57	0.04953	0.00015	1.480	184.58	50.00	1.500	185.00	
49.99	1.500	190.00	584.82	233.93	19.36	-0.07319	0.00145	1.482	189.78	50.00	1.500	190.00	
49.99	1.500	195.00	576.72	230.69	18.57	0.01168	0.00106	1.485	194.97	50.00	1.500	195.00	
50.01	1.500	200.00	566.55	226.62	17.78	0.05326	-0.00016	1.489	200.47	50.00	1.500	200.00	
50.01	1.500	205.00	558.28	223.31	17.18	0.05661	-0.00020	1.494	205.57	50.00	1.500	205.00	
49.99	1.500	210.00	556.36	222.55	18.13	0.03902	0.00075	1.500	210.32	50.00	1.500	210.00	
49.99	1.501	215.00	548.84	219.54	17.32	0.02633	0.00099	1.505	215.31	50.00	1.500	215.00	
50.01	1.499	220.00	541.05	216.42	16.67	0.05354	-0.00012	1.509	220.40	50.00	1.500	220.00	
50.01	1.500	225.00	536.89	214.75	16.60	0.02913	-0.00010	1.514	225.27	50.00	1.500	225.00	
49.98	1.500	230.00	534.16	213.67	14.58	0.05102	0.00002	1.519	229.84	50.00	1.500	230.00	
50.00	1.501	235.00	541.83	216.73	16.74	0.00213	0.00095	1.521	234.64	50.00	1.500	235.00	
49.99	1.500	240.00	539.76	215.91	16.46	-0.06927	0.00123	1.522	239.46	50.00	1.500	240.00	
