Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
30.00	5.000	90.00	1683.28	673.31	15.78	0.17317	-0.00134	4.983	88.35	30.00	5.000	90.00	
29.98	5.000	92.00	1703.87	681.55	17.93	0.26168	-0.00192	4.977	90.41	30.00	5.000	92.00	
29.99	5.000	94.00	1429.41	571.76	14.92	0.23431	-0.00209	4.972	92.57	30.00	5.000	94.00	
30.00	5.000	96.00	1175.03	470.01	12.48	0.18773	-0.00232	4.970	94.68	30.00	5.000	96.00	
30.01	5.000	99.00	969.13	387.65	11.68	0.22997	-0.00291	4.977	97.79	30.00	5.000	99.00	
30.01	5.000	102.00	873.40	349.36	12.03	0.18742	-0.00333	4.980	100.82	30.00	5.000	102.00	
30.01	5.000	105.00	824.49	329.80	12.85	0.16617	-0.00345	4.980	103.81	30.00	5.000	105.00	
30.00	5.000	110.00	781.00	312.40	14.57	0.11804	-0.00367	4.975	108.72	30.00	5.000	110.00	
30.00	5.000	115.00	755.38	302.15	15.90	0.04087	-0.00344	4.965	113.65	30.00	5.000	115.00	
29.99	5.000	120.00	738.57	295.43	17.32	0.03928	-0.00308	4.951	118.54	30.00	5.000	120.00	
30.00	5.000	125.00	726.71	290.68	18.38	0.00704	-0.00245	4.937	123.55	30.00	5.000	125.00	
30.00	5.000	130.00	716.74	286.70	19.00	0.00521	-0.00169	4.923	128.51	30.00	5.000	130.00	
30.00	5.000	135.00	709.33	283.73	19.88	-0.09301	-0.00042	4.909	133.52	30.00	5.000	135.00	
30.00	5.000	140.00	703.35	281.34	20.90	-0.11398	0.00088	4.896	138.57	30.00	5.000	140.00	
30.00	5.000	145.00	694.98	277.99	20.29	-0.15613	0.00218	4.885	143.61	30.00	5.000	145.00	
30.01	5.000	150.00	691.41	276.56	20.91	-0.19081	0.00357	4.873	148.66	30.00	5.000	150.00	
30.00	5.000	155.00	686.55	274.62	20.61	-0.14325	0.00488	4.865	153.67	30.00	5.000	155.00	
30.00	5.000	160.00	686.32	274.53	21.97	-0.13760	0.00611	4.856	158.66	30.00	5.000	160.00	
30.01	5.000	165.00	682.96	273.18	21.85	-0.14193	0.00709	4.850	163.66	30.00	5.000	165.00	
30.01	5.000	170.00	675.38	270.15	20.12	-0.11567	0.00807	4.843	168.74	30.00	5.000	170.00	
29.99	5.000	175.00	671.91	268.76	20.76	-0.17860	0.00960	4.838	173.84	30.00	5.000	175.00	
30.00	5.000	180.00	665.26	266.10	19.27	-0.10896	0.00977	4.835	179.20	30.00	5.000	180.00	
30.00	5.000	185.00	676.17	270.47	22.05	-0.21482	0.01230	4.835	184.31	30.00	5.000	185.00	
30.00	5.000	190.00	679.59	271.84	23.58	-0.12023	0.01356	4.837	189.48	30.00	5.000	190.00	
29.99	5.000	195.00	678.42	271.37	22.32	-0.16571	0.01497	4.841	194.56	30.00	5.000	195.00	
30.01	5.000	200.00	679.88	271.95	22.28	-0.21212	0.01583	4.847	199.72	30.00	5.000	200.00	
30.00	5.000	205.00	683.74	273.50	23.98	-0.29589	0.01707	4.855	204.76	30.00	5.000	205.00	
30.00	5.000	210.00	685.73	274.29	23.60	-0.33059	0.01753	4.864	209.88	30.00	5.000	210.00	
29.99	5.000	215.00	690.21	276.08	24.11	-0.27249	0.01724	4.876	214.85	30.00	5.000	215.00	
30.01	5.000	220.00	690.82	276.33	22.28	-0.32893	0.01678	4.889	219.87	30.00	5.000	220.00	
30.00	5.000	225.00	697.99	279.20	21.75	-0.30248	0.01609	4.903	224.75	30.00	5.000	225.00	
30.00	5.000	230.00	708.72	283.49	21.94	-0.40989	0.01555	4.917	229.76	30.00	5.000	230.00	
30.00	5.000	235.00	713.00	285.20	19.34	-0.28750	0.01376	4.932	234.62	30.00	5.000	235.00	
30.01	5.000	240.00	722.42	288.97	17.58	-0.31443	0.01211	4.945	239.54	30.00	5.000	240.00	
