Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
30.00	3.000	105.00	1111.88	444.75	13.14	0.10164	-0.00117	2.998	104.05	30.00	3.000	105.00	
30.00	3.000	110.00	1045.24	418.10	13.99	0.08561	-0.00128	2.996	109.00	30.00	3.000	110.00	
30.00	3.000	115.00	1004.44	401.78	14.79	0.05609	-0.00123	2.993	113.93	30.00	3.000	115.00	
30.01	3.000	120.00	977.80	391.12	15.77	0.04555	-0.00110	2.987	118.86	30.00	3.000	120.00	
30.01	3.000	125.00	959.73	383.89	16.90	0.01756	-0.00089	2.980	123.79	30.00	3.000	125.00	
30.00	3.000	130.00	946.68	378.67	17.82	0.03885	-0.00058	2.972	128.74	30.00	3.000	130.00	
30.00	3.000	135.00	934.13	373.65	17.85	-0.01384	-0.00026	2.964	133.73	30.00	3.000	135.00	
30.01	3.000	140.00	928.23	371.29	18.77	-0.05946	0.00022	2.955	138.74	30.00	3.000	140.00	
30.00	3.000	145.00	923.21	369.29	19.41	-0.01284	0.00046	2.947	143.76	30.00	3.000	145.00	
30.01	3.000	150.00	920.87	368.35	20.01	-0.00503	0.00089	2.941	148.78	30.00	3.000	150.00	
30.01	3.000	155.00	915.26	366.10	19.68	-0.05575	0.00111	2.935	153.79	30.00	3.000	155.00	
30.01	3.000	160.00	914.42	365.77	20.15	-0.01219	0.00136	2.930	158.79	30.00	3.000	160.00	
30.00	3.000	165.00	916.36	366.55	21.21	-0.05330	0.00182	2.926	163.79	30.00	3.000	165.00	
30.00	3.000	170.00	914.91	365.96	20.92	-0.10134	0.00222	2.922	168.83	30.00	3.000	170.00	
30.00	3.000	175.00	912.62	365.05	20.85	-0.07827	0.00235	2.920	173.98	30.00	3.000	175.00	
30.00	3.000	180.00	907.37	362.95	19.97	-0.03904	0.00213	2.918	179.22	30.00	3.000	180.00	
30.00	3.000	185.00	903.13	361.25	19.09	-0.07048	0.00252	2.919	184.39	30.00	3.000	185.00	
30.00	3.000	190.00	912.59	365.04	21.15	-0.23907	0.00405	2.921	189.50	30.00	3.000	190.00	
30.01	3.000	195.00	909.46	363.78	20.86	-0.10421	0.00418	2.924	194.66	30.00	3.000	195.00	
30.00	3.000	200.00	902.07	360.83	19.63	-0.04307	0.00418	2.929	199.77	30.00	3.000	200.00	
30.00	3.000	205.00	902.08	360.83	19.68	-0.03892	0.00450	2.935	204.86	30.00	3.000	205.00	
30.00	3.000	210.00	902.27	360.91	19.46	-0.03020	0.00471	2.942	209.92	30.00	3.000	210.00	
30.00	3.000	215.00	904.36	361.75	19.03	0.02531	0.00464	2.950	214.95	30.00	3.000	215.00	
30.01	3.000	220.00	910.59	364.24	19.11	-0.06895	0.00476	2.959	219.90	30.00	3.000	220.00	
30.00	3.000	225.00	912.85	365.14	17.77	-0.09010	0.00467	2.968	224.83	30.00	3.000	225.00	
30.00	3.000	230.00	925.74	370.30	17.66	-0.11002	0.00460	2.977	229.75	30.00	3.000	230.00	
30.01	3.000	235.00	938.37	375.35	16.98	-0.07269	0.00415	2.985	234.64	30.00	3.000	235.00	
30.01	3.000	240.00	958.23	383.29	16.38	-0.11655	0.00385	2.993	239.51	30.00	3.000	240.00	
