Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
50.00	0.020	140.00	1331.32	532.53	21.16	0.06741	-0.00024	0.021	141.51	50.00	0.020	140.00	
50.00	0.020	145.00	1332.35	532.94	21.29	-0.02349	-0.00002	0.021	146.20	50.00	0.020	145.00	
50.00	0.020	150.00	1332.07	532.83	21.16	0.00745	-0.00007	0.021	151.12	50.00	0.020	150.00	
49.99	0.020	155.00	1333.27	533.31	21.53	-0.00768	-0.00004	0.021	155.59	50.00	0.020	155.00	
49.99	0.020	160.00	1331.86	532.74	21.23	-0.07974	0.00003	0.021	159.86	50.00	0.020	160.00	
49.99	0.020	165.00	1326.75	530.70	20.50	0.08714	-0.00014	0.021	165.31	50.00	0.020	165.00	
49.99	0.020	170.00	1329.45	531.78	21.18	0.03406	-0.00014	0.021	170.18	50.00	0.020	170.00	
49.99	0.020	175.00	1330.50	532.20	21.29	-0.01335	-0.00003	0.021	174.75	50.00	0.020	175.00	
49.98	0.020	180.00	1333.72	533.49	21.60	-0.24206	0.00067	0.021	179.13	50.00	0.020	180.00	
49.99	0.020	185.00	1330.81	532.32	21.23	0.01605	-0.00007	0.022	183.68	50.00	0.020	185.00	
49.99	0.020	190.00	1327.49	531.00	20.65	0.00055	-0.00009	0.021	188.58	50.00	0.020	190.00	
49.99	0.020	195.00	1329.69	531.88	21.09	0.05267	-0.00002	0.021	193.28	50.00	0.020	195.00	
49.99	0.020	200.00	1331.03	532.41	21.11	0.03674	-0.00003	0.022	198.22	50.00	0.020	200.00	
49.98	0.020	205.00	1332.37	532.95	21.26	0.00055	-0.00002	0.021	203.12	50.00	0.020	205.00	
49.98	0.019	210.00	1333.05	533.22	21.32	0.01042	0.00004	0.021	207.95	50.00	0.020	210.00	
49.99	0.020	215.00	1331.76	532.70	21.07	-0.00064	-0.00001	0.021	212.72	50.00	0.020	215.00	
49.99	0.020	220.00	1333.17	533.27	21.14	-0.00173	-0.00003	0.021	217.71	50.00	0.020	220.00	
49.99	0.020	225.00	1334.82	533.93	21.32	-0.00281	0.00004	0.021	222.61	50.00	0.020	225.00	
49.99	0.020	230.00	1334.94	533.98	21.24	-0.01742	-0.00001	0.021	227.35	50.00	0.020	230.00	
49.99	0.020	235.00	1331.43	532.57	20.52	-0.00077	-0.00009	0.021	232.11	50.00	0.020	235.00	
49.99	0.020	240.00	1333.72	533.49	20.79	-0.00453	-0.00007	0.021	237.05	50.00	0.020	240.00	
