Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
75.00	0.050	150.00	387.45	154.98	22.72	0.09268	0.00003	0.051	149.29	75.00	0.050	150.00	
75.00	0.050	155.00	385.05	154.02	23.51	0.12168	-0.00052	0.050	154.64	75.00	0.050	155.00	
75.00	0.050	160.00	382.84	153.14	23.65	-0.03385	0.00018	0.050	159.72	75.00	0.050	160.00	
75.00	0.050	165.00	379.71	151.89	23.04	0.04543	-0.00030	0.051	164.76	75.00	0.050	165.00	
75.00	0.050	170.00	377.81	151.12	22.92	0.02804	0.00013	0.051	169.71	75.00	0.050	170.00	
75.00	0.050	175.00	376.59	150.63	23.71	0.00798	0.00067	0.051	174.78	75.00	0.050	175.00	
75.00	0.049	180.00	373.77	149.51	22.56	0.06689	-0.00007	0.051	179.83	75.00	0.050	180.00	
75.00	0.050	185.00	373.65	149.46	22.94	0.05189	0.00012	0.051	184.90	75.00	0.050	185.00	
75.00	0.050	190.00	372.61	149.04	22.40	0.03371	0.00014	0.051	189.96	75.00	0.050	190.00	
75.00	0.050	195.00	371.54	148.62	22.03	0.04920	0.00002	0.051	195.08	75.00	0.050	195.00	
75.00	0.050	200.00	372.21	148.88	22.41	0.02319	-0.00010	0.051	200.03	75.00	0.050	200.00	
75.00	0.049	205.00	372.47	148.99	22.53	0.01586	0.00022	0.051	205.07	75.00	0.050	205.00	
75.00	0.050	210.00	373.77	149.51	22.27	0.06171	0.00038	0.051	210.11	75.00	0.050	210.00	
75.00	0.049	215.00	376.23	150.49	22.81	0.00062	0.00035	0.051	215.02	75.00	0.050	215.00	
75.00	0.050	220.00	377.45	150.98	22.55	0.05262	0.00024	0.051	219.90	75.00	0.050	220.00	
75.00	0.051	225.00	381.61	152.65	23.16	-0.01357	0.00039	0.052	224.80	75.00	0.050	225.00	
75.00	0.050	230.00	384.00	153.60	23.32	0.03237	0.00041	0.051	229.69	75.00	0.050	230.00	
74.99	0.050	235.00	387.37	154.95	23.37	0.02751	0.00031	0.051	234.50	75.00	0.050	235.00	
74.98	0.050	240.00	392.21	156.88	24.05	0.00532	0.00049	0.051	239.43	75.00	0.050	240.00	
