Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
54.99	-0.000	140.00	1120.82	448.33	22.44	-0.03640	-0.00011	0.000	216.28	55.00	0.000	140.00	
54.99	0.000	145.00	1118.67	447.47	22.10	0.06979	-0.00027	0.000	213.80	55.00	0.000	145.00	
54.99	0.000	150.00	1118.64	447.46	22.39	0.08603	-0.00017	0.001	227.99	55.00	0.000	150.00	
55.01	0.000	155.00	1119.60	447.84	22.66	-0.05548	0.00009	0.001	228.16	55.00	0.000	155.00	
55.00	-0.000	160.00	1115.95	446.38	22.02	0.04613	-0.00008	0.001	243.54	55.00	0.000	160.00	
55.00	0.000	165.00	1118.11	447.24	22.34	0.00550	0.00001	0.001	249.01	55.00	0.000	165.00	
55.00	-0.000	170.00	1120.14	448.06	22.90	-0.00968	0.00009	0.001	254.55	55.00	0.000	170.00	
55.00	-0.000	175.00	1117.49	447.00	22.28	0.08288	-0.00012	0.001	259.32	55.00	0.000	175.00	
55.00	-0.000	180.00	1118.21	447.28	22.49	0.05165	-0.00005	0.001	247.27	55.00	0.000	180.00	
55.00	-0.000	185.00	1118.89	447.56	22.77	0.01620	0.00008	0.001	233.27	55.00	0.000	185.00	
55.00	-0.000	190.00	1116.47	446.59	22.17	0.04020	-0.00003	0.001	251.22	55.00	0.000	190.00	
55.00	-0.000	195.00	1118.32	447.33	22.58	0.02987	0.00000	0.001	259.18	55.00	0.000	195.00	
55.01	-0.000	200.00	1116.46	446.58	22.30	0.03667	-0.00008	0.001	250.31	55.00	0.000	200.00	
55.00	-0.000	205.00	1117.35	446.94	22.41	0.00649	-0.00002	0.001	252.85	55.00	0.000	205.00	
55.00	-0.000	210.00	1118.15	447.26	22.47	0.01915	0.00005	0.001	257.34	55.00	0.000	210.00	
55.00	0.000	215.00	1117.89	447.16	22.36	0.04231	-0.00006	0.001	262.50	55.00	0.000	215.00	
55.01	0.000	220.00	1118.89	447.56	22.57	0.02868	-0.00002	0.001	259.80	55.00	0.000	220.00	
55.01	0.000	225.00	1118.06	447.22	22.28	0.05305	-0.00003	0.001	271.20	55.00	0.000	225.00	
55.00	0.000	230.00	1118.64	447.46	22.38	0.01832	-0.00004	0.001	269.65	55.00	0.000	230.00	
55.00	-0.000	235.00	1119.47	447.79	22.52	0.03620	-0.00002	0.001	276.09	55.00	0.000	235.00	
55.00	-0.000	240.00	1118.47	447.39	22.39	0.04245	-0.00008	0.002	275.08	55.00	0.000	240.00	
