Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
80.00	0.050	81.00	266.68	106.67	22.00	0.03922	0.00028	0.050	79.96	80.00	0.050	81.00	
80.00	0.050	84.00	268.68	107.47	22.04	-0.01552	0.00023	0.050	83.23	80.00	0.050	84.00	
80.00	0.050	86.00	269.23	107.69	22.05	0.00711	-0.00004	0.050	85.31	80.00	0.050	86.00	
80.00	0.050	88.00	270.01	108.01	22.31	-0.02040	0.00008	0.050	87.33	80.00	0.050	88.00	
80.00	0.050	90.00	269.47	107.79	21.87	0.01958	-0.00010	0.050	89.45	80.00	0.050	90.00	
80.00	0.050	92.00	270.25	108.10	22.70	0.00133	0.00029	0.050	91.47	80.00	0.050	92.00	
80.01	0.050	94.00	269.77	107.91	22.46	0.00746	-0.00004	0.050	93.68	80.00	0.050	94.00	
80.00	0.050	96.00	268.93	107.57	22.47	0.04385	0.00019	0.050	95.58	80.00	0.050	96.00	
79.99	0.050	99.00	266.01	106.41	21.96	0.07146	0.00021	0.050	98.45	80.00	0.050	99.00	
80.00	0.050	102.00	263.65	105.46	21.87	0.00782	0.00042	0.050	101.54	80.00	0.050	102.00	
80.00	0.050	105.00	260.87	104.35	21.74	0.02470	-0.00003	0.050	104.67	80.00	0.050	105.00	
80.00	0.050	110.00	255.78	102.31	20.99	-0.01993	0.00018	0.050	109.64	80.00	0.050	110.00	
80.00	0.050	115.00	251.50	100.60	20.96	-0.00869	0.00077	0.050	114.34	80.00	0.050	115.00	
80.00	0.050	120.00	245.83	98.33	20.66	-0.04874	0.00063	0.051	119.30	80.00	0.050	120.00	
80.00	0.050	125.00	240.63	96.25	20.06	0.04340	0.00026	0.051	124.20	80.00	0.050	125.00	
80.00	0.051	130.00	237.85	95.14	20.71	-0.02151	0.00067	0.051	129.09	80.00	0.050	130.00	
80.00	0.050	135.00	233.33	93.33	19.51	0.10951	-0.00047	0.051	134.29	80.00	0.050	135.00	
80.00	0.049	140.00	230.16	92.06	19.38	0.03258	-0.00044	0.050	139.31	80.00	0.050	140.00	
80.00	0.051	145.00	227.82	91.13	19.20	0.00836	0.00027	0.051	144.49	80.00	0.050	145.00	
80.00	0.050	150.00	225.96	90.38	19.86	0.11382	0.00011	0.051	149.35	80.00	0.050	150.00	
80.00	0.050	155.00	223.03	89.21	18.95	-0.00344	0.00037	0.051	154.52	80.00	0.050	155.00	
79.99	0.050	160.00	220.52	88.21	19.07	0.01141	0.00034	0.051	159.56	80.00	0.050	160.00	
79.99	0.050	165.00	219.70	87.88	19.64	-0.03441	0.00066	0.051	164.40	80.00	0.050	165.00	
80.01	0.050	170.00	218.99	87.60	19.69	-0.03904	0.00111	0.051	169.53	80.00	0.050	170.00	
80.00	0.050	175.00	217.26	86.90	19.06	0.09203	0.00011	0.050	174.70	80.00	0.050	175.00	
80.00	0.050	180.00	215.36	86.15	18.69	0.07829	-0.00059	0.051	179.64	80.00	0.050	180.00	
80.00	0.050	185.00	215.34	86.14	18.68	0.03204	0.00010	0.051	184.67	80.00	0.050	185.00	
80.00	0.050	190.00	215.33	86.13	19.16	0.02175	-0.00043	0.051	189.83	80.00	0.050	190.00	
80.01	0.050	195.00	215.87	86.35	19.00	0.00724	-0.00007	0.051	194.80	80.00	0.050	195.00	
80.00	0.050	200.00	216.28	86.51	19.25	0.00897	-0.00003	0.051	199.86	80.00	0.050	200.00	
80.00	0.050	205.00	217.24	86.90	19.23	0.00935	0.00038	0.051	204.99	80.00	0.050	205.00	
80.00	0.050	210.00	218.76	87.50	19.75	0.01194	0.00027	0.051	210.09	80.00	0.050	210.00	
80.00	0.050	215.00	220.25	88.10	19.64	0.03713	0.00058	0.051	215.01	80.00	0.050	215.00	
80.00	0.050	220.00	220.65	88.26	19.10	0.05837	0.00012	0.051	219.81	80.00	0.050	220.00	
80.00	0.050	225.00	223.43	89.37	19.60	-0.00349	0.00055	0.051	224.56	80.00	0.050	225.00	
80.00	0.050	230.00	225.60	90.24	19.43	0.03247	0.00041	0.051	229.49	80.00	0.050	230.00	
80.00	0.050	235.00	229.41	91.77	20.16	-0.02232	0.00068	0.051	234.35	80.00	0.050	235.00	
80.00	0.050	240.00	233.49	93.40	20.12	0.03091	0.00058	0.051	239.30	80.00	0.050	240.00	
