Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
--	--	--	--	--	--	--	--	--	--	25.00	0.700	94.00	Measurement skipped. (Current limit exceeded.)
--	--	--	--	--	--	--	--	--	--	25.00	0.700	96.00	Measurement skipped. (Current limit exceeded.)
--	--	--	--	--	--	--	--	--	--	25.00	0.700	99.00	Measurement skipped. (Current limit exceeded.)
--	--	--	--	--	--	--	--	--	--	25.00	0.700	102.00	Measurement skipped. (Current limit exceeded.)
--	--	--	--	--	--	--	--	--	--	25.00	0.700	105.00	Measurement skipped. (Current limit exceeded.)
25.00	0.700	110.00	--	--	--	--	--	0.690	109.32	25.00	0.700	110.00	Current limit exceeded.
25.00	0.700	115.00	--	--	--	--	--	0.698	114.61	25.00	0.700	115.00	Current limit exceeded.
25.00	0.700	120.00	--	--	--	--	--	0.701	119.52	25.00	0.700	120.00	Current limit exceeded.
25.00	0.700	125.00	2240.74	896.29	21.25	-0.18919	0.00022	0.704	124.45	25.00	0.700	125.00	
25.00	0.700	130.00	2188.67	875.47	21.56	-0.17068	0.00029	0.706	129.39	25.00	0.700	130.00	
25.00	0.700	135.00	2144.85	857.94	21.70	-0.16469	0.00029	0.707	134.34	25.00	0.700	135.00	
25.00	0.700	140.00	2106.20	842.48	21.77	-0.14581	0.00023	0.706	139.33	25.00	0.700	140.00	
25.00	0.700	145.00	2086.61	834.64	21.62	-0.13798	0.00027	0.704	144.38	25.00	0.700	145.00	
25.00	0.700	150.00	2057.33	822.93	21.30	-0.16962	0.00021	0.704	149.39	25.00	0.700	150.00	
25.00	0.700	155.00	2033.64	813.46	21.33	-0.03068	0.00014	0.704	154.42	25.00	0.700	155.00	
25.00	0.700	160.00	2017.91	807.17	21.78	-0.13248	0.00023	0.705	159.48	25.00	0.700	160.00	
24.99	0.700	165.00	2004.59	801.84	21.28	-0.04473	0.00001	0.705	164.45	25.00	0.700	165.00	
24.99	0.700	170.00	1996.63	798.65	21.37	-0.05792	-0.00000	0.705	169.58	25.00	0.700	170.00	
24.99	0.700	175.00	1997.73	799.09	22.12	0.03467	-0.00004	0.705	174.77	25.00	0.700	175.00	
24.99	0.700	180.00	1990.17	796.07	21.66	-0.04602	0.00002	0.705	179.96	25.00	0.700	180.00	
25.00	0.700	185.00	1986.00	794.40	20.99	-0.05558	0.00003	0.706	185.11	25.00	0.700	185.00	
24.99	0.700	190.00	1994.89	797.95	21.45	-0.04694	0.00013	0.708	190.26	25.00	0.700	190.00	
25.00	0.700	195.00	1998.60	799.44	21.02	-0.06301	0.00021	0.709	195.45	25.00	0.700	195.00	
24.99	0.700	200.00	2013.21	805.29	21.27	-0.06955	0.00029	0.712	200.56	25.00	0.700	200.00	
25.00	0.700	205.00	2027.04	810.82	21.02	-0.14649	0.00045	0.714	205.58	25.00	0.700	205.00	
24.99	0.700	210.00	2049.17	819.67	21.29	-0.14039	0.00050	0.717	210.57	25.00	0.700	210.00	
25.00	0.700	215.00	2073.33	829.33	21.36	-0.19487	0.00059	0.719	215.49	25.00	0.700	215.00	
25.00	0.700	220.00	2103.36	841.34	21.43	-0.26622	0.00067	0.721	220.28	25.00	0.700	220.00	
25.00	0.700	225.00	2137.45	854.98	21.30	-0.22194	0.00072	0.723	225.06	25.00	0.700	225.00	
25.00	0.700	230.00	2183.21	873.28	21.59	-0.23085	0.00077	0.724	229.82	25.00	0.700	230.00	
24.99	0.699	235.00	2254.61	901.84	21.39	-0.29161	0.00075	0.724	234.57	25.00	0.700	235.00	
24.99	0.700	240.00	--	--	--	--	--	0.723	239.36	25.00	0.700	240.00	Current limit exceeded.
