Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
55.00	0.070	190.00	1045.07	418.03	20.98	0.03052	0.00002	0.072	190.68	55.00	0.070	190.00	
55.00	0.070	195.00	1044.79	417.92	20.84	-0.00746	-0.00002	0.072	195.67	55.00	0.070	195.00	
55.00	0.069	200.00	1045.09	418.04	20.79	-0.01977	0.00000	0.072	200.66	55.00	0.070	200.00	
55.00	0.070	205.00	1046.34	418.53	20.70	0.03801	-0.00002	0.072	205.64	55.00	0.070	205.00	
55.00	0.070	210.00	1047.38	418.95	20.27	0.02099	0.00001	0.072	210.62	55.00	0.070	210.00	
55.00	0.070	215.00	1050.98	420.39	20.37	0.00220	0.00006	0.073	215.57	55.00	0.070	215.00	
55.00	0.070	220.00	1054.35	421.74	20.51	0.01983	0.00004	0.073	220.45	55.00	0.070	220.00	
55.00	0.070	225.00	1058.94	423.57	20.53	0.03337	0.00001	0.073	225.16	55.00	0.070	225.00	
55.00	0.070	230.00	1063.36	425.35	20.70	-0.01440	0.00009	0.073	229.94	55.00	0.070	230.00	
55.00	0.070	235.00	1068.26	427.30	20.91	-0.00162	0.00005	0.073	234.82	55.00	0.070	235.00	
55.00	0.070	240.00	1070.34	428.14	20.43	0.00981	0.00004	0.073	239.64	55.00	0.070	240.00	
