Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
60.00	0.010	115.00	927.66	371.07	23.39	0.03444	-0.00033	0.011	117.54	60.00	0.010	115.00	
60.00	0.010	120.00	928.62	371.45	23.87	0.07051	-0.00025	0.011	121.63	60.00	0.010	120.00	
60.01	0.010	125.00	928.05	371.22	23.77	-0.02623	-0.00021	0.011	127.02	60.00	0.010	125.00	
59.99	0.010	130.00	927.40	370.96	23.37	0.07583	-0.00017	0.011	132.01	60.00	0.010	130.00	
59.99	0.010	135.00	927.01	370.81	23.25	0.05261	-0.00020	0.011	136.60	60.00	0.010	135.00	
60.00	0.010	140.00	925.82	370.33	23.02	0.05923	-0.00012	0.011	140.45	60.00	0.010	140.00	
60.00	0.011	145.00	925.75	370.30	23.06	0.02311	-0.00030	0.011	145.89	60.00	0.010	145.00	
60.00	0.010	150.00	926.93	370.77	23.51	0.04484	-0.00021	0.011	150.69	60.00	0.010	150.00	
60.00	0.010	155.00	926.77	370.71	23.53	0.06419	0.00002	0.011	155.53	60.00	0.010	155.00	
59.99	0.010	160.00	926.25	370.50	23.56	0.02926	-0.00011	0.011	159.79	60.00	0.010	160.00	
59.99	0.010	165.00	926.42	370.57	23.57	0.00507	-0.00004	0.011	165.60	60.00	0.010	165.00	
59.98	0.010	170.00	925.27	370.11	23.23	0.03847	-0.00005	0.011	169.97	60.00	0.010	170.00	
59.98	0.010	175.00	922.77	369.11	22.86	0.08599	-0.00032	0.011	174.41	60.00	0.010	175.00	
59.99	0.010	180.00	926.53	370.61	23.50	-0.00910	0.00001	0.011	178.83	60.00	0.010	180.00	
59.98	0.010	185.00	924.38	369.75	23.06	0.01222	-0.00024	0.011	183.13	60.00	0.010	185.00	
59.99	0.010	190.00	923.86	369.55	23.02	0.08209	-0.00033	0.011	187.87	60.00	0.010	190.00	
59.98	0.009	195.00	926.05	370.42	23.54	0.09554	-0.00006	0.011	192.40	60.00	0.010	195.00	
60.01	0.010	200.00	926.43	370.57	23.59	0.01571	-0.00000	0.011	197.46	60.00	0.010	200.00	
59.99	0.010	205.00	926.66	370.66	23.66	0.05036	-0.00007	0.011	201.85	60.00	0.010	205.00	
59.98	0.010	210.00	924.84	369.94	23.18	0.08122	-0.00012	0.011	206.52	60.00	0.010	210.00	
60.00	0.010	215.00	925.35	370.14	23.29	0.03471	-0.00011	0.011	211.60	60.00	0.010	215.00	
59.98	0.010	220.00	925.40	370.16	23.24	-0.00680	-0.00010	0.011	216.33	60.00	0.010	220.00	
60.01	0.010	225.00	924.85	369.94	23.03	0.07012	-0.00012	0.011	221.29	60.00	0.010	225.00	
59.99	0.010	230.00	925.48	370.19	23.33	0.02806	-0.00002	0.010	225.62	60.00	0.010	230.00	
60.01	0.010	235.00	926.69	370.68	23.39	0.04887	-0.00013	0.011	230.80	60.00	0.010	235.00	
59.99	0.010	240.00	926.80	370.72	23.48	0.03091	-0.00012	0.010	235.96	60.00	0.010	240.00	
