Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
80.00	0.200	175.00	129.64	51.86	14.37	-0.04093	0.00049	0.202	174.51	80.00	0.200	175.00	
80.01	0.200	180.00	129.54	51.81	14.23	0.07305	-0.00051	0.202	179.58	80.00	0.200	180.00	
80.01	0.200	185.00	129.88	51.95	14.50	-0.02326	-0.00036	0.203	184.66	80.00	0.200	185.00	
80.01	0.201	190.00	129.98	51.99	14.36	-0.00599	0.00115	0.203	189.76	80.00	0.200	190.00	
80.00	0.200	195.00	130.32	52.13	14.73	0.03329	0.00013	0.203	194.92	80.00	0.200	195.00	
80.00	0.200	200.00	130.17	52.07	14.55	0.03742	-0.00016	0.203	200.02	80.00	0.200	200.00	
80.00	0.200	205.00	130.55	52.22	14.64	0.03971	-0.00014	0.204	205.10	80.00	0.200	205.00	
80.00	0.200	210.00	131.23	52.49	14.76	0.04723	0.00001	0.204	210.08	80.00	0.200	210.00	
80.00	0.200	215.00	131.55	52.62	14.44	0.02974	-0.00064	0.205	215.07	80.00	0.200	215.00	
80.00	0.200	220.00	132.81	53.13	14.58	0.05392	-0.00062	0.205	219.90	80.00	0.200	220.00	
79.99	0.200	225.00	134.64	53.86	14.75	0.05427	-0.00022	0.205	224.73	80.00	0.200	225.00	
80.00	0.200	230.00	137.27	54.91	15.17	0.01473	0.00047	0.205	229.58	80.00	0.200	230.00	
80.01	0.200	235.00	139.67	55.87	15.21	0.00466	0.00045	0.205	234.43	80.00	0.200	235.00	
80.00	0.200	240.00	143.09	57.24	15.26	0.05557	-0.00015	0.205	239.27	80.00	0.200	240.00	
