Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
35.00	0.015	155.00	2210.74	884.30	23.65	0.00627	0.00000	0.016	162.83	35.00	0.015	155.00	
35.00	0.015	160.00	2184.63	873.85	21.65	0.02450	-0.00018	0.016	167.63	35.00	0.015	160.00	
35.00	0.015	165.00	2200.34	880.13	22.75	-0.09389	-0.00004	0.017	172.29	35.00	0.015	165.00	
35.00	0.014	170.00	2196.33	878.53	22.74	-0.03592	-0.00015	0.016	177.49	35.00	0.015	170.00	
35.00	0.015	175.00	2195.86	878.35	22.57	-0.04550	-0.00008	0.017	181.79	35.00	0.015	175.00	
35.00	0.015	180.00	2197.53	879.01	22.88	-0.09782	-0.00007	0.017	186.19	35.00	0.015	180.00	
34.99	0.015	185.00	2199.85	879.94	23.08	-0.01949	-0.00002	0.017	190.76	35.00	0.015	185.00	
34.99	0.015	190.00	2198.89	879.55	22.85	0.02495	-0.00009	0.017	195.38	35.00	0.015	190.00	
35.00	0.015	195.00	2204.55	881.82	23.03	-0.05840	-0.00005	0.017	199.85	35.00	0.015	195.00	
34.99	0.015	200.00	2203.97	881.59	23.06	-0.00937	-0.00007	0.018	204.84	35.00	0.015	200.00	
34.99	0.014	205.00	2203.20	881.28	22.89	-0.01884	0.00002	0.018	209.59	35.00	0.015	205.00	
35.00	0.015	210.00	2204.19	881.68	22.79	0.02829	-0.00004	0.018	214.32	35.00	0.015	210.00	
34.99	0.015	215.00	2204.63	881.85	22.74	0.04095	-0.00007	0.018	218.83	35.00	0.015	215.00	
34.99	0.015	220.00	2208.14	883.26	22.65	0.04079	-0.00003	0.018	223.27	35.00	0.015	220.00	
34.99	0.015	225.00	2206.74	882.70	22.65	-0.02834	-0.00008	0.018	227.89	35.00	0.015	225.00	
35.00	0.015	230.00	2207.64	883.06	22.89	-0.01326	-0.00006	0.019	232.50	35.00	0.015	230.00	
35.00	0.015	235.00	2207.03	882.81	22.95	-0.00824	-0.00009	0.018	236.96	35.00	0.015	235.00	
35.00	0.015	240.00	2208.55	883.42	23.05	0.03112	-0.00011	0.019	241.35	35.00	0.015	240.00	
