Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
35.00	0.010	81.00	2207.41	882.96	23.02	-0.00099	-0.00025	0.008	82.81	35.00	0.010	81.00	
35.00	0.010	84.00	2207.49	882.99	22.95	0.00925	-0.00031	0.008	87.75	35.00	0.010	84.00	
35.00	0.010	86.00	2209.27	883.71	23.22	-0.00629	-0.00030	0.007	90.87	35.00	0.010	86.00	
35.00	0.010	88.00	2203.29	881.32	22.71	0.01775	-0.00034	0.008	92.95	35.00	0.010	88.00	
35.00	0.010	90.00	2202.89	881.15	22.79	0.01027	-0.00030	0.009	93.96	35.00	0.010	90.00	
35.00	0.010	92.00	2205.73	882.29	22.88	-0.02948	-0.00038	0.008	97.80	35.00	0.010	92.00	
35.00	0.010	94.00	2203.49	881.40	22.69	-0.01401	-0.00034	0.008	100.32	35.00	0.010	94.00	
35.00	0.010	96.00	2201.92	880.77	22.58	0.01982	-0.00038	0.009	102.67	35.00	0.010	96.00	
35.00	0.010	99.00	2201.69	880.68	22.46	0.04252	-0.00041	0.008	107.65	35.00	0.010	99.00	
35.00	0.010	102.00	2205.28	882.11	22.74	0.00508	-0.00033	0.008	111.43	35.00	0.010	102.00	
35.00	0.010	105.00	2209.49	883.79	23.24	-0.02559	-0.00033	0.009	114.22	35.00	0.010	105.00	
35.00	0.010	110.00	2206.73	882.69	22.89	-0.06496	-0.00032	0.010	118.68	35.00	0.010	110.00	
35.01	0.010	115.00	2216.35	886.54	24.06	-0.07596	-0.00021	0.009	125.62	35.00	0.010	115.00	
35.00	0.010	120.00	2204.81	881.93	22.66	0.01904	-0.00035	0.009	131.52	35.00	0.010	120.00	
35.00	0.010	125.00	2204.24	881.69	23.04	0.03452	-0.00022	0.010	136.09	35.00	0.010	125.00	
35.00	0.010	130.00	2209.79	883.92	22.86	0.03158	-0.00018	0.010	142.42	35.00	0.010	130.00	
35.02	0.010	135.00	2206.76	882.70	22.49	-0.01537	-0.00021	0.010	145.97	35.00	0.010	135.00	
35.01	0.010	140.00	2203.28	881.31	22.35	-0.03831	-0.00016	0.011	150.53	35.00	0.010	140.00	
35.01	0.010	145.00	2210.41	884.16	22.91	-0.00844	-0.00012	0.011	156.24	35.00	0.010	145.00	
35.01	0.010	150.00	2203.59	881.44	22.28	-0.01048	-0.00015	0.011	161.16	35.00	0.010	150.00	
34.99	0.010	155.00	2204.43	881.77	22.75	-0.03532	-0.00011	0.011	165.92	35.00	0.010	155.00	
35.00	0.010	160.00	2202.88	881.15	22.67	0.04293	-0.00012	0.011	170.24	35.00	0.010	160.00	
35.00	0.010	165.00	2204.90	881.96	22.94	-0.04944	-0.00003	0.012	176.02	35.00	0.010	165.00	
35.00	0.010	170.00	2202.81	881.12	22.73	-0.04357	-0.00008	0.012	179.85	35.00	0.010	170.00	
35.00	0.010	175.00	2203.70	881.48	22.76	-0.06924	-0.00004	0.012	184.19	35.00	0.010	175.00	
34.99	0.010	180.00	2201.78	880.71	22.75	-0.06510	-0.00008	0.012	188.31	35.00	0.010	180.00	
35.00	0.010	185.00	2205.97	882.39	22.86	-0.05019	-0.00007	0.012	193.76	35.00	0.010	185.00	
35.00	0.010	190.00	2200.29	880.11	22.51	-0.00175	-0.00010	0.012	197.65	35.00	0.010	190.00	
34.99	0.010	195.00	2205.65	882.26	22.84	0.00850	-0.00005	0.012	202.78	35.00	0.010	195.00	
35.00	0.010	200.00	2205.08	882.03	23.06	-0.00893	-0.00008	0.013	207.00	35.00	0.010	200.00	
35.00	0.010	205.00	2207.38	882.95	22.69	0.00721	-0.00003	0.013	211.63	35.00	0.010	205.00	
34.99	0.010	210.00	2207.58	883.03	22.84	-0.03003	-0.00005	0.013	216.42	35.00	0.010	210.00	
34.99	0.010	215.00	2207.55	883.02	22.99	-0.02237	-0.00004	0.013	220.78	35.00	0.010	215.00	
34.99	0.010	220.00	2206.10	882.44	22.89	-0.02654	-0.00005	0.013	225.16	35.00	0.010	220.00	
35.00	0.010	225.00	2209.23	883.69	22.93	0.01619	-0.00006	0.013	229.06	35.00	0.010	225.00	
34.99	0.010	230.00	2208.00	883.20	22.85	-0.03180	-0.00007	0.013	233.59	35.00	0.010	230.00	
34.99	0.010	235.00	2202.71	881.08	22.60	-0.01337	-0.00009	0.013	237.73	35.00	0.010	235.00	
35.00	0.010	240.00	2203.53	881.41	22.84	-0.02208	-0.00011	0.013	241.90	35.00	0.010	240.00	
