Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
45.00	0.100	140.00	1489.00	595.60	19.80	-0.00484	-0.00018	0.100	140.09	45.00	0.100	140.00	
45.00	0.100	145.00	1484.65	593.86	19.86	0.04424	-0.00015	0.100	145.22	45.00	0.100	145.00	
44.99	0.100	150.00	1480.53	592.21	20.01	0.02206	-0.00001	0.101	150.21	45.00	0.100	150.00	
44.99	0.100	155.00	1481.50	592.60	19.64	-0.02192	-0.00011	0.101	155.45	45.00	0.100	155.00	
44.99	0.100	160.00	1478.10	591.24	19.71	-0.01825	-0.00006	0.101	160.31	45.00	0.100	160.00	
44.99	0.099	165.00	1470.33	588.13	19.43	0.02730	-0.00014	0.101	165.36	45.00	0.100	165.00	
44.99	0.100	170.00	1470.45	588.18	19.60	-0.00308	-0.00012	0.102	170.41	45.00	0.100	170.00	
44.99	0.100	175.00	1464.48	585.79	19.30	0.02849	-0.00009	0.102	175.35	45.00	0.100	175.00	
44.99	0.100	180.00	1466.03	586.41	19.67	0.03355	-0.00007	0.102	180.42	45.00	0.100	180.00	
45.00	0.100	185.00	1461.70	584.68	19.13	-0.01453	-0.00011	0.103	185.43	45.00	0.100	185.00	
45.00	0.100	190.00	1462.45	584.98	19.19	-0.01255	-0.00010	0.103	190.59	45.00	0.100	190.00	
44.99	0.100	195.00	1463.85	585.54	19.24	-0.06940	-0.00006	0.103	195.51	45.00	0.100	195.00	
44.99	0.100	200.00	1469.57	587.83	19.15	0.02629	-0.00008	0.103	200.52	45.00	0.100	200.00	
44.99	0.100	205.00	1476.28	590.51	19.50	0.00293	0.00002	0.104	205.58	45.00	0.100	205.00	
45.00	0.100	210.00	1478.07	591.23	19.27	-0.00297	-0.00001	0.104	210.51	45.00	0.100	210.00	
44.99	0.100	215.00	1485.29	594.12	19.27	0.01741	-0.00000	0.104	215.40	45.00	0.100	215.00	
44.99	0.100	220.00	1490.16	596.06	19.08	-0.01706	0.00002	0.104	220.23	45.00	0.100	220.00	
44.99	0.100	225.00	1497.12	598.85	19.16	0.00537	0.00005	0.105	224.99	45.00	0.100	225.00	
44.99	0.100	230.00	1506.10	602.44	19.34	-0.01465	0.00003	0.104	229.81	45.00	0.100	230.00	
44.99	0.100	235.00	1513.82	605.53	19.43	-0.01175	0.00005	0.105	234.64	45.00	0.100	235.00	
44.99	0.100	240.00	1519.74	607.90	19.22	-0.00231	0.00002	0.104	239.46	45.00	0.100	240.00	
