Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
49.99	0.030	84.00	1329.36	531.74	21.00	0.01963	-0.00027	0.029	85.16	50.00	0.030	84.00	
49.99	0.030	86.00	1333.03	533.21	21.60	0.01106	-0.00018	0.029	87.38	50.00	0.030	86.00	
49.99	0.030	88.00	1332.22	532.89	21.25	0.06839	-0.00035	0.029	89.33	50.00	0.030	88.00	
49.99	0.030	90.00	1329.29	531.71	20.82	-0.03254	-0.00027	0.030	91.35	50.00	0.030	90.00	
49.99	0.030	92.00	1332.19	532.88	21.27	0.00582	-0.00025	0.030	93.53	50.00	0.030	92.00	
49.99	0.030	94.00	1332.91	533.17	21.42	-0.00663	-0.00026	0.029	95.65	50.00	0.030	94.00	
49.99	0.030	96.00	1333.31	533.32	21.66	-0.01302	-0.00032	0.030	97.65	50.00	0.030	96.00	
49.99	0.028	99.00	1334.18	533.67	21.54	0.02150	-0.00020	0.029	100.64	50.00	0.030	99.00	
49.99	0.030	102.00	1330.49	532.20	21.22	-0.02320	-0.00033	0.030	103.76	50.00	0.030	102.00	
49.99	0.030	105.00	1328.49	531.40	20.91	-0.01496	-0.00033	0.030	106.50	50.00	0.030	105.00	
49.99	0.030	110.00	1326.39	530.56	20.74	0.05432	-0.00054	0.030	111.59	50.00	0.030	110.00	
49.99	0.030	115.00	1329.80	531.92	21.35	-0.03540	-0.00032	0.030	116.49	50.00	0.030	115.00	
49.99	0.030	120.00	1329.43	531.77	21.39	-0.05243	-0.00008	0.030	121.60	50.00	0.030	120.00	
49.99	0.030	125.00	1327.82	531.13	21.04	0.00471	-0.00027	0.030	126.42	50.00	0.030	125.00	
49.99	0.030	130.00	1323.76	529.50	20.77	0.10105	-0.00036	0.031	131.43	50.00	0.030	130.00	
49.99	0.029	135.00	1330.20	532.08	21.53	0.05462	-0.00013	0.031	136.40	50.00	0.030	135.00	
50.00	0.030	140.00	1326.15	530.46	21.10	0.03066	-0.00013	0.031	141.14	50.00	0.030	140.00	
50.00	0.030	145.00	1320.87	528.35	20.28	0.10926	-0.00032	0.031	146.51	50.00	0.030	145.00	
50.00	0.029	150.00	1325.46	530.19	21.19	0.00174	-0.00009	0.031	151.35	50.00	0.030	150.00	
49.99	0.030	155.00	1323.02	529.21	20.74	0.06203	0.00005	0.031	155.85	50.00	0.030	155.00	
49.99	0.030	160.00	1322.78	529.11	20.85	0.03689	-0.00012	0.031	160.77	50.00	0.030	160.00	
49.99	0.029	165.00	1320.63	528.25	20.65	0.10753	-0.00019	0.031	165.33	50.00	0.030	165.00	
49.99	0.031	170.00	1323.04	529.22	21.21	0.00593	-0.00009	0.032	170.08	50.00	0.030	170.00	
49.99	0.030	175.00	1320.52	528.21	20.78	0.07490	-0.00012	0.031	174.83	50.00	0.030	175.00	
49.99	0.030	180.00	1317.48	526.99	20.42	0.05481	-0.00016	0.032	179.72	50.00	0.030	180.00	
49.98	0.030	185.00	1321.67	528.67	21.01	-0.02944	-0.00015	0.031	184.37	50.00	0.030	185.00	
49.99	0.031	190.00	1317.67	527.07	20.28	0.05624	-0.00015	0.032	189.10	50.00	0.030	190.00	
49.99	0.030	195.00	1320.86	528.34	20.63	0.04523	-0.00004	0.032	194.17	50.00	0.030	195.00	
49.99	0.030	200.00	1321.92	528.77	20.72	0.03843	-0.00005	0.031	198.98	50.00	0.030	200.00	
49.98	0.030	205.00	1323.51	529.40	20.78	0.04940	-0.00006	0.031	203.73	50.00	0.030	205.00	
49.99	0.030	210.00	1324.28	529.71	20.83	0.03664	-0.00005	0.032	208.63	50.00	0.030	210.00	
50.00	0.030	215.00	1326.92	530.77	20.93	0.01605	0.00003	0.032	213.45	50.00	0.030	215.00	
50.00	0.030	220.00	1326.48	530.59	20.88	0.02521	-0.00003	0.032	218.16	50.00	0.030	220.00	
50.00	0.030	225.00	1328.17	531.27	21.12	-0.01514	-0.00000	0.032	223.00	50.00	0.030	225.00	
50.00	0.030	230.00	1326.95	530.78	20.65	0.01558	-0.00004	0.032	227.84	50.00	0.030	230.00	
49.99	0.030	235.00	1330.42	532.17	21.18	0.00590	-0.00003	0.031	232.75	50.00	0.030	235.00	
49.98	0.030	240.00	1331.15	532.46	21.00	-0.02204	-0.00004	0.031	237.35	50.00	0.030	240.00	
