Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
60.00	3.000	185.00	238.12	95.25	14.64	0.04706	0.00126	2.918	184.53	60.00	3.000	185.00	
60.00	3.000	190.00	236.27	94.51	14.43	0.02895	0.00247	2.920	189.71	60.00	3.000	190.00	
60.00	3.000	195.00	236.80	94.72	15.12	-0.00371	0.00459	2.924	194.86	60.00	3.000	195.00	
60.00	3.000	200.00	231.83	92.73	14.14	0.03656	0.00364	2.929	199.99	60.00	3.000	200.00	
60.00	3.000	205.00	229.20	91.68	14.38	0.00184	0.00034	2.935	205.45	60.00	3.000	205.00	
60.00	3.000	210.00	229.48	91.79	15.13	0.02605	0.00468	2.943	210.26	60.00	3.000	210.00	
60.00	3.000	215.00	226.37	90.55	14.50	0.07938	0.00341	2.951	215.30	60.00	3.000	215.00	
60.00	3.000	220.00	225.75	90.30	14.67	0.01284	0.00372	2.960	220.21	60.00	3.000	220.00	
60.00	3.000	225.00	224.41	89.77	14.63	0.06405	0.00217	2.970	225.14	60.00	3.000	225.00	
60.01	3.000	230.00	222.21	88.89	14.20	0.02447	-0.00013	2.979	230.30	60.00	3.000	230.00	
60.00	3.000	235.00	222.12	88.85	14.74	0.07366	0.00300	2.988	234.96	60.00	3.000	235.00	
60.00	3.000	240.00	219.71	87.88	14.42	0.08477	-0.00037	2.995	240.02	60.00	3.000	240.00	
