Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
50.00	0.999	105.00	616.42	246.57	13.12	0.03489	-0.00021	1.006	104.48	50.00	1.000	105.00	
50.00	1.000	110.00	627.15	250.86	14.38	0.04940	0.00004	1.010	109.39	50.00	1.000	110.00	
50.01	1.000	115.00	633.43	253.37	15.00	-0.00204	-0.00014	1.011	114.26	50.00	1.000	115.00	
49.99	1.001	120.00	638.36	255.35	15.48	0.07921	0.00010	1.012	119.15	50.00	1.000	120.00	
49.99	1.000	125.00	643.66	257.46	16.11	-0.09418	0.00009	1.012	124.01	50.00	1.000	125.00	
50.00	1.000	130.00	648.93	259.57	16.69	0.01537	0.00030	1.011	128.89	50.00	1.000	130.00	
50.00	1.000	135.00	654.87	261.95	17.47	-0.04723	0.00042	1.010	133.79	50.00	1.000	135.00	
49.99	1.000	140.00	655.31	262.13	16.82	0.03580	0.00015	1.008	138.77	50.00	1.000	140.00	
50.00	1.000	145.00	662.98	265.19	17.62	-0.07951	0.00051	1.005	143.75	50.00	1.000	145.00	
49.99	1.001	150.00	671.49	268.59	18.66	0.03678	0.00054	1.001	148.76	50.00	1.000	150.00	
50.00	1.000	155.00	672.60	269.04	18.07	-0.00778	0.00050	0.999	153.76	50.00	1.000	155.00	
49.99	1.000	160.00	679.92	271.97	19.05	-0.01683	0.00054	0.998	158.77	50.00	1.000	160.00	
49.99	1.000	165.00	684.38	273.75	19.40	-0.03265	0.00062	0.996	163.86	50.00	1.000	165.00	
49.99	1.000	170.00	686.63	274.65	19.60	-0.00507	0.00056	0.995	169.01	50.00	1.000	170.00	
49.99	1.000	175.00	686.39	274.55	19.15	-0.06596	0.00035	0.995	174.22	50.00	1.000	175.00	
49.99	1.000	180.00	686.18	274.47	19.23	-0.05906	0.00025	0.995	179.42	50.00	1.000	180.00	
49.99	0.999	185.00	686.85	274.74	19.70	-0.02841	0.00017	0.996	184.63	50.00	1.000	185.00	
49.99	0.999	190.00	681.62	272.65	19.15	-0.01706	0.00053	0.998	189.83	50.00	1.000	190.00	
49.99	1.000	195.00	674.96	269.98	18.76	0.02941	0.00055	1.000	195.03	50.00	1.000	195.00	
49.99	1.000	200.00	673.51	269.40	19.87	-0.06437	0.00125	1.004	200.15	50.00	1.000	200.00	
49.99	1.000	205.00	664.87	265.95	19.08	-0.08542	0.00130	1.008	205.27	50.00	1.000	205.00	
49.99	1.000	210.00	656.68	262.67	18.50	0.01904	0.00060	1.012	210.32	50.00	1.000	210.00	
49.99	1.001	215.00	652.47	260.99	18.30	-0.03029	0.00093	1.015	215.28	50.00	1.000	215.00	
49.99	1.001	220.00	647.32	258.93	17.81	-0.00492	0.00080	1.019	220.10	50.00	1.000	220.00	
49.99	1.001	225.00	641.71	256.68	17.21	-0.00617	0.00065	1.022	224.86	50.00	1.000	225.00	
49.99	1.000	230.00	638.13	255.25	16.57	-0.03748	0.00076	1.023	229.66	50.00	1.000	230.00	
49.99	1.001	235.00	633.07	253.23	15.84	0.15018	-0.00016	1.024	234.44	50.00	1.000	235.00	
50.00	1.000	240.00	631.67	252.67	15.45	0.02271	0.00027	1.023	239.21	50.00	1.000	240.00	
