Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
60.00	0.150	94.00	772.57	309.03	18.60	0.04950	-0.00037	0.150	93.70	60.00	0.150	94.00	
60.01	0.150	96.00	775.22	310.09	18.91	0.01573	-0.00020	0.150	95.70	60.00	0.150	96.00	
60.00	0.150	99.00	772.99	309.20	18.67	0.04685	-0.00040	0.150	98.73	60.00	0.150	99.00	
60.00	0.150	102.00	774.76	309.90	18.83	0.05757	-0.00024	0.151	101.63	60.00	0.150	102.00	
60.00	0.150	105.00	776.50	310.60	19.15	0.00782	-0.00011	0.152	104.63	60.00	0.150	105.00	
60.01	0.150	110.00	777.63	311.05	19.53	-0.04465	0.00017	0.151	109.50	60.00	0.150	110.00	
60.00	0.150	115.00	778.72	311.49	19.82	-0.05842	0.00009	0.152	114.43	60.00	0.150	115.00	
59.99	0.150	120.00	779.08	311.63	20.23	-0.02285	0.00025	0.152	119.37	60.00	0.150	120.00	
59.99	0.150	125.00	778.58	311.43	20.87	0.03740	0.00013	0.152	124.29	60.00	0.150	125.00	
60.00	0.150	130.00	778.14	311.26	21.02	0.05431	0.00003	0.153	129.19	60.00	0.150	130.00	
60.00	0.150	135.00	778.42	311.37	21.49	-0.00086	0.00011	0.153	134.15	60.00	0.150	135.00	
60.00	0.150	140.00	776.65	310.66	21.38	-0.00687	0.00012	0.152	139.24	60.00	0.150	140.00	
59.99	0.150	145.00	772.39	308.96	20.86	0.00762	-0.00001	0.152	144.21	60.00	0.150	145.00	
60.01	0.150	150.00	773.00	309.20	21.51	0.01633	0.00009	0.152	149.20	60.00	0.150	150.00	
60.01	0.150	155.00	769.70	307.88	21.48	0.01581	0.00010	0.152	154.19	60.00	0.150	155.00	
60.00	0.150	160.00	767.90	307.16	21.87	0.03361	0.00003	0.152	159.09	60.00	0.150	160.00	
60.00	0.150	165.00	765.50	306.20	21.75	-0.00230	-0.00002	0.152	164.09	60.00	0.150	165.00	
60.00	0.150	170.00	761.30	304.52	21.36	0.05635	-0.00027	0.153	169.18	60.00	0.150	170.00	
59.99	0.150	175.00	758.45	303.38	21.35	0.02373	0.00001	0.153	174.21	60.00	0.150	175.00	
59.99	0.150	180.00	754.25	301.70	20.95	0.07255	-0.00009	0.153	179.28	60.00	0.150	180.00	
59.98	0.150	185.00	751.95	300.78	20.74	0.02997	-0.00006	0.153	184.31	60.00	0.150	185.00	
60.00	0.150	190.00	749.44	299.78	20.68	0.03935	-0.00012	0.153	189.37	60.00	0.150	190.00	
60.00	0.150	195.00	748.48	299.39	20.91	0.04212	-0.00003	0.153	194.47	60.00	0.150	195.00	
60.00	0.150	200.00	748.15	299.26	20.94	0.03246	0.00008	0.154	199.48	60.00	0.150	200.00	
60.00	0.149	205.00	749.46	299.78	21.28	-0.02002	0.00022	0.154	204.53	60.00	0.150	205.00	
59.99	0.150	210.00	748.84	299.54	21.02	0.04719	0.00027	0.154	209.53	60.00	0.150	210.00	
59.98	0.150	215.00	746.93	298.77	20.03	-0.02370	0.00026	0.155	214.49	60.00	0.150	215.00	
59.99	0.150	220.00	749.33	299.73	20.01	-0.02467	0.00036	0.155	219.28	60.00	0.150	220.00	
60.00	0.150	225.00	752.53	301.01	19.99	-0.00983	0.00034	0.154	224.07	60.00	0.150	225.00	
59.99	0.150	230.00	757.47	302.99	20.11	-0.01521	0.00041	0.155	228.90	60.00	0.150	230.00	
59.99	0.150	235.00	761.26	304.51	19.39	-0.02006	0.00035	0.154	233.78	60.00	0.150	235.00	
59.98	0.150	240.00	770.67	308.27	19.93	-0.06564	0.00051	0.154	238.57	60.00	0.150	240.00	
