Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
--	--	--	--	--	--	--	--	--	--	20.00	2.000	84.00	Measurement skipped. (Current limit exceeded.)
--	--	--	--	--	--	--	--	--	--	20.00	2.000	86.00	Measurement skipped. (Current limit exceeded.)
--	--	--	--	--	--	--	--	--	--	20.00	2.000	88.00	Measurement skipped. (Current limit exceeded.)
--	--	--	--	--	--	--	--	--	--	20.00	2.000	90.00	Measurement skipped. (Current limit exceeded.)
--	--	--	--	--	--	--	--	--	--	20.00	2.000	92.00	Measurement skipped. (Current limit exceeded.)
--	--	--	--	--	--	--	--	--	--	20.00	2.000	94.00	Measurement skipped. (Current limit exceeded.)
--	--	--	--	--	--	--	--	--	--	20.00	2.000	96.00	Measurement skipped. (Current limit exceeded.)
--	--	--	--	--	--	--	--	--	--	20.00	2.000	99.00	Measurement skipped. (Current limit exceeded.)
19.99	2.000	102.00	--	--	--	--	--	1.975	100.86	20.00	2.000	102.00	Current limit exceeded.
19.99	2.000	105.00	--	--	--	--	--	1.976	104.09	20.00	2.000	105.00	Current limit exceeded.
20.00	2.000	110.00	2230.38	892.15	23.90	-0.14060	-0.00004	1.974	108.99	20.00	2.000	110.00	
20.00	2.000	115.00	2105.33	842.13	23.89	-0.16891	-0.00002	1.972	113.97	20.00	2.000	115.00	
20.00	2.000	120.00	2007.78	803.11	24.53	-0.18789	0.00000	1.969	118.93	20.00	2.000	120.00	
20.01	2.000	125.00	1928.82	771.53	24.69	-0.17098	0.00018	1.969	123.88	20.00	2.000	125.00	
19.99	2.000	130.00	1862.90	745.16	24.80	-0.10082	0.00031	1.971	128.87	20.00	2.000	130.00	
20.00	1.999	135.00	1808.60	723.44	24.35	-0.18287	0.00043	1.974	133.84	20.00	2.000	135.00	
20.01	2.000	140.00	1767.54	707.02	24.55	-0.14632	0.00055	1.974	138.87	20.00	2.000	140.00	
19.99	2.000	145.00	1732.87	693.15	24.39	-0.20874	0.00065	1.972	143.85	20.00	2.000	145.00	
19.99	2.000	150.00	1710.00	684.00	25.03	-0.19089	0.00084	1.968	148.88	20.00	2.000	150.00	
19.99	1.999	155.00	1686.83	674.73	25.79	-0.21006	0.00091	1.965	153.87	20.00	2.000	155.00	
20.01	2.000	160.00	1666.97	666.79	24.64	-0.24138	0.00098	1.964	158.91	20.00	2.000	160.00	
20.01	2.000	165.00	1648.91	659.57	23.92	-0.14896	0.00085	1.963	163.94	20.00	2.000	165.00	
20.01	2.000	170.00	1638.28	655.31	24.11	-0.17570	0.00083	1.962	168.99	20.00	2.000	170.00	
20.01	2.000	175.00	1623.20	649.28	22.79	-0.10869	0.00065	1.961	174.16	20.00	2.000	175.00	
20.01	2.000	180.00	1616.95	646.78	22.64	0.01675	0.00049	1.960	179.36	20.00	2.000	180.00	
20.01	2.000	185.00	1617.80	647.12	22.68	-0.09641	0.00086	1.962	184.53	20.00	2.000	185.00	
20.00	2.000	190.00	1633.65	653.46	23.27	-0.16978	0.00135	1.964	189.67	20.00	2.000	190.00	
20.00	2.000	195.00	1643.77	657.51	24.06	-0.23761	0.00178	1.967	194.83	20.00	2.000	195.00	
20.01	2.000	200.00	1654.42	661.77	24.21	-0.25642	0.00207	1.972	199.92	20.00	2.000	200.00	
20.00	2.000	205.00	1669.18	667.67	24.38	-0.23001	0.00226	1.977	204.98	20.00	2.000	205.00	
20.01	2.000	210.00	1690.58	676.23	25.24	-0.24892	0.00242	1.983	210.01	20.00	2.000	210.00	
20.01	2.000	215.00	1712.02	684.81	24.78	-0.22508	0.00243	1.990	215.00	20.00	2.000	215.00	
20.01	2.000	220.00	1743.74	697.50	24.26	-0.27067	0.00244	1.996	219.91	20.00	2.000	220.00	
20.00	2.000	225.00	1777.37	710.95	23.61	-0.25236	0.00240	2.002	224.79	20.00	2.000	225.00	
20.01	2.000	230.00	1826.31	730.52	23.25	-0.24779	0.00231	2.008	229.65	20.00	2.000	230.00	
20.01	2.000	235.00	1883.22	753.29	23.52	-0.23222	0.00220	2.012	234.48	20.00	2.000	235.00	
20.00	2.000	240.00	1953.21	781.28	23.04	-0.23842	0.00210	2.015	239.31	20.00	2.000	240.00	
