Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
75.00	3.000	105.00	54.94	21.97	10.88	0.03071	-0.00413	3.014	104.82	75.00	3.000	105.00	
75.01	3.000	110.00	54.41	21.76	10.33	0.05190	-0.00415	3.011	109.71	75.00	3.000	110.00	
75.00	3.000	115.00	53.37	21.35	9.97	0.03668	-0.00439	3.006	114.59	75.00	3.000	115.00	
75.00	3.000	120.00	52.11	20.85	9.64	0.07633	-0.00335	2.998	119.48	75.00	3.000	120.00	
75.00	3.000	125.00	50.99	20.40	9.47	0.03669	-0.00183	2.989	124.38	75.00	3.000	125.00	
75.00	3.000	130.00	49.65	19.86	9.16	0.03375	-0.00332	2.980	129.30	75.00	3.000	130.00	
75.00	3.000	135.00	48.49	19.40	8.94	0.06081	-0.00500	2.970	134.26	75.00	3.000	135.00	
75.00	3.000	140.00	47.61	19.04	8.78	0.05491	-0.00341	2.961	139.25	75.00	3.000	140.00	
75.00	3.000	145.00	46.83	18.73	8.58	0.02795	-0.00346	2.953	144.26	75.00	3.000	145.00	
75.00	3.000	150.00	46.36	18.54	8.54	0.05504	-0.00350	2.945	149.24	75.00	3.000	150.00	
75.00	3.000	155.00	46.22	18.49	8.60	0.01737	-0.00010	2.938	154.19	75.00	3.000	155.00	
75.00	3.000	160.00	46.01	18.40	8.51	0.04181	-0.00001	2.932	159.14	75.00	3.000	160.00	
75.00	3.000	165.00	46.01	18.40	8.48	0.01336	-0.00142	2.927	164.11	75.00	3.000	165.00	
75.00	3.000	170.00	46.04	18.41	8.44	0.05812	-0.00079	2.923	169.13	75.00	3.000	170.00	
75.00	3.000	175.00	46.02	18.41	8.49	0.05251	0.00008	2.920	174.27	75.00	3.000	175.00	
75.00	3.000	180.00	45.91	18.36	8.44	-0.00300	-0.00059	2.917	179.49	75.00	3.000	180.00	
75.00	3.000	185.00	45.45	18.18	8.17	0.06853	-0.00382	2.917	184.65	75.00	3.000	185.00	
75.00	3.000	190.00	44.81	17.93	7.98	0.14496	-0.01108	2.919	189.81	75.00	3.000	190.00	
75.00	3.000	195.00	45.17	18.07	8.47	0.05400	-0.00144	2.922	195.00	75.00	3.000	195.00	
75.00	3.000	200.00	45.02	18.01	8.53	0.04701	0.00126	2.926	200.15	75.00	3.000	200.00	
75.00	3.000	205.00	44.81	17.93	8.41	0.08548	-0.00031	2.932	205.29	75.00	3.000	205.00	
75.00	3.000	210.00	45.11	18.04	8.55	0.03827	0.00168	2.939	210.38	75.00	3.000	210.00	
75.00	3.000	215.00	45.64	18.26	8.68	0.06883	0.00291	2.947	215.44	75.00	3.000	215.00	
75.00	3.000	220.00	46.33	18.53	8.83	0.02149	0.00168	2.956	220.40	75.00	3.000	220.00	
75.00	3.000	225.00	46.93	18.77	8.78	0.12134	-0.00425	2.965	225.33	75.00	3.000	225.00	
75.00	3.000	230.00	48.03	19.21	8.87	0.10248	-0.00318	2.974	230.27	75.00	3.000	230.00	
74.99	3.000	235.00	49.48	19.79	9.29	0.07420	-0.00093	2.982	235.18	75.00	3.000	235.00	
75.00	3.001	240.00	50.59	20.24	9.39	0.08676	-0.00190	2.990	240.06	75.00	3.000	240.00	
