Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
44.98	3.000	135.00	496.75	198.70	17.22	0.00591	-0.00037	2.964	134.24	45.00	3.000	135.00	
45.00	3.000	140.00	500.21	200.08	17.40	-0.00124	-0.00007	2.956	139.23	45.00	3.000	140.00	
45.00	3.000	145.00	504.20	201.68	17.99	0.01645	0.00036	2.948	144.26	45.00	3.000	145.00	
45.00	3.000	150.00	506.13	202.45	17.61	0.03192	0.00057	2.941	149.29	45.00	3.000	150.00	
45.00	3.000	155.00	508.90	203.56	17.86	0.09671	0.00059	2.936	154.26	45.00	3.000	155.00	
45.00	3.000	160.00	512.17	204.87	18.11	0.03203	0.00095	2.931	159.23	45.00	3.000	160.00	
45.01	3.000	165.00	513.98	205.59	18.21	0.00629	0.00111	2.926	164.20	45.00	3.000	165.00	
45.01	3.000	170.00	515.69	206.27	18.25	0.02560	0.00138	2.922	169.28	45.00	3.000	170.00	
45.00	3.000	175.00	516.79	206.72	18.42	0.01770	0.00178	2.919	174.43	45.00	3.000	175.00	
45.01	3.000	180.00	515.99	206.40	18.32	-0.09333	0.00195	2.917	179.66	45.00	3.000	180.00	
44.99	3.000	185.00	514.07	205.63	18.26	-0.00373	0.00223	2.918	184.76	45.00	3.000	185.00	
45.01	3.000	190.00	511.82	204.73	18.14	-0.03913	0.00233	2.920	190.00	45.00	3.000	190.00	
45.01	3.000	195.00	509.09	203.63	18.86	0.10586	0.00283	2.923	195.12	45.00	3.000	195.00	
45.00	3.000	200.00	503.55	201.42	18.55	0.03684	0.00372	2.928	200.24	45.00	3.000	200.00	
45.00	3.000	205.00	499.78	199.91	18.85	0.01710	0.00414	2.934	205.36	45.00	3.000	205.00	
45.00	3.000	210.00	494.95	197.98	18.39	0.02747	0.00403	2.941	210.40	45.00	3.000	210.00	
45.00	3.000	215.00	492.05	196.82	18.17	-0.02816	0.00467	2.949	215.48	45.00	3.000	215.00	
44.99	3.000	220.00	487.86	195.14	17.79	0.02911	0.00401	2.958	220.39	45.00	3.000	220.00	
45.00	3.000	225.00	484.75	193.90	17.51	-0.02896	0.00449	2.967	225.36	45.00	3.000	225.00	
45.00	3.001	230.00	482.06	192.82	17.30	-0.02176	0.00412	2.976	230.24	45.00	3.000	230.00	
45.00	3.000	235.00	476.12	190.45	16.05	-0.07500	0.00399	2.984	235.19	45.00	3.000	235.00	
44.99	3.001	240.00	471.62	188.65	15.17	-0.00034	0.00324	2.992	240.00	45.00	3.000	240.00	
