Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
65.00	0.700	130.00	341.86	136.75	16.69	0.01211	0.00032	0.716	129.04	65.00	0.700	130.00	
64.99	0.700	135.00	344.87	137.95	16.91	0.05714	0.00045	0.715	133.97	65.00	0.700	135.00	
65.00	0.700	140.00	347.51	139.01	16.89	0.01569	0.00008	0.712	138.93	65.00	0.700	140.00	
65.00	0.699	145.00	353.11	141.24	17.18	0.01060	0.00032	0.710	143.97	65.00	0.700	145.00	
65.00	0.700	150.00	356.76	142.70	17.50	0.01818	0.00046	0.708	148.99	65.00	0.700	150.00	
65.00	0.700	155.00	358.48	143.39	17.13	0.04587	0.00011	0.707	154.01	65.00	0.700	155.00	
65.00	0.700	160.00	361.77	144.71	17.36	0.03304	0.00029	0.705	159.04	65.00	0.700	160.00	
65.00	0.700	165.00	360.47	144.19	17.70	0.01205	0.00073	0.704	164.11	65.00	0.700	165.00	
65.00	0.700	170.00	361.59	144.64	17.50	0.01746	0.00046	0.703	169.23	65.00	0.700	170.00	
65.00	0.699	175.00	362.38	144.95	17.57	-0.03066	0.00006	0.702	174.42	65.00	0.700	175.00	
65.00	0.700	180.00	365.42	146.17	17.40	0.03039	-0.00005	0.703	179.63	65.00	0.700	180.00	
65.00	0.700	185.00	363.32	145.33	17.09	0.04891	-0.00017	0.703	184.80	65.00	0.700	185.00	
65.00	0.700	190.00	368.54	147.41	20.33	-0.08944	0.00133	0.704	189.99	65.00	0.700	190.00	
65.00	0.700	195.00	361.50	144.60	17.53	0.00481	0.00058	0.706	195.20	65.00	0.700	195.00	
65.00	0.699	200.00	357.61	143.04	17.52	0.04055	0.00061	0.708	200.32	65.00	0.700	200.00	
65.00	0.700	205.00	353.34	141.33	17.12	-0.01140	0.00038	0.710	205.41	65.00	0.700	205.00	
64.99	0.700	210.00	351.01	140.40	17.42	0.02571	0.00063	0.713	210.46	65.00	0.700	210.00	
65.00	0.700	215.00	348.15	139.26	17.18	0.00039	0.00042	0.715	215.42	65.00	0.700	215.00	
65.00	0.701	220.00	345.39	138.16	16.81	0.01805	0.00027	0.717	220.26	65.00	0.700	220.00	
65.00	0.700	225.00	343.46	137.39	16.60	0.03741	0.00018	0.718	225.05	65.00	0.700	225.00	
64.99	0.700	230.00	342.86	137.14	16.92	0.04581	0.00037	0.719	229.86	65.00	0.700	230.00	
64.99	0.700	235.00	342.47	136.99	17.00	0.01795	0.00069	0.719	234.64	65.00	0.700	235.00	
65.00	0.700	240.00	340.00	136.00	17.00	0.00929	0.00038	0.718	239.48	65.00	0.700	240.00	
