Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
40.00	0.050	175.00	1845.25	738.10	20.89	-0.02906	-0.00006	0.052	176.00	40.00	0.050	175.00	
40.01	0.050	180.00	1845.80	738.32	20.90	-0.01675	-0.00006	0.052	181.06	40.00	0.050	180.00	
40.00	0.050	185.00	1843.39	737.36	20.58	0.00280	-0.00008	0.052	185.96	40.00	0.050	185.00	
40.01	0.050	190.00	1843.06	737.22	20.44	-0.02854	-0.00010	0.052	190.99	40.00	0.050	190.00	
40.01	0.050	195.00	1848.21	739.29	20.96	-0.01798	-0.00003	0.053	195.81	40.00	0.050	195.00	
40.01	0.050	200.00	1848.52	739.41	20.65	-0.01145	-0.00006	0.053	200.90	40.00	0.050	200.00	
40.01	0.050	205.00	1851.13	740.45	20.85	-0.01626	-0.00007	0.053	205.87	40.00	0.050	205.00	
40.01	0.050	210.00	1856.06	742.42	21.08	-0.03862	0.00002	0.054	210.63	40.00	0.050	210.00	
40.01	0.050	215.00	1855.52	742.21	20.68	0.00823	-0.00008	0.053	215.52	40.00	0.050	215.00	
40.01	0.050	220.00	1862.01	744.80	21.13	-0.03354	-0.00002	0.053	220.23	40.00	0.050	220.00	
40.01	0.050	225.00	1859.05	743.62	20.63	0.02321	-0.00012	0.054	225.02	40.00	0.050	225.00	
40.00	0.050	230.00	1865.33	746.13	20.95	-0.06253	-0.00001	0.054	229.82	40.00	0.050	230.00	
40.01	0.050	235.00	1867.23	746.89	20.99	0.00443	-0.00008	0.054	234.49	40.00	0.050	235.00	
40.00	0.050	240.00	1872.01	748.81	21.24	-0.04218	-0.00010	0.053	239.26	40.00	0.050	240.00	
