r (m)	z (m)	Br (T)	Bz (T)	B (T)	Theta (°)	Ic (A)	I (A)	I/Ic (%)
0.031166	-0.103005	-0.006515	0.021122	0.022104	107.142066	--	0.000000	--
0.000299	-0.100218	0.005292	0.043055	0.043379	82.992790	--	0.000000	--
0.000506	-0.099799	0.000437	0.047160	0.047162	89.469207	--	0.000000	--
0.000378	-0.100188	-0.001586	0.042794	0.042824	92.122202	--	0.000000	--
0.000077	-0.100912	0.000000	0.064891	0.064891	90.000000	--	0.000000	--
0.028377	-0.102324	-0.113182	-0.002085	0.113201	-178.944467	--	0.000000	--
0.000108	-0.101064	-0.017041	0.039730	0.043230	113.215462	--	0.000000	--
0.027869	-0.102218	-0.113388	0.003820	0.113453	178.070419	--	0.000000	--
0.000185	-0.101128	-0.000143	0.037652	0.037652	90.217501	--	0.000000	--
0.025346	-0.101648	-0.008370	0.033674	0.034698	103.959295	--	0.000000	--
0.000438	-0.100043	-0.001693	0.044615	0.044647	92.173370	--	0.000000	--
0.026855	-0.101998	-0.008671	0.033049	0.034168	104.701470	--	0.000000	--
0.026351	-0.101883	-0.008955	0.033328	0.034511	105.040177	--	0.000000	--
0.024844	-0.101527	-0.008674	0.033950	0.035041	104.332659	--	0.000000	--
0.000437	-0.099958	0.001448	0.044718	0.044741	88.145896	--	0.000000	--
0.023848	-0.101275	-0.047408	0.024854	0.053528	152.334192	--	0.000000	--
0.023354	-0.101147	-0.047471	0.028057	0.055142	149.415569	--	0.000000	--
0.022367	-0.100881	-0.045576	0.029054	0.054049	147.482893	--	0.000000	--
0.000044	-0.101521	0.011992	0.041493	0.043191	73.880013	--	0.000000	--
0.000216	-0.101345	0.000728	0.040803	0.040810	88.978184	--	0.000000	--
0.000075	-0.101494	-0.001424	0.040012	0.040037	92.038240	--	0.000000	--
0.021875	-0.100745	-0.045811	0.031922	0.055836	145.130377	--	0.000000	--
0.000129	-0.101462	0.004147	0.041676	0.041882	84.318160	--	0.000000	--
0.020898	-0.100467	-0.008534	0.040381	0.041273	101.932999	--	0.000000	--
0.000181	-0.101404	0.006111	0.044550	0.044967	82.189633	--	0.000000	--
0.020383	-0.100330	-0.009018	0.040695	0.041682	102.495071	--	0.000000	--
0.000015	-0.102761	-0.000000	0.061656	0.061656	90.000000	--	0.000000	--
0.019416	-0.100038	-0.008149	0.041084	0.041885	101.218366	--	0.000000	--
0.018964	-0.099881	-0.008564	0.041479	0.042354	101.666145	--	0.000000	--
0.017982	-0.099578	-0.013042	0.040929	0.042957	107.674056	--	0.000000	--
0.033234	-0.104356	-0.255329	-0.080505	0.267720	-162.500000	--	0.000000	--
0.017507	-0.099423	-0.013498	0.041705	0.043835	107.934572	--	0.000000	--
0.016560	-0.099101	-0.012263	0.042184	0.043930	106.209105	--	0.000000	--
0.032504	-0.103088	-0.006419	0.020783	0.021751	107.162878	--	0.000000	--
0.016088	-0.098937	-0.012769	0.043121	0.044972	106.495692	--	0.000000	--
0.031762	-0.102823	-0.006564	0.021285	0.022274	107.138339	--	0.000000	--
0.030294	-0.102270	-0.120059	-0.006329	0.120226	-176.982567	--	0.000000	--
0.030808	-0.102366	-0.119800	-0.012166	0.120417	-174.201212	--	0.000000	--
0.015175	-0.098584	-0.008560	0.043972	0.044797	101.015631	--	0.000000	--
0.029269	-0.102074	-0.117241	-0.004313	0.117320	-177.893273	--	0.000000	--
0.014707	-0.098404	-0.009156	0.044549	0.045480	101.613775	--	0.000000	--
0.013782	-0.098002	-0.007843	0.044976	0.045654	99.891557	--	0.000000	--
0.028758	-0.101972	-0.117093	0.002753	0.117126	178.652950	--	0.000000	--
0.013355	-0.097560	-0.008193	0.046151	0.046872	100.066625	--	0.000000	--
0.000367	-0.100085	0.002344	0.043752	0.043815	86.932977	--	0.000000	--
0.027744	-0.101759	-0.008962	0.032939	0.034137	105.220444	--	0.000000	--
0.012427	-0.096251	-0.008173	0.046661	0.047371	99.935037	--	0.000000	--
0.011815	-0.095585	-0.008135	0.049607	0.050269	99.313376	--	0.000000	--
0.027239	-0.101650	-0.009236	0.033212	0.034473	105.539982	--	0.000000	--
0.025729	-0.101305	-0.008964	0.033842	0.035009	104.835388	--	0.000000	--
0.026232	-0.101422	-0.008672	0.033562	0.034664	104.487887	--	0.000000	--
0.011081	-0.093727	-0.010073	0.052059	0.053024	100.950594	--	0.000000	--
0.024731	-0.101064	-0.049272	0.024368	0.054968	153.684432	--	0.000000	--
0.009728	-0.091147	-0.008564	0.057231	0.057868	98.510911	--	0.000000	--
0.024235	-0.100938	-0.049467	0.027210	0.056457	151.185997	--	0.000000	--
0.004435	-0.088437	-0.000234	0.057398	0.057399	90.233874	--	0.000000	--
0.007105	-0.088248	-0.004837	0.058262	0.058462	94.746175	--	0.000000	--
0.023247	-0.100683	-0.047579	0.028212	0.055315	149.334344	--	0.000000	--
0.022754	-0.100551	-0.047693	0.031467	0.057138	146.584288	--	0.000000	--
0.021744	-0.100287	-0.008895	0.040360	0.041328	102.429053	--	0.000000	--
0.000394	-0.099584	0.000924	0.043593	0.043603	88.785915	--	0.000000	--
0.021258	-0.100150	-0.009270	0.040616	0.041661	102.856360	--	0.000000	--
0.000984	-0.089034	0.000000	0.090710	0.090710	90.000000	--	0.000000	--
0.000267	-0.099442	-0.004116	0.051701	0.051864	94.551521	--	0.000000	--
0.020288	-0.099863	-0.008421	0.041015	0.041871	101.601801	--	0.000000	--
0.019804	-0.099717	-0.008890	0.041456	0.042399	102.103970	--	0.000000	--
0.000058	-0.099307	-0.000000	0.068088	0.068088	90.000000	--	0.000000	--
0.018875	-0.099413	-0.013819	0.040708	0.042989	108.750278	--	0.000000	--
0.018374	-0.099265	-0.014308	0.041533	0.043928	109.008580	--	0.000000	--
0.017425	-0.098954	-0.013060	0.041992	0.043976	107.276852	--	0.000000	--
0.000403	-0.099792	-0.001008	0.042168	0.042180	91.369072	--	0.000000	--
0.016976	-0.098789	-0.013486	0.042895	0.044965	107.453539	--	0.000000	--
0.000068	-0.100267	-0.000000	0.066394	0.066394	90.000000	--	0.000000	--
0.016033	-0.098453	-0.009048	0.043899	0.044822	101.646092	--	0.000000	--
0.015565	-0.098274	-0.009611	0.044461	0.045488	102.198055	--	0.000000	--
0.000220	-0.100138	-0.002213	0.047038	0.047090	92.694148	--	0.000000	--
0.014631	-0.097925	-0.008436	0.044908	0.045693	100.639179	--	0.000000	--
0.014171	-0.097713	-0.008963	0.045744	0.046613	101.085732	--	0.000000	--
0.000376	-0.099903	-0.001794	0.045510	0.045546	92.257453	--	0.000000	--
0.000031	-0.101151	-0.000000	0.064556	0.064556	90.000000	--	0.000000	--
0.000304	-0.100039	-0.002012	0.045914	0.045958	92.508523	--	0.000000	--
0.013610	-0.096825	-0.009463	0.046310	0.047267	101.549354	--	0.000000	--
0.013266	-0.096113	-0.008447	0.048344	0.049077	99.910711	--	0.000000	--
0.000146	-0.101241	-0.003356	0.049320	0.049434	93.892466	--	0.000000	--
0.012078	-0.094453	-0.008569	0.048686	0.049434	99.981839	--	0.000000	--
0.011059	-0.092311	-0.006532	0.052163	0.052570	97.137885	--	0.000000	--
0.000171	-0.101303	-0.005142	0.041085	0.041406	97.133732	--	0.000000	--
0.005855	-0.087311	-0.008307	0.064678	0.065210	97.318806	--	0.000000	--
0.009988	-0.089518	-0.008508	0.055806	0.056451	98.668051	--	0.000000	--
0.000016	-0.101493	-0.000000	0.064516	0.064516	90.000000	--	0.000000	--
0.008705	-0.087849	-0.009103	0.064478	0.065117	98.036197	--	0.000000	--
0.000068	-0.101455	0.003385	0.045383	0.045509	85.734371	--	0.000000	--
0.000094	-0.101440	-0.006390	0.042990	0.043463	98.453845	--	0.000000	--
0.003266	-0.087259	-0.006791	0.069699	0.070029	95.564538	--	0.000000	--
0.001707	-0.087472	0.008452	0.047820	0.048561	79.977030	--	0.000000	--
0.000128	-0.101393	-0.004271	0.041615	0.041834	95.859813	--	0.000000	--
0.000312	-0.099538	-0.005264	0.043679	0.043995	96.871698	--	0.000000	--
0.000360	-0.099712	-0.000527	0.047877	0.047880	90.631236	--	0.000000	--
0.034452	-0.103960	-0.244915	-0.081947	0.258261	-161.500000	--	0.000000	--
0.032959	-0.102446	-0.006860	0.020924	0.022019	108.150968	--	0.000000	--
0.000161	-0.099462	0.002326	0.042909	0.042972	86.897355	--	0.000000	--
0.000090	-0.099414	-0.013237	0.041651	0.043704	107.631091	--	0.000000	--
0.030159	-0.101814	-0.120065	-0.006199	0.120225	-177.044275	--	0.000000	--
0.031702	-0.102093	-0.122852	-0.015336	0.123805	-172.884163	--	0.000000	--
0.029649	-0.101716	-0.120364	-0.000289	0.120364	-179.862620	--	0.000000	--
0.031186	-0.102003	-0.122788	-0.008301	0.123068	-176.132323	--	0.000000	--
0.000096	-0.100181	0.024024	0.044258	0.050358	61.506545	--	0.000000	--
0.000153	-0.100136	0.003340	0.038863	0.039006	85.087373	--	0.000000	--
0.028631	-0.101514	-0.009250	0.032817	0.034096	105.740690	--	0.000000	--
0.000235	-0.100063	0.002471	0.041806	0.041879	86.617869	--	0.000000	--
0.000314	-0.099942	0.001437	0.044486	0.044509	88.149805	--	0.000000	--
0.028125	-0.101407	-0.009514	0.033099	0.034439	106.036175	--	0.000000	--
0.025612	-0.100843	-0.050945	0.023150	0.055958	155.562611	--	0.000000	--
0.000047	-0.101222	-0.013776	0.034303	0.036966	111.880508	--	0.000000	--
0.027116	-0.101190	-0.008965	0.033449	0.034629	105.003623	--	0.000000	--
0.026613	-0.101077	-0.009246	0.033728	0.034972	105.330079	--	0.000000	--
0.000085	-0.101247	0.002171	0.040122	0.040180	86.902836	--	0.000000	--
0.025115	-0.100724	-0.051025	0.026404	0.057452	152.639414	--	0.000000	--
0.024124	-0.100475	-0.049200	0.027452	0.056340	150.839591	--	0.000000	--
0.023630	-0.100348	-0.049449	0.030337	0.058014	148.470720	--	0.000000	--
0.000026	-0.101454	0.009911	0.036196	0.037529	74.687566	--	0.000000	--
0.000047	-0.101443	-0.002685	0.043137	0.043221	93.562198	--	0.000000	--
0.000125	-0.101351	0.002518	0.045701	0.045770	86.846678	--	0.000000	--
0.022648	-0.100087	-0.009285	0.040177	0.041236	103.013200	--	0.000000	--
0.000094	-0.101416	0.006316	0.043198	0.043658	81.681843	--	0.000000	--
0.022130	-0.099959	-0.009726	0.040496	0.041648	103.504829	--	0.000000	--
0.021159	-0.099684	-0.008914	0.040891	0.041852	102.297362	--	0.000000	--
0.020704	-0.099534	-0.009291	0.041285	0.042318	102.682368	--	0.000000	--
0.034903	-0.103307	-0.275443	-0.069721	0.284130	-165.795397	--	0.000000	--
0.019717	-0.099249	-0.014454	0.040516	0.043017	109.634294	--	0.000000	--
0.033552	-0.102253	-0.006906	0.021070	0.022173	108.147275	--	0.000000	--
0.019240	-0.099102	-0.014859	0.041362	0.043950	109.760665	--	0.000000	--
0.034298	-0.102505	-0.006766	0.020573	0.021657	108.204903	--	0.000000	--
0.018287	-0.098796	-0.013576	0.041878	0.044023	107.961224	--	0.000000	--
0.032590	-0.101813	-0.126467	-0.016527	0.127542	-172.554750	--	0.000000	--
0.017812	-0.098641	-0.014048	0.042756	0.045005	108.188922	--	0.000000	--
0.032074	-0.101726	-0.126823	-0.010686	0.127272	-175.183469	--	0.000000	--
0.030533	-0.101454	-0.124062	-0.001427	0.124070	-179.341152	--	0.000000	--
0.016893	-0.098305	-0.009647	0.043760	0.044811	102.431700	--	0.000000	--
0.031046	-0.101548	-0.124117	-0.008576	0.124413	-176.047151	--	0.000000	--
0.016422	-0.098133	-0.010145	0.044423	0.045566	102.863774	--	0.000000	--
0.029515	-0.101259	-0.009536	0.032700	0.034062	106.258431	--	0.000000	--
0.015490	-0.097769	-0.009006	0.044768	0.045665	101.374606	--	0.000000	--
0.029009	-0.101159	-0.009791	0.032975	0.034398	106.537565	--	0.000000	--
0.015024	-0.097600	-0.009604	0.045326	0.046332	101.963605	--	0.000000	--
0.014364	-0.097186	-0.009854	0.045137	0.046200	102.314965	--	0.000000	--
0.027998	-0.100949	-0.009262	0.033330	0.034593	105.530949	--	0.000000	--
0.014230	-0.096739	-0.008242	0.046811	0.047531	99.985087	--	0.000000	--
0.027493	-0.100840	-0.009533	0.033612	0.034938	105.834314	--	0.000000	--
0.013615	-0.095361	-0.009372	0.047735	0.048647	101.108157	--	0.000000	--
0.013039	-0.094366	-0.008600	0.050443	0.051171	99.674918	--	0.000000	--
0.025993	-0.100500	-0.053031	0.025485	0.058837	154.332357	--	0.000000	--
0.026491	-0.100617	-0.052814	0.022626	0.057456	156.809377	--	0.000000	--
0.025000	-0.100262	-0.051211	0.026538	0.057679	152.606377	--	0.000000	--
0.012387	-0.091543	-0.010682	0.055395	0.056416	100.914757	--	0.000000	--
0.024505	-0.100139	-0.051339	0.029844	0.059383	149.830212	--	0.000000	--
0.011477	-0.088919	-0.010328	0.060721	0.061593	99.653133	--	0.000000	--
0.023491	-0.099892	-0.009642	0.040144	0.041286	103.505914	--	0.000000	--
0.006176	-0.085297	-0.003828	0.063200	0.063316	93.465688	--	0.000000	--
0.023002	-0.099763	-0.009987	0.040410	0.041625	103.882249	--	0.000000	--
0.003740	-0.085206	-0.003588	0.059990	0.060097	93.422469	--	0.000000	--
0.009687	-0.086611	-0.013432	0.062106	0.063542	102.203430	--	0.000000	--
0.022027	-0.099494	-0.009191	0.040814	0.041836	102.690444	--	0.000000	--
0.021542	-0.099357	-0.009616	0.041250	0.042356	103.122882	--	0.000000	--
0.000723	-0.085910	-0.000000	0.098537	0.098537	90.000000	--	0.000000	--
0.020607	-0.099068	-0.015183	0.040290	0.043055	110.648370	--	0.000000	--
0.020104	-0.098929	-0.015641	0.041089	0.043966	110.839930	--	0.000000	--
0.000228	-0.099615	0.003061	0.047598	0.047696	86.320092	--	0.000000	--
0.000263	-0.099717	0.000259	0.040604	0.040605	89.634194	--	0.000000	--
0.019149	-0.098635	-0.014567	0.041628	0.044103	109.286063	--	0.000000	--
0.018698	-0.098477	-0.014882	0.042731	0.045248	109.201667	--	0.000000	--
0.000130	-0.099554	0.002119	0.052954	0.052997	87.708006	--	0.000000	--
0.017739	-0.098105	-0.010281	0.043642	0.044837	103.255507	--	0.000000	--
0.017268	-0.097934	-0.010697	0.044335	0.045607	103.565444	--	0.000000	--
0.000032	-0.099490	-0.000000	0.067832	0.067832	90.000000	--	0.000000	--
0.000244	-0.099920	-0.004377	0.041480	0.041710	96.023238	--	0.000000	--
0.016445	-0.097572	-0.009943	0.044394	0.045494	102.624799	--	0.000000	--
0.000028	-0.100145	-0.000000	0.066538	0.066538	90.000000	--	0.000000	--
0.015981	-0.097388	-0.010330	0.045521	0.046678	102.785518	--	0.000000	--
0.000116	-0.100073	0.001732	0.049632	0.049662	88.001064	--	0.000000	--
0.014930	-0.097121	-0.008688	0.045838	0.046654	100.731883	--	0.000000	--
0.000181	-0.100021	-0.006417	0.046060	0.046505	97.931341	--	0.000000	--
0.014766	-0.096025	-0.010363	0.047014	0.048143	102.430593	--	0.000000	--
0.014496	-0.095359	-0.009185	0.048834	0.049690	100.652269	--	0.000000	--
0.000016	-0.101269	-0.000000	0.064504	0.064504	90.000000	--	0.000000	--
0.013915	-0.093820	-0.012306	0.051316	0.052771	103.485572	--	0.000000	--
0.000070	-0.101301	0.000648	0.050035	0.050039	89.257773	--	0.000000	--
0.013806	-0.092547	-0.008841	0.051056	0.051816	99.824067	--	0.000000	--
0.012545	-0.089780	-0.010028	0.054664	0.055577	100.395549	--	0.000000	--
0.000085	-0.101342	-0.003312	0.039418	0.039557	94.802836	--	0.000000	--
0.000010	-0.101439	-0.000000	0.065229	0.065229	90.000000	--	0.000000	--
0.000067	-0.101401	-0.003617	0.045319	0.045463	94.562633	--	0.000000	--
0.000047	-0.101413	0.002621	0.043425	0.043504	86.545524	--	0.000000	--
0.005231	-0.084370	-0.004918	0.073919	0.074082	93.806609	--	0.000000	--
0.007653	-0.084344	-0.008226	0.071282	0.071755	96.582483	--	0.000000	--
0.011581	-0.087342	-0.007912	0.060557	0.061072	97.443971	--	0.000000	--
0.009230	-0.085187	-0.000935	0.064310	0.064317	90.832952	--	0.000000	--
0.036098	-0.102896	-0.265090	-0.071015	0.274437	-165.003208	--	0.000000	--
0.002818	-0.083857	-0.004222	0.080359	0.080470	93.007331	--	0.000000	--
0.001360	-0.084348	0.000739	0.051858	0.051863	89.183692	--	0.000000	--
0.033479	-0.101524	-0.129435	-0.019877	0.130953	-171.269426	--	0.000000	--
0.034742	-0.101855	-0.007197	0.020714	0.021928	109.159954	--	0.000000	--
0.032961	-0.101443	-0.129471	-0.012761	0.130098	-174.371010	--	0.000000	--
0.000153	-0.099611	-0.004837	0.039729	0.040022	96.941228	--	0.000000	--
0.000207	-0.099772	0.003118	0.048886	0.048985	86.350976	--	0.000000	--
0.030398	-0.100999	-0.009820	0.032570	0.034018	106.777759	--	0.000000	--
0.000208	-0.099855	-0.003713	0.049782	0.049920	94.265705	--	0.000000	--
0.031931	-0.101272	-0.126861	-0.010567	0.127300	-175.238444	--	0.000000	--
0.000060	-0.099571	-0.003448	0.033644	0.033820	95.851912	--	0.000000	--
0.029890	-0.100901	-0.010066	0.032854	0.034362	107.034844	--	0.000000	--
0.031419	-0.101183	-0.127255	-0.004653	0.127340	-177.905882	--	0.000000	--
0.017004	-0.097421	-0.010241	0.045246	0.046390	102.754094	--	0.000000	--
0.028878	-0.100702	-0.009551	0.033208	0.034554	106.045535	--	0.000000	--
0.000044	-0.100092	0.012552	0.043076	0.044867	73.754356	--	0.000000	--
0.000181	-0.099976	0.006139	0.046295	0.046700	82.446363	--	0.000000	--
0.000075	-0.100065	-0.001308	0.041331	0.041352	91.811933	--	0.000000	--
0.028373	-0.100598	-0.009813	0.033490	0.034898	106.330615	--	0.000000	--
0.000129	-0.100034	0.004677	0.043201	0.043453	83.821097	--	0.000000	--
0.025874	-0.100039	-0.052808	0.025721	0.058739	154.030642	--	0.000000	--
0.027368	-0.100381	-0.054464	0.021317	0.058487	158.624452	--	0.000000	--
0.014885	-0.094545	-0.010813	0.048485	0.049676	102.571813	--	0.000000	--
0.025378	-0.099920	-0.053078	0.028625	0.060304	151.661966	--	0.000000	--
0.026870	-0.100270	-0.054565	0.024622	0.059864	155.712886	--	0.000000	--
0.000031	-0.101304	-0.000959	0.032060	0.032075	91.713169	--	0.000000	--
0.024392	-0.099676	-0.010029	0.039957	0.041197	104.089802	--	0.000000	--
0.023872	-0.099557	-0.010433	0.040282	0.041611	104.520674	--	0.000000	--
0.000062	-0.101369	-0.000190	0.048730	0.048730	90.223937	--	0.000000	--
0.000010	-0.101418	-0.000000	0.065229	0.065229	90.000000	--	0.000000	--
0.000026	-0.101403	-0.009564	0.035934	0.037185	104.904506	--	0.000000	--
0.022895	-0.099300	-0.009670	0.040683	0.041816	103.370067	--	0.000000	--
0.022438	-0.099158	-0.010014	0.041076	0.042279	103.701620	--	0.000000	--
0.036856	-0.103132	-0.279153	-0.098853	0.296139	-160.500000	--	0.000000	--
0.021446	-0.098890	-0.015755	0.040082	0.043067	111.458155	--	0.000000	--
0.020966	-0.098751	-0.016145	0.040891	0.043963	111.545286	--	0.000000	--
0.036082	-0.101891	-0.007105	0.020353	0.021557	109.244040	--	0.000000	--
0.020009	-0.098462	-0.015082	0.041413	0.044074	110.011526	--	0.000000	--
0.035331	-0.101652	-0.007241	0.020845	0.022067	109.156299	--	0.000000	--
0.033845	-0.101151	-0.133496	-0.015297	0.134370	-173.463283	--	0.000000	--
0.019531	-0.098315	-0.015486	0.042346	0.045089	110.087473	--	0.000000	--
0.034361	-0.101229	-0.133041	-0.021137	0.134710	-170.972374	--	0.000000	--
0.018567	-0.097784	-0.010832	0.043802	0.045121	103.890278	--	0.000000	--
0.032814	-0.100991	-0.130903	-0.013095	0.131557	-174.287423	--	0.000000	--
0.018083	-0.097567	-0.011199	0.044330	0.045722	104.177857	--	0.000000	--
0.032299	-0.100906	-0.130946	-0.005863	0.131077	-177.436384	--	0.000000	--
0.030770	-0.100638	-0.010341	0.032723	0.034319	107.537589	--	0.000000	--
0.031278	-0.100729	-0.010102	0.032445	0.033981	107.294505	--	0.000000	--
0.017225	-0.097000	-0.010738	0.045006	0.046269	103.419446	--	0.000000	--
0.015924	-0.096834	-0.009192	0.046003	0.046913	101.299916	--	0.000000	--
0.029755	-0.100445	-0.009844	0.033082	0.034515	106.571877	--	0.000000	--
0.015339	-0.096735	-0.010100	0.046289	0.047378	102.308950	--	0.000000	--
0.029249	-0.100345	-0.010097	0.033367	0.034861	106.836108	--	0.000000	--
0.015310	-0.096086	-0.009519	0.046593	0.047556	101.546693	--	0.000000	--
0.028243	-0.100139	-0.056336	0.020754	0.060037	159.776178	--	0.000000	--
0.015864	-0.094254	-0.010184	0.050415	0.051433	101.420329	--	0.000000	--
0.027743	-0.100031	-0.056580	0.023630	0.061316	157.332968	--	0.000000	--
0.015097	-0.091880	-0.011962	0.053434	0.054757	102.618341	--	0.000000	--
0.026249	-0.099696	-0.054974	0.028091	0.061735	152.933795	--	0.000000	--
0.026746	-0.099811	-0.054826	0.024733	0.060147	155.718889	--	0.000000	--
0.013971	-0.088873	-0.011854	0.059857	0.061019	101.202038	--	0.000000	--
0.025230	-0.099467	-0.010382	0.039914	0.041242	104.580466	--	0.000000	--
0.012827	-0.086339	-0.014271	0.063667	0.065247	102.633643	--	0.000000	--
0.024740	-0.099347	-0.010702	0.040187	0.041588	104.912222	--	0.000000	--
0.005652	-0.082519	-0.003673	0.068203	0.068302	93.082440	--	0.000000	--
0.007965	-0.083003	-0.007063	0.068294	0.068658	95.904967	--	0.000000	--
0.023760	-0.099094	-0.009952	0.040597	0.041799	103.773983	--	0.000000	--
0.023272	-0.098965	-0.010341	0.041030	0.042313	104.145657	--	0.000000	--
0.003090	-0.081868	0.002564	0.073071	0.073116	87.990211	--	0.000000	--
0.010811	-0.084014	-0.013802	0.066125	0.067551	101.790176	--	0.000000	--
0.022333	-0.098694	-0.016466	0.039849	0.043117	112.450526	--	0.000000	--
0.021827	-0.098563	-0.016894	0.040643	0.044014	112.570725	--	0.000000	--
0.000637	-0.082786	0.000000	0.109443	0.109443	90.000000	--	0.000000	--
0.020867	-0.098285	-0.015844	0.041165	0.044109	111.051497	--	0.000000	--
0.000108	-0.099692	0.001200	0.051146	0.051160	88.656450	--	0.000000	--
