Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
80.00	2.000	170.00	23.95	9.58	6.90	0.04677	-0.00285	1.963	169.15	80.00	2.000	170.00	
80.00	2.000	175.00	24.00	9.60	6.85	-0.00039	0.00162	1.960	174.31	80.00	2.000	175.00	
80.00	2.000	180.00	23.80	9.52	6.71	0.08765	-0.01165	1.959	179.51	80.00	2.000	180.00	
80.01	2.000	185.00	23.68	9.47	6.65	0.09531	-0.01217	1.959	184.67	80.00	2.000	185.00	
80.00	2.000	190.00	23.85	9.54	6.83	0.08337	-0.00758	1.960	189.85	80.00	2.000	190.00	
80.00	2.000	195.00	23.67	9.47	6.79	0.05088	-0.00693	1.963	195.07	80.00	2.000	195.00	
80.00	2.001	200.00	23.51	9.40	6.84	0.05490	-0.00804	1.967	200.22	80.00	2.000	200.00	
80.00	2.000	205.00	23.33	9.33	6.86	0.08651	-0.01240	1.972	205.33	80.00	2.000	205.00	
80.00	2.000	210.00	23.39	9.36	6.91	0.09424	-0.01130	1.977	210.41	80.00	2.000	210.00	
80.00	2.000	215.00	23.59	9.44	6.97	0.08107	-0.00967	1.984	215.44	80.00	2.000	215.00	
79.99	2.000	220.00	24.13	9.65	7.30	0.05035	-0.00369	1.990	220.38	80.00	2.000	220.00	
79.99	2.001	225.00	24.61	9.85	7.35	0.01968	-0.00194	1.996	225.27	80.00	2.000	225.00	
80.00	2.000	230.00	25.15	10.06	7.34	0.04520	-0.00807	2.001	230.15	80.00	2.000	230.00	
80.00	2.000	235.00	25.93	10.37	7.41	0.05383	-0.01237	2.006	235.02	80.00	2.000	235.00	
80.00	2.000	240.00	26.93	10.77	7.62	0.11639	-0.01589	2.009	239.88	80.00	2.000	240.00	
