Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
70.00	2.000	110.00	128.01	51.20	13.67	0.02998	-0.00186	2.014	109.54	70.00	2.000	110.00	
70.00	2.000	115.00	129.79	51.91	13.30	0.03578	-0.00065	2.012	114.43	70.00	2.000	115.00	
70.00	2.000	120.00	130.87	52.35	13.31	0.05345	-0.00171	2.009	119.31	70.00	2.000	120.00	
70.00	2.000	125.00	131.35	52.54	13.22	0.02398	-0.00064	2.005	124.21	70.00	2.000	125.00	
70.00	2.000	130.00	131.62	52.65	12.98	0.04782	-0.00113	2.000	129.14	70.00	2.000	130.00	
70.00	2.000	135.00	132.15	52.86	12.89	0.01893	-0.00040	1.995	134.10	70.00	2.000	135.00	
70.00	2.000	140.00	133.17	53.27	13.01	-0.00345	0.00018	1.988	139.08	70.00	2.000	140.00	
70.00	2.000	145.00	133.52	53.41	12.76	0.05254	-0.00117	1.982	144.07	70.00	2.000	145.00	
70.00	2.000	150.00	134.58	53.83	12.80	0.08019	-0.00096	1.977	149.06	70.00	2.000	150.00	
70.00	2.000	155.00	135.72	54.29	12.77	0.05187	-0.00084	1.972	154.01	70.00	2.000	155.00	
70.00	2.000	160.00	137.20	54.88	12.88	0.03855	-0.00022	1.968	158.95	70.00	2.000	160.00	
70.00	2.000	165.00	138.47	55.39	12.91	0.04127	-0.00018	1.964	163.95	70.00	2.000	165.00	
70.00	2.000	170.00	139.57	55.83	13.02	-0.05230	0.00038	1.962	169.00	70.00	2.000	170.00	
70.00	2.000	175.00	140.06	56.02	13.12	0.04380	0.00098	1.960	174.15	70.00	2.000	175.00	
70.00	2.000	180.00	140.00	56.00	13.04	0.04592	0.00014	1.959	179.35	70.00	2.000	180.00	
70.00	2.000	185.00	140.01	56.00	13.32	0.01418	0.00140	1.960	184.50	70.00	2.000	185.00	
70.00	2.001	190.00	137.77	55.11	12.55	0.13042	-0.00044	1.962	189.68	70.00	2.000	190.00	
70.00	2.001	195.00	136.90	54.76	12.83	0.08972	-0.00009	1.965	194.86	70.00	2.000	195.00	
70.00	2.000	200.00	134.77	53.91	12.62	0.06266	-0.00039	1.969	200.01	70.00	2.000	200.00	
70.00	2.000	205.00	133.23	53.29	12.76	0.00433	0.00088	1.974	205.17	70.00	2.000	205.00	
70.00	2.000	210.00	131.74	52.70	12.70	0.00073	0.00105	1.980	210.27	70.00	2.000	210.00	
70.00	2.000	215.00	130.25	52.10	12.54	0.07152	0.00022	1.987	215.30	70.00	2.000	215.00	
70.00	2.000	220.00	129.31	51.72	12.47	0.14531	-0.00234	1.993	220.17	70.00	2.000	220.00	
70.00	2.000	225.00	131.01	52.41	13.77	-0.02636	0.00514	2.000	225.04	70.00	2.000	225.00	
70.01	2.000	230.00	128.85	51.54	12.86	0.06000	-0.00101	2.005	230.02	70.00	2.000	230.00	
70.00	2.000	235.00	129.76	51.90	13.62	0.03418	0.00134	2.009	234.81	70.00	2.000	235.00	
70.00	2.000	240.00	129.60	51.84	13.67	-0.00889	0.00219	2.013	239.62	70.00	2.000	240.00	
