Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
49.99	2.000	90.00	521.33	208.53	8.65	-0.00116	-0.00051	2.001	89.34	50.00	2.000	90.00	
49.99	2.000	92.00	501.95	200.78	8.53	0.05598	-0.00055	2.002	91.39	50.00	2.000	92.00	
49.99	2.000	94.00	447.20	178.88	8.55	0.08261	-0.00099	2.003	93.44	50.00	2.000	94.00	
50.00	2.000	96.00	420.56	168.22	9.40	0.12620	-0.00105	2.004	95.47	50.00	2.000	96.00	
50.00	2.000	99.00	413.06	165.22	10.53	0.10075	-0.00138	2.006	98.50	50.00	2.000	99.00	
50.00	2.000	102.00	422.54	169.02	11.90	0.04158	-0.00090	2.009	101.55	50.00	2.000	102.00	
50.00	1.999	105.00	431.19	172.47	12.73	0.09924	-0.00101	2.010	104.52	50.00	2.000	105.00	
50.00	2.000	110.00	446.57	178.63	14.12	0.05620	-0.00058	2.011	109.46	50.00	2.000	110.00	
50.00	2.000	115.00	455.72	182.29	14.54	0.04804	-0.00072	2.008	114.36	50.00	2.000	115.00	
50.00	2.000	120.00	463.52	185.41	15.24	0.03839	-0.00061	2.005	119.27	50.00	2.000	120.00	
50.00	2.000	125.00	471.14	188.46	15.93	0.02175	-0.00027	2.001	124.18	50.00	2.000	125.00	
50.00	2.000	130.00	478.39	191.36	16.80	0.02284	0.00011	1.995	129.12	50.00	2.000	130.00	
50.00	2.000	135.00	482.03	192.81	16.52	0.04434	-0.00039	1.990	134.08	50.00	2.000	135.00	
50.00	2.000	140.00	489.31	195.72	17.16	-0.01427	-0.00013	1.984	139.08	50.00	2.000	140.00	
50.00	2.000	145.00	493.43	197.37	17.19	0.00579	-0.00010	1.978	144.07	50.00	2.000	145.00	
50.00	2.000	150.00	499.28	199.71	17.60	0.02755	0.00011	1.973	149.06	50.00	2.000	150.00	
50.00	2.000	155.00	504.41	201.76	17.91	-0.01993	0.00045	1.969	154.03	50.00	2.000	155.00	
49.99	2.000	160.00	508.78	203.51	18.16	0.03125	0.00025	1.966	158.98	50.00	2.000	160.00	
49.99	2.000	165.00	512.20	204.88	18.34	-0.04548	0.00026	1.963	163.96	50.00	2.000	165.00	
49.99	2.000	170.00	515.39	206.16	18.69	0.00468	0.00031	1.960	169.06	50.00	2.000	170.00	
49.99	2.000	175.00	517.74	207.09	18.93	-0.01737	0.00046	1.959	174.21	50.00	2.000	175.00	
49.99	2.000	180.00	515.15	206.06	18.25	-0.04147	0.00008	1.959	179.41	50.00	2.000	180.00	
49.99	2.000	185.00	512.59	205.04	17.63	0.09028	-0.00015	1.959	184.57	50.00	2.000	185.00	
49.99	2.000	190.00	516.21	206.48	19.89	-0.02529	0.00189	1.962	189.72	50.00	2.000	190.00	
50.01	2.000	195.00	503.58	201.43	17.35	0.03494	-0.00019	1.965	195.33	50.00	2.000	195.00	
50.01	2.000	200.00	497.89	199.16	17.44	0.01221	-0.00001	1.969	200.44	50.00	2.000	200.00	
50.00	2.000	205.00	491.55	196.62	17.23	0.01615	0.00016	1.974	205.51	50.00	2.000	205.00	
49.99	2.000	210.00	486.65	194.66	17.11	0.06317	0.00103	1.981	210.27	50.00	2.000	210.00	
49.99	2.000	215.00	482.87	193.15	17.50	0.00189	0.00161	1.987	215.26	50.00	2.000	215.00	
49.99	2.000	220.00	477.15	190.86	16.79	0.02287	0.00149	1.994	220.16	50.00	2.000	220.00	
50.01	2.000	225.00	470.34	188.14	16.39	0.03780	-0.00020	2.000	225.33	50.00	2.000	225.00	
49.99	2.000	230.00	460.22	184.09	14.58	0.15002	-0.00027	2.006	229.90	50.00	2.000	230.00	
49.99	2.000	235.00	463.44	185.38	15.91	0.01490	0.00095	2.011	234.75	50.00	2.000	235.00	
50.00	2.000	240.00	456.46	182.58	14.98	0.09376	-0.00052	2.013	239.83	50.00	2.000	240.00	
