Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
54.98	0.010	135.00	1116.41	446.56	21.85	0.01571	-0.00012	0.010	137.84	55.00	0.010	135.00	
55.00	0.010	140.00	1119.32	447.73	22.23	0.00559	0.00008	0.010	143.70	55.00	0.010	140.00	
55.00	0.009	145.00	1117.35	446.94	22.24	0.04702	-0.00005	0.010	150.26	55.00	0.010	145.00	
55.00	0.010	150.00	1115.23	446.09	22.00	0.01396	-0.00023	0.010	153.65	55.00	0.010	150.00	
54.99	0.010	155.00	1117.52	447.01	22.57	-0.03916	-0.00001	0.010	158.32	55.00	0.010	155.00	
55.00	0.010	160.00	1115.54	446.22	22.20	0.01489	-0.00015	0.010	164.97	55.00	0.010	160.00	
55.00	0.010	165.00	1115.29	446.12	22.38	0.04678	-0.00004	0.010	169.41	55.00	0.010	165.00	
55.00	0.010	170.00	1111.46	444.58	21.80	0.03635	-0.00030	0.011	173.74	55.00	0.010	170.00	
55.00	0.010	175.00	1113.81	445.52	22.09	0.01842	-0.00002	0.011	179.42	55.00	0.010	175.00	
55.00	0.010	180.00	1114.49	445.80	22.29	0.00823	0.00007	0.011	183.85	55.00	0.010	180.00	
55.00	0.010	185.00	1114.79	445.92	22.42	0.04058	-0.00002	0.011	189.90	55.00	0.010	185.00	
55.00	0.010	190.00	1114.13	445.65	22.22	0.00718	-0.00014	0.011	194.93	55.00	0.010	190.00	
55.00	0.010	195.00	1112.85	445.14	21.88	-0.01982	-0.00000	0.010	199.57	55.00	0.010	195.00	
55.00	0.010	200.00	1113.32	445.33	21.99	-0.01130	-0.00006	0.011	205.39	55.00	0.010	200.00	
55.01	0.010	205.00	1113.52	445.41	21.98	0.06733	-0.00006	0.011	209.75	55.00	0.010	205.00	
55.00	0.010	210.00	1113.76	445.50	21.97	0.06230	-0.00007	0.011	214.39	55.00	0.010	210.00	
55.00	0.010	215.00	1115.50	446.20	22.29	0.04992	-0.00005	0.011	219.30	55.00	0.010	215.00	
55.00	0.010	220.00	1116.66	446.67	22.40	-0.00052	0.00004	0.011	224.12	55.00	0.010	220.00	
55.00	0.011	225.00	1116.46	446.58	22.31	-0.01672	0.00003	0.012	228.85	55.00	0.010	225.00	
55.00	0.010	230.00	1116.23	446.49	22.27	0.03077	-0.00002	0.011	233.85	55.00	0.010	230.00	
55.00	0.010	235.00	1116.23	446.49	22.19	0.00808	-0.00003	0.011	238.66	55.00	0.010	235.00	
55.00	0.010	240.00	1116.19	446.48	22.19	0.01444	-0.00005	0.012	243.72	55.00	0.010	240.00	
