Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
70.00	0.070	105.00	560.34	224.13	25.10	0.05668	-0.00031	0.071	104.82	70.00	0.070	105.00	
70.00	0.070	110.00	557.80	223.12	24.55	0.00916	-0.00003	0.071	109.58	70.00	0.070	110.00	
70.01	0.070	115.00	554.02	221.61	24.33	0.05605	-0.00004	0.071	114.61	70.00	0.070	115.00	
70.00	0.070	120.00	551.29	220.51	24.45	-0.01890	0.00014	0.071	119.45	70.00	0.070	120.00	
70.00	0.070	125.00	548.52	219.41	24.82	0.09827	0.00022	0.071	124.49	70.00	0.070	125.00	
70.00	0.070	130.00	544.18	217.67	24.24	0.05990	0.00002	0.071	129.42	70.00	0.070	130.00	
69.99	0.070	135.00	539.89	215.96	24.02	0.04354	0.00061	0.072	134.32	70.00	0.070	135.00	
70.00	0.070	140.00	537.08	214.83	24.57	-0.01602	0.00012	0.072	139.43	70.00	0.070	140.00	
70.00	0.070	145.00	531.80	212.72	23.65	0.08408	0.00012	0.071	144.56	70.00	0.070	145.00	
70.00	0.070	150.00	530.41	212.16	24.80	0.00517	0.00035	0.072	149.55	70.00	0.070	150.00	
70.00	0.071	155.00	528.20	211.28	24.69	0.04064	0.00043	0.071	154.41	70.00	0.070	155.00	
70.00	0.070	160.00	519.93	207.97	22.62	-0.11201	0.00011	0.071	159.29	70.00	0.070	160.00	
69.99	0.070	165.00	518.40	207.36	23.29	0.09381	-0.00016	0.071	164.31	70.00	0.070	165.00	
70.00	0.070	170.00	515.86	206.35	23.32	0.04816	0.00015	0.071	169.34	70.00	0.070	170.00	
70.00	0.070	175.00	513.53	205.41	22.99	0.04493	0.00010	0.072	174.21	70.00	0.070	175.00	
70.00	0.070	180.00	508.93	203.57	21.87	0.01397	-0.00041	0.072	179.27	70.00	0.070	180.00	
70.00	0.071	185.00	509.00	203.60	22.51	0.07868	-0.00061	0.072	184.34	70.00	0.070	185.00	
70.00	0.069	190.00	507.75	203.10	22.22	0.09654	-0.00006	0.071	189.23	70.00	0.070	190.00	
70.00	0.070	195.00	508.81	203.52	23.25	0.02069	0.00027	0.072	194.30	70.00	0.070	195.00	
70.00	0.070	200.00	506.96	202.79	22.05	0.03590	0.00002	0.072	199.25	70.00	0.070	200.00	
69.99	0.070	205.00	508.41	203.36	22.72	-0.00493	0.00028	0.072	204.29	70.00	0.070	205.00	
70.00	0.070	210.00	508.59	203.43	22.38	0.01901	0.00018	0.072	209.27	70.00	0.070	210.00	
69.99	0.070	215.00	510.87	204.35	22.79	0.02657	0.00023	0.072	214.20	70.00	0.070	215.00	
70.00	0.070	220.00	512.52	205.01	22.76	0.01222	0.00018	0.072	218.97	70.00	0.070	220.00	
70.00	0.070	225.00	516.07	206.43	22.82	0.02981	0.00030	0.072	223.68	70.00	0.070	225.00	
69.99	0.070	230.00	518.98	207.59	22.45	-0.00019	0.00022	0.072	228.56	70.00	0.070	230.00	
70.00	0.070	235.00	524.23	209.69	23.25	0.04231	0.00033	0.072	233.38	70.00	0.070	235.00	
70.00	0.070	240.00	529.86	211.94	23.78	0.00543	0.00044	0.072	238.28	70.00	0.070	240.00	
