Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
49.99	0.050	110.00	1315.33	526.13	20.65	0.05448	-0.00039	0.050	110.47	50.00	0.050	110.00	
49.99	0.050	115.00	1317.18	526.87	20.93	0.01167	-0.00015	0.050	115.37	50.00	0.050	115.00	
49.99	0.050	120.00	1313.58	525.43	20.67	0.03075	-0.00028	0.051	120.21	50.00	0.050	120.00	
49.99	0.050	125.00	1310.82	524.33	20.62	0.01220	-0.00028	0.051	125.01	50.00	0.050	125.00	
49.99	0.050	130.00	1312.58	525.03	21.07	0.03527	-0.00017	0.051	130.22	50.00	0.050	130.00	
49.99	0.050	135.00	1307.08	522.83	20.44	-0.00511	-0.00016	0.052	134.97	50.00	0.050	135.00	
50.00	0.050	140.00	1305.11	522.05	20.54	0.06595	-0.00023	0.051	140.17	50.00	0.050	140.00	
50.00	0.050	145.00	1307.60	523.04	21.19	-0.01453	-0.00012	0.051	145.05	50.00	0.050	145.00	
50.00	0.050	150.00	1308.00	523.20	21.34	0.04823	-0.00009	0.051	149.94	50.00	0.050	150.00	
49.99	0.050	155.00	1302.34	520.94	20.79	0.02682	-0.00006	0.051	154.78	50.00	0.050	155.00	
49.99	0.050	160.00	1299.52	519.81	20.74	0.02452	-0.00013	0.052	159.71	50.00	0.050	160.00	
49.99	0.050	165.00	1300.05	520.02	20.95	0.01278	-0.00010	0.052	164.52	50.00	0.050	165.00	
49.99	0.050	170.00	1298.51	519.40	20.91	0.01001	-0.00012	0.052	169.32	50.00	0.050	170.00	
49.99	0.050	175.00	1295.27	518.11	20.48	-0.04412	-0.00015	0.052	174.15	50.00	0.050	175.00	
49.99	0.050	180.00	1294.91	517.96	20.40	0.04057	-0.00014	0.052	179.09	50.00	0.050	180.00	
49.99	0.050	185.00	1292.06	516.83	20.05	0.01813	-0.00009	0.052	183.98	50.00	0.050	185.00	
49.99	0.050	190.00	1296.32	518.53	20.34	-0.04395	0.00004	0.052	189.11	50.00	0.050	190.00	
50.00	0.050	195.00	1296.84	518.74	20.34	-0.05573	0.00001	0.052	194.06	50.00	0.050	195.00	
50.00	0.049	200.00	1297.98	519.19	20.18	0.03711	-0.00001	0.052	198.86	50.00	0.050	200.00	
50.00	0.050	205.00	1300.07	520.03	20.39	0.02743	-0.00004	0.052	203.92	50.00	0.050	205.00	
49.99	0.050	210.00	1301.91	520.76	20.44	0.00917	0.00002	0.052	208.88	50.00	0.050	210.00	
49.99	0.050	215.00	1303.82	521.53	20.45	-0.03426	0.00002	0.052	213.71	50.00	0.050	215.00	
49.99	0.050	220.00	1303.98	521.59	20.07	-0.01784	-0.00004	0.052	218.59	50.00	0.050	220.00	
49.99	0.050	225.00	1304.63	521.85	19.81	-0.02706	-0.00010	0.052	223.39	50.00	0.050	225.00	
50.00	0.050	230.00	1310.83	524.33	20.32	-0.03364	-0.00001	0.052	228.22	50.00	0.050	230.00	
50.00	0.050	235.00	1313.57	525.43	20.35	0.02539	0.00000	0.052	233.18	50.00	0.050	235.00	
49.99	0.050	240.00	1315.29	526.12	20.21	0.02821	-0.00008	0.052	237.94	50.00	0.050	240.00	
