Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
35.00	0.050	120.00	2186.67	874.67	22.59	-0.05847	-0.00024	0.049	122.03	35.00	0.050	120.00	
35.00	0.050	125.00	2181.01	872.40	22.42	-0.01351	-0.00022	0.050	127.08	35.00	0.050	125.00	
35.00	0.050	130.00	2176.11	870.44	22.33	0.03229	-0.00021	0.050	132.31	35.00	0.050	130.00	
35.01	0.050	135.00	2179.46	871.79	22.47	0.01630	-0.00018	0.050	137.30	35.00	0.050	135.00	
35.01	0.050	140.00	2169.13	867.65	21.73	0.02902	-0.00025	0.051	142.31	35.00	0.050	140.00	
35.01	0.050	145.00	2177.86	871.15	22.14	0.01117	-0.00015	0.051	147.30	35.00	0.050	145.00	
35.01	0.050	150.00	2169.90	867.96	22.01	0.03526	-0.00022	0.051	152.54	35.00	0.050	150.00	
35.00	0.050	155.00	2173.37	869.35	22.39	0.00125	-0.00008	0.051	157.35	35.00	0.050	155.00	
35.00	0.050	160.00	2158.80	863.52	22.13	-0.05652	-0.00017	0.052	162.39	35.00	0.050	160.00	
35.00	0.050	165.00	2167.27	866.91	22.06	-0.00317	-0.00012	0.052	167.10	35.00	0.050	165.00	
34.99	0.050	170.00	2162.74	865.09	22.09	-0.05516	-0.00014	0.053	171.96	35.00	0.050	170.00	
35.00	0.050	175.00	2168.43	867.37	22.51	-0.01798	-0.00008	0.053	176.88	35.00	0.050	175.00	
35.00	0.050	180.00	2160.81	864.32	22.05	-0.07676	-0.00015	0.053	181.83	35.00	0.050	180.00	
34.99	0.050	185.00	2165.97	866.39	22.25	-0.00653	-0.00010	0.053	186.83	35.00	0.050	185.00	
35.00	0.050	190.00	2168.38	867.35	21.97	-0.06531	-0.00005	0.053	191.62	35.00	0.050	190.00	
34.99	0.050	195.00	2170.92	868.37	22.26	-0.05405	-0.00005	0.053	196.67	35.00	0.050	195.00	
35.00	0.050	200.00	2171.76	868.70	22.30	-0.01119	-0.00005	0.053	201.62	35.00	0.050	200.00	
34.99	0.050	205.00	2171.02	868.41	21.99	-0.06294	-0.00004	0.054	206.50	35.00	0.050	205.00	
34.99	0.050	210.00	2180.72	872.29	22.60	-0.01840	0.00001	0.054	211.22	35.00	0.050	210.00	
34.99	0.050	215.00	2182.29	872.92	22.55	-0.03145	-0.00004	0.054	216.09	35.00	0.050	215.00	
34.99	0.050	220.00	2183.83	873.53	22.15	0.03364	-0.00004	0.054	220.75	35.00	0.050	220.00	
34.99	0.050	225.00	2188.75	875.50	22.51	0.04978	-0.00001	0.054	225.54	35.00	0.050	225.00	
34.99	0.050	230.00	2188.83	875.53	22.24	0.03840	-0.00005	0.054	230.23	35.00	0.050	230.00	
34.98	0.050	235.00	2197.23	878.89	22.75	0.01481	-0.00003	0.054	234.93	35.00	0.050	235.00	
34.99	0.050	240.00	2197.43	878.97	22.72	0.04493	-0.00007	0.054	239.75	35.00	0.050	240.00	
