Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
70.00	5.000	84.00	65.80	26.32	11.99	0.03810	-0.00334	4.992	83.22	70.00	5.000	84.00	
70.00	5.000	86.00	65.11	26.04	12.41	0.03455	-0.00294	4.990	85.28	70.00	5.000	86.00	
70.00	5.000	88.00	65.47	26.19	12.46	0.02202	-0.00323	4.989	87.35	70.00	5.000	88.00	
70.00	5.000	90.00	68.51	27.40	12.11	0.06369	-0.00427	4.988	89.42	70.00	5.000	90.00	
70.00	5.000	92.00	66.83	26.73	12.46	0.01007	-0.00394	4.988	91.49	70.00	5.000	92.00	
70.00	5.000	94.00	64.92	25.97	12.38	0.03748	-0.00566	4.988	93.56	70.00	5.000	94.00	
70.00	5.000	96.00	65.43	26.17	12.20	0.01087	-0.00560	4.988	95.62	70.00	5.000	96.00	
70.00	5.000	99.00	67.16	26.86	11.88	0.04759	-0.00575	4.988	98.66	70.00	5.000	99.00	
70.00	5.000	102.00	68.54	27.41	11.53	0.03100	-0.00503	4.987	101.65	70.00	5.000	102.00	
70.00	5.000	105.00	69.03	27.61	11.28	0.03053	-0.00557	4.984	104.60	70.00	5.000	105.00	
70.00	5.000	110.00	68.45	27.38	10.76	0.05685	-0.00679	4.977	109.48	70.00	5.000	110.00	
70.00	5.000	115.00	67.09	26.84	10.47	-0.02598	-0.00378	4.964	114.34	70.00	5.000	115.00	
70.00	5.000	120.00	64.55	25.82	9.60	0.01107	-0.00711	4.950	119.23	70.00	5.000	120.00	
70.00	5.000	125.00	62.79	25.12	9.62	0.07894	-0.00560	4.936	124.15	70.00	5.000	125.00	
70.00	5.000	130.00	60.28	24.11	9.13	0.05214	-0.00600	4.921	129.10	70.00	5.000	130.00	
70.00	5.000	135.00	58.50	23.40	9.02	0.01448	-0.00473	4.906	134.08	70.00	5.000	135.00	
70.00	5.000	140.00	56.70	22.68	8.84	-0.01198	-0.00276	4.892	139.08	70.00	5.000	140.00	
70.00	5.000	145.00	54.96	21.98	8.61	0.04863	-0.00284	4.880	144.07	70.00	5.000	145.00	
70.00	5.000	150.00	53.51	21.41	8.40	0.03386	-0.00280	4.869	149.08	70.00	5.000	150.00	
70.00	5.000	155.00	52.42	20.97	8.25	0.09922	-0.00365	4.861	154.02	70.00	5.000	155.00	
70.01	5.000	160.00	51.74	20.69	8.19	0.09989	-0.00559	4.853	158.96	70.00	5.000	160.00	
70.00	5.000	165.00	51.60	20.64	8.22	0.08396	0.00244	4.847	163.95	70.00	5.000	165.00	
70.00	5.000	170.00	50.77	20.31	7.98	0.13882	-0.00672	4.841	168.97	70.00	5.000	170.00	
70.00	5.000	175.00	51.40	20.56	8.42	0.01130	0.00418	4.837	174.09	70.00	5.000	175.00	
70.00	5.000	180.00	50.82	20.33	8.22	0.03288	0.00080	4.833	179.35	70.00	5.000	180.00	
70.00	5.000	185.00	50.77	20.31	8.26	0.14459	0.00084	4.834	184.53	70.00	5.000	185.00	
70.00	5.000	190.00	49.91	19.96	7.81	0.20885	-0.00300	4.837	189.69	70.00	5.000	190.00	
70.00	5.000	195.00	50.25	20.10	8.08	0.18060	-0.00340	4.841	194.85	70.00	5.000	195.00	
70.00	5.000	200.00	50.49	20.20	8.22	0.06924	0.00747	4.848	199.97	70.00	5.000	200.00	
70.00	5.000	205.00	50.99	20.40	8.21	0.18574	0.00602	4.857	205.14	70.00	5.000	205.00	
70.00	5.000	210.00	51.95	20.78	8.37	0.08450	0.01057	4.867	210.27	70.00	5.000	210.00	
70.00	5.000	215.00	53.16	21.26	8.46	0.14202	0.00793	4.880	215.34	70.00	5.000	215.00	
70.00	5.000	220.00	54.77	21.91	8.79	0.09057	0.00508	4.894	220.26	70.00	5.000	220.00	
70.00	5.000	225.00	56.58	22.63	8.95	0.07147	0.00097	4.908	225.34	70.00	5.000	225.00	
70.00	5.000	230.00	58.92	23.57	9.42	0.01494	0.01125	4.923	230.17	70.00	5.000	230.00	
70.00	5.000	235.00	60.85	24.34	9.54	0.07518	0.00941	4.938	235.10	70.00	5.000	235.00	
70.00	5.000	240.00	62.15	24.86	9.13	-0.00239	0.00629	4.953	240.01	70.00	5.000	240.00	
