Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
49.99	0.015	99.00	1333.41	533.36	20.71	0.03790	-0.00044	0.016	102.01	50.00	0.015	99.00	
49.99	0.015	102.00	1334.26	533.70	20.86	0.01326	-0.00030	0.015	105.41	50.00	0.015	102.00	
49.99	0.015	105.00	1334.90	533.96	20.81	0.01154	-0.00024	0.015	107.75	50.00	0.015	105.00	
50.00	0.014	110.00	1334.81	533.92	20.99	0.05344	-0.00033	0.016	112.18	50.00	0.015	110.00	
49.99	0.015	115.00	1333.08	533.23	20.85	0.04642	-0.00027	0.016	117.57	50.00	0.015	115.00	
49.99	0.015	120.00	1331.92	532.77	20.64	0.02179	-0.00028	0.016	121.81	50.00	0.015	120.00	
49.99	0.015	125.00	1333.60	533.44	21.13	0.08041	-0.00032	0.016	127.13	50.00	0.015	125.00	
49.99	0.015	130.00	1333.25	533.30	20.86	-0.01272	-0.00014	0.016	131.72	50.00	0.015	130.00	
50.00	0.015	135.00	1333.35	533.34	21.10	0.07992	-0.00025	0.016	137.05	50.00	0.015	135.00	
50.00	0.015	140.00	1335.81	534.32	21.63	-0.02982	-0.00018	0.016	141.48	50.00	0.015	140.00	
50.00	0.015	145.00	1334.35	533.74	21.19	-0.00619	-0.00008	0.016	146.43	50.00	0.015	145.00	
50.00	0.015	150.00	1335.28	534.11	21.52	0.02661	-0.00017	0.016	150.73	50.00	0.015	150.00	
49.99	0.015	155.00	1337.59	535.04	21.58	0.02068	-0.00006	0.016	155.25	50.00	0.015	155.00	
49.99	0.015	160.00	1330.76	532.30	20.76	0.02429	-0.00011	0.016	160.03	50.00	0.015	160.00	
49.99	0.014	165.00	1335.02	534.01	21.42	0.03721	0.00002	0.016	164.83	50.00	0.015	165.00	
49.99	0.015	170.00	1332.66	533.06	21.17	0.02995	-0.00010	0.017	169.56	50.00	0.015	170.00	
49.99	0.015	175.00	1332.81	533.12	21.25	-0.00137	-0.00004	0.016	174.35	50.00	0.015	175.00	
49.98	0.014	180.00	1336.93	534.77	21.74	-0.01645	0.00020	0.016	178.67	50.00	0.015	180.00	
49.99	0.015	185.00	1332.48	532.99	21.06	0.01813	-0.00010	0.016	183.77	50.00	0.015	185.00	
49.99	0.015	190.00	1332.83	533.13	21.05	0.04548	-0.00015	0.016	188.05	50.00	0.015	190.00	
49.99	0.015	195.00	1334.32	533.73	21.29	0.02751	-0.00002	0.017	193.15	50.00	0.015	195.00	
49.99	0.015	200.00	1334.87	533.95	21.45	0.03623	-0.00004	0.016	197.63	50.00	0.015	200.00	
49.98	0.015	205.00	1336.49	534.59	21.57	-0.00461	0.00002	0.016	202.21	50.00	0.015	205.00	
49.99	0.015	210.00	1334.86	533.94	21.18	0.06471	0.00002	0.016	207.31	50.00	0.015	210.00	
50.00	0.015	215.00	1333.20	533.28	20.68	0.01514	-0.00006	0.016	212.38	50.00	0.015	215.00	
49.99	0.015	220.00	1334.33	533.73	20.93	0.00475	-0.00003	0.016	217.35	50.00	0.015	220.00	
50.00	0.015	225.00	1335.01	534.00	20.86	0.03583	-0.00002	0.016	222.01	50.00	0.015	225.00	
49.99	0.015	230.00	1333.74	533.50	20.71	0.00717	-0.00007	0.016	226.81	50.00	0.015	230.00	
49.99	0.015	235.00	1333.98	533.59	20.64	-0.01048	-0.00006	0.016	231.49	50.00	0.015	235.00	
49.99	0.015	240.00	1333.74	533.50	20.61	0.03213	-0.00008	0.016	236.46	50.00	0.015	240.00	
