Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
49.99	6.999	90.00	338.70	135.48	6.91	0.26385	-0.00463	6.973	89.30	50.00	7.000	90.00	
50.00	7.000	92.00	271.99	108.80	6.96	0.29841	-0.00715	6.971	91.48	50.00	7.000	92.00	
50.00	7.000	94.00	206.77	82.71	7.88	0.33186	-0.01056	6.972	93.52	50.00	7.000	94.00	
50.00	7.000	96.00	198.53	79.41	9.50	0.25398	-0.01029	6.972	95.60	50.00	7.000	96.00	
50.00	7.000	99.00	207.59	83.04	11.48	0.27613	-0.00945	6.971	98.63	50.00	7.000	99.00	
50.00	7.000	102.00	216.77	86.71	12.27	0.30094	-0.01084	6.967	101.65	50.00	7.000	102.00	
49.99	7.000	105.00	224.57	89.83	12.94	0.30763	-0.01127	6.962	104.55	50.00	7.000	105.00	
50.00	7.000	110.00	230.99	92.40	13.36	0.29320	-0.01164	6.949	109.44	50.00	7.000	110.00	
50.00	7.000	115.00	234.59	93.84	13.87	0.11056	-0.00973	6.931	114.35	50.00	7.000	115.00	
50.00	7.000	120.00	233.40	93.36	13.72	0.07428	-0.00876	6.910	119.30	50.00	7.000	120.00	
50.00	7.000	125.00	230.80	92.32	13.55	0.08558	-0.00774	6.889	124.22	50.00	7.000	125.00	
50.00	7.000	130.00	227.85	91.14	13.52	0.06520	-0.00551	6.870	129.19	50.00	7.000	130.00	
50.00	7.000	135.00	224.09	89.64	13.42	0.05368	-0.00320	6.852	134.18	50.00	7.000	135.00	
50.00	7.000	140.00	220.26	88.10	13.25	0.04776	-0.00111	6.835	139.19	50.00	7.000	140.00	
50.00	7.000	145.00	215.64	86.26	12.80	0.08672	0.00066	6.819	144.23	50.00	7.000	145.00	
50.00	6.999	150.00	212.97	85.19	12.80	0.03038	0.00319	6.805	149.26	50.00	7.000	150.00	
49.99	7.000	155.00	209.80	83.92	12.40	0.07943	0.00523	6.793	154.23	50.00	7.000	155.00	
50.00	7.000	160.00	209.09	83.64	12.54	0.03201	0.00835	6.783	159.19	50.00	7.000	160.00	
50.00	7.000	165.00	208.15	83.26	12.49	0.01290	0.00983	6.775	164.16	50.00	7.000	165.00	
49.99	7.000	170.00	206.69	82.67	12.20	0.04835	0.01227	6.766	169.16	50.00	7.000	170.00	
50.00	7.000	175.00	205.90	82.36	12.11	0.16427	0.01344	6.759	174.29	50.00	7.000	175.00	
50.00	7.001	180.00	206.38	82.55	12.26	0.04455	0.01616	6.753	179.58	50.00	7.000	180.00	
49.99	7.000	185.00	206.10	82.44	12.27	0.15156	0.01819	6.752	184.76	50.00	7.000	185.00	
50.00	7.000	190.00	206.40	82.56	12.33	0.08452	0.02131	6.754	189.90	50.00	7.000	190.00	
50.00	7.000	195.00	207.31	82.92	12.60	0.06496	0.02579	6.758	195.05	50.00	7.000	195.00	
50.01	7.000	200.00	207.57	83.03	12.71	0.13414	0.02682	6.766	200.19	50.00	7.000	200.00	
50.01	7.000	205.00	208.76	83.51	12.81	0.03388	0.02867	6.776	205.30	50.00	7.000	205.00	
50.00	7.000	210.00	210.64	84.26	12.87	0.03979	0.02917	6.788	210.40	50.00	7.000	210.00	
50.00	7.000	215.00	214.56	85.82	13.37	0.01570	0.03016	6.803	215.48	50.00	7.000	215.00	
50.00	7.000	220.00	217.43	86.97	13.35	-0.02487	0.02885	6.819	220.45	50.00	7.000	220.00	
49.99	7.000	225.00	221.19	88.48	13.49	0.03663	0.02847	6.837	225.41	50.00	7.000	225.00	
49.99	7.000	230.00	224.91	89.97	13.63	0.07015	0.02659	6.856	230.39	50.00	7.000	230.00	
50.00	7.000	235.00	229.35	91.74	14.14	0.01694	0.02526	6.875	235.33	50.00	7.000	235.00	
49.99	7.000	240.00	231.46	92.58	14.06	-0.00507	0.02274	6.894	240.25	50.00	7.000	240.00	
