Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
60.00	5.000	84.00	138.74	55.49	13.23	0.09621	-0.00155	4.991	83.15	60.00	5.000	84.00	
60.00	5.000	86.00	134.67	53.87	12.45	0.10138	-0.00239	4.989	85.20	60.00	5.000	86.00	
60.00	5.000	88.00	136.54	54.61	10.62	0.14673	-0.00376	4.987	87.27	60.00	5.000	88.00	
60.00	5.000	90.00	152.63	61.05	8.37	0.06822	-0.00404	4.986	89.34	60.00	5.000	90.00	
60.00	5.000	92.00	143.77	57.51	9.27	0.11839	-0.00505	4.986	91.41	60.00	5.000	92.00	
60.00	5.000	94.00	134.41	53.76	11.67	0.10671	-0.00425	4.985	93.49	60.00	5.000	94.00	
60.00	5.000	96.00	136.59	54.64	13.06	0.05682	-0.00434	4.986	95.54	60.00	5.000	96.00	
60.00	5.000	99.00	144.15	57.66	13.66	0.06583	-0.00456	4.986	98.59	60.00	5.000	99.00	
60.00	5.000	102.00	151.41	60.56	13.88	0.07970	-0.00512	4.984	101.59	60.00	5.000	102.00	
60.00	5.000	105.00	156.64	62.66	13.92	0.06842	-0.00489	4.982	104.55	60.00	5.000	105.00	
60.00	5.000	110.00	161.66	64.66	13.88	0.07150	-0.00476	4.974	109.43	60.00	5.000	110.00	
60.00	5.000	115.00	163.66	65.46	13.75	0.02436	-0.00418	4.962	114.30	60.00	5.000	115.00	
60.00	5.000	120.00	163.93	65.57	13.54	0.00947	-0.00355	4.948	119.21	60.00	5.000	120.00	
60.00	5.000	125.00	163.38	65.35	13.41	0.01976	-0.00265	4.933	124.13	60.00	5.000	125.00	
60.00	5.000	130.00	161.72	64.69	13.04	0.03575	-0.00267	4.919	129.09	60.00	5.000	130.00	
60.00	5.000	135.00	159.99	64.00	12.92	0.01976	-0.00164	4.904	134.06	60.00	5.000	135.00	
60.00	5.000	140.00	157.88	63.15	12.54	0.05000	-0.00064	4.891	139.08	60.00	5.000	140.00	
60.00	5.000	145.00	156.37	62.55	12.56	0.00600	0.00060	4.879	144.08	60.00	5.000	145.00	
60.00	5.000	150.00	154.56	61.82	12.21	-0.01936	0.00163	4.868	149.09	60.00	5.000	150.00	
60.00	5.000	155.00	153.80	61.52	12.33	0.01720	0.00275	4.859	154.03	60.00	5.000	155.00	
60.00	5.000	160.00	153.31	61.33	12.19	0.03769	0.00350	4.852	158.98	60.00	5.000	160.00	
60.00	5.000	165.00	152.98	61.19	12.13	-0.04814	0.00475	4.846	163.96	60.00	5.000	165.00	
60.00	5.000	170.00	153.07	61.23	12.14	-0.03419	0.00582	4.841	168.99	60.00	5.000	170.00	
60.00	5.000	175.00	152.18	60.87	11.83	0.07376	-0.00057	4.836	174.58	60.00	5.000	175.00	
60.00	5.000	180.00	151.45	60.58	11.64	0.07084	0.00533	4.833	179.37	60.00	5.000	180.00	
60.00	5.000	185.00	151.07	60.43	11.55	0.08058	0.00786	4.834	184.56	60.00	5.000	185.00	
60.00	5.000	190.00	151.49	60.60	11.92	0.00075	0.01093	4.836	189.72	60.00	5.000	190.00	
60.00	5.000	195.00	150.59	60.23	12.01	0.03375	0.00093	4.841	195.28	60.00	5.000	195.00	
60.00	5.000	200.00	149.20	59.68	11.57	0.05875	0.00021	4.848	200.38	60.00	5.000	200.00	
60.00	5.000	205.00	149.06	59.63	11.65	0.05644	0.00225	4.857	205.49	60.00	5.000	205.00	
59.99	5.000	210.00	149.38	59.75	11.44	0.14869	0.01121	4.868	210.28	60.00	5.000	210.00	
60.00	5.000	215.00	151.66	60.67	12.14	0.06798	0.01049	4.880	215.34	60.00	5.000	215.00	
60.00	5.000	220.00	152.68	61.07	11.84	0.03097	0.01217	4.894	220.27	60.00	5.000	220.00	
60.00	5.000	225.00	153.73	61.49	12.02	0.01193	0.00086	4.909	225.52	60.00	5.000	225.00	
60.01	5.000	230.00	157.20	62.88	12.80	0.07165	0.00200	4.924	230.46	60.00	5.000	230.00	
59.99	5.000	235.00	160.63	64.25	13.80	-0.02202	0.01198	4.939	235.10	60.00	5.000	235.00	
60.00	5.000	240.00	160.69	64.27	13.31	0.11097	0.00939	4.953	239.98	60.00	5.000	240.00	
