Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
80.00	0.010	92.00	285.14	114.06	25.01	0.03377	0.00026	0.010	91.25	80.00	0.010	92.00	
80.01	0.009	94.00	285.36	114.14	25.30	0.02255	0.00019	0.010	92.39	80.00	0.010	94.00	
80.00	0.010	96.00	285.17	114.07	25.22	0.06616	0.00000	0.010	95.17	80.00	0.010	96.00	
80.00	0.010	99.00	284.80	113.92	25.01	0.06126	-0.00004	0.010	99.38	80.00	0.010	99.00	
79.99	0.010	102.00	283.92	113.57	24.74	0.00479	-0.00007	0.010	102.06	80.00	0.010	102.00	
80.00	0.010	105.00	283.47	113.39	24.70	0.04427	0.00005	0.010	104.92	80.00	0.010	105.00	
80.00	0.010	110.00	282.93	113.17	24.80	0.03375	0.00006	0.010	109.83	80.00	0.010	110.00	
80.01	0.010	115.00	282.53	113.01	24.44	0.01643	-0.00031	0.010	114.05	80.00	0.010	115.00	
80.00	0.010	120.00	281.82	112.73	24.56	0.02419	-0.00012	0.010	119.38	80.00	0.010	120.00	
80.00	0.010	125.00	280.84	112.33	24.14	0.04268	-0.00007	0.010	123.82	80.00	0.010	125.00	
80.00	0.010	130.00	280.24	112.10	24.42	0.03600	-0.00009	0.010	130.34	80.00	0.010	130.00	
80.00	0.010	135.00	279.29	111.72	24.42	0.05706	0.00035	0.010	134.19	80.00	0.010	135.00	
80.00	0.011	140.00	279.74	111.90	25.66	-0.01223	0.00071	0.010	139.01	80.00	0.010	140.00	
80.00	0.010	145.00	278.01	111.20	24.32	-0.03194	0.00044	0.010	143.46	80.00	0.010	145.00	
80.00	0.010	150.00	277.40	110.96	24.28	0.01478	0.00026	0.010	148.91	80.00	0.010	150.00	
80.00	0.010	155.00	276.92	110.77	24.48	0.06945	0.00054	0.010	153.80	80.00	0.010	155.00	
80.00	0.010	160.00	275.46	110.18	23.77	0.03362	-0.00005	0.010	159.00	80.00	0.010	160.00	
80.00	0.010	165.00	275.71	110.28	24.08	0.04254	0.00057	0.010	163.41	80.00	0.010	165.00	
80.00	0.010	170.00	274.50	109.80	24.04	0.04910	-0.00011	0.010	169.13	80.00	0.010	170.00	
80.01	0.010	175.00	274.83	109.93	24.17	0.01030	0.00024	0.010	174.28	80.00	0.010	175.00	
80.00	0.010	180.00	274.68	109.87	24.06	0.01868	0.00006	0.010	179.68	80.00	0.010	180.00	
79.99	0.010	185.00	274.24	109.70	24.23	0.03076	0.00024	0.010	184.29	80.00	0.010	185.00	
80.00	0.010	190.00	274.66	109.86	24.03	-0.00066	0.00007	0.010	188.88	80.00	0.010	190.00	
80.01	0.010	195.00	275.01	110.01	24.40	0.02357	0.00030	0.010	193.99	80.00	0.010	195.00	
79.99	0.010	200.00	275.53	110.21	24.28	0.00501	0.00023	0.010	199.30	80.00	0.010	200.00	
80.01	0.010	205.00	275.30	110.12	24.25	0.07915	-0.00038	0.010	204.78	80.00	0.010	205.00	
80.01	0.010	210.00	275.93	110.37	24.30	0.01764	0.00034	0.010	209.96	80.00	0.010	210.00	
80.00	0.009	215.00	275.90	110.36	24.53	-0.00969	0.00045	0.010	215.27	80.00	0.010	215.00	
80.00	0.010	220.00	276.27	110.51	24.42	0.03071	0.00021	0.010	219.78	80.00	0.010	220.00	
80.00	0.010	225.00	276.60	110.64	24.29	0.00789	0.00007	0.010	225.38	80.00	0.010	225.00	
80.00	0.010	230.00	277.06	110.82	24.77	0.05240	0.00018	0.010	230.74	80.00	0.010	230.00	
80.00	0.010	235.00	277.11	110.85	24.61	0.01407	0.00024	0.010	235.39	80.00	0.010	235.00	
80.00	0.010	240.00	277.50	111.00	24.88	0.02493	0.00021	0.010	240.43	80.00	0.010	240.00	
