Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
65.00	0.500	145.00	404.04	161.62	17.64	-0.03419	0.00047	0.509	144.07	65.00	0.500	145.00	
64.99	0.500	150.00	408.33	163.33	18.53	-0.03037	0.00101	0.507	149.12	65.00	0.500	150.00	
64.99	0.500	155.00	408.43	163.37	18.07	0.00770	0.00005	0.506	154.12	65.00	0.500	155.00	
64.99	0.500	160.00	412.01	164.80	18.78	0.00423	0.00055	0.506	159.16	65.00	0.500	160.00	
64.99	0.500	165.00	415.25	166.10	18.46	-0.00079	0.00067	0.506	164.20	65.00	0.500	165.00	
64.98	0.500	170.00	416.36	166.54	18.43	-0.00274	0.00004	0.505	169.33	65.00	0.500	170.00	
65.02	0.500	175.00	417.34	166.94	18.62	0.01555	0.00035	0.505	174.53	65.00	0.500	175.00	
64.98	0.500	180.00	417.58	167.03	19.13	0.05988	0.00011	0.505	179.65	65.00	0.500	180.00	
65.00	0.500	185.00	414.66	165.86	18.03	0.08710	-0.00016	0.505	184.79	65.00	0.500	185.00	
64.99	0.500	190.00	414.81	165.92	18.83	-0.03507	0.00048	0.506	189.96	65.00	0.500	190.00	
65.01	0.500	195.00	410.73	164.29	18.34	0.03088	0.00037	0.507	195.17	65.00	0.500	195.00	
64.99	0.500	200.00	407.86	163.15	18.38	-0.03262	0.00092	0.509	200.28	65.00	0.500	200.00	
64.99	0.500	205.00	402.31	160.92	18.60	-0.01396	0.00085	0.510	205.34	65.00	0.500	205.00	
65.00	0.500	210.00	398.75	159.50	17.99	0.01247	0.00076	0.512	210.33	65.00	0.500	210.00	
65.00	0.500	215.00	396.73	158.69	17.86	0.01345	0.00050	0.513	215.29	65.00	0.500	215.00	
64.99	0.501	220.00	397.97	159.19	17.56	0.00139	0.00029	0.514	220.15	65.00	0.500	220.00	
64.98	0.500	225.00	396.36	158.55	17.28	0.01560	0.00005	0.515	224.95	65.00	0.500	225.00	
65.01	0.500	230.00	396.49	158.60	17.36	0.00890	0.00066	0.516	229.75	65.00	0.500	230.00	
65.01	0.500	235.00	395.59	158.23	17.04	0.01332	0.00043	0.516	234.60	65.00	0.500	235.00	
64.99	0.500	240.00	396.16	158.46	17.16	0.02999	0.00045	0.515	239.40	65.00	0.500	240.00	
