Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
29.99	0.999	135.00	1549.08	619.63	19.27	-0.22033	0.00067	0.997	133.61	30.00	1.000	135.00	
30.00	1.000	140.00	1518.98	607.59	18.63	-0.15517	0.00045	0.998	138.55	30.00	1.000	140.00	
30.00	1.000	145.00	1507.30	602.92	19.33	-0.14481	0.00061	0.995	143.59	30.00	1.000	145.00	
29.99	1.000	150.00	1495.05	598.02	19.56	-0.22871	0.00067	0.993	148.64	30.00	1.000	150.00	
30.00	1.000	155.00	1482.86	593.14	19.91	-0.10675	0.00049	0.992	153.66	30.00	1.000	155.00	
30.01	1.000	160.00	1472.02	588.81	19.69	-0.12115	0.00049	0.995	158.75	30.00	1.000	160.00	
30.01	1.000	165.00	1464.95	585.98	19.76	-0.11552	0.00034	0.995	163.85	30.00	1.000	165.00	
30.00	1.000	170.00	1461.56	584.62	19.58	-0.01010	0.00015	0.995	168.96	30.00	1.000	170.00	
30.00	1.000	175.00	1458.16	583.27	19.84	-0.02490	0.00009	0.995	174.16	30.00	1.000	175.00	
30.01	1.000	180.00	1455.22	582.09	19.21	0.00923	-0.00006	0.995	179.42	30.00	1.000	180.00	
30.00	1.000	185.00	1456.31	582.52	19.47	-0.08964	0.00009	0.996	184.61	30.00	1.000	185.00	
30.01	1.000	190.00	1452.51	581.00	18.96	-0.03686	0.00017	0.998	189.79	30.00	1.000	190.00	
30.00	1.000	195.00	1455.17	582.07	19.03	-0.02589	0.00042	1.001	195.00	30.00	1.000	195.00	
30.00	0.999	200.00	1460.81	584.32	19.31	-0.10489	0.00066	1.004	200.12	30.00	1.000	200.00	
30.00	1.000	205.00	1469.64	587.86	19.49	-0.18217	0.00087	1.008	205.20	30.00	1.000	205.00	
30.00	1.000	210.00	1478.57	591.43	19.54	-0.15223	0.00097	1.012	210.22	30.00	1.000	210.00	
30.00	1.000	215.00	1489.33	595.73	19.55	-0.16388	0.00101	1.016	215.15	30.00	1.000	215.00	
30.00	1.000	220.00	1500.14	600.06	18.78	-0.18029	0.00102	1.020	219.98	30.00	1.000	220.00	
30.00	1.000	225.00	1518.11	607.24	18.64	-0.17571	0.00112	1.022	224.77	30.00	1.000	225.00	
30.01	1.000	230.00	1543.46	617.39	18.45	-0.15918	0.00107	1.024	229.55	30.00	1.000	230.00	
30.00	1.000	235.00	1573.48	629.39	18.23	-0.20638	0.00110	1.025	234.32	30.00	1.000	235.00	
30.00	1.000	240.00	1609.44	643.78	17.64	-0.15055	0.00095	1.024	239.10	30.00	1.000	240.00	
