Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
34.99	0.070	175.00	2137.08	854.83	21.75	-0.05202	-0.00008	0.073	176.16	35.00	0.070	175.00	
35.00	0.070	180.00	2142.57	857.03	22.14	-0.09412	-0.00003	0.073	181.33	35.00	0.070	180.00	
35.00	0.070	185.00	2138.76	855.50	21.76	-0.11344	-0.00006	0.074	186.36	35.00	0.070	185.00	
35.00	0.070	190.00	2134.74	853.89	21.56	-0.02597	-0.00004	0.073	191.24	35.00	0.070	190.00	
35.00	0.070	195.00	2139.91	855.97	21.79	-0.02860	-0.00002	0.074	196.18	35.00	0.070	195.00	
34.99	0.070	200.00	2146.78	858.71	21.82	-0.03251	-0.00006	0.074	201.09	35.00	0.070	200.00	
34.99	0.070	205.00	2154.00	861.60	22.41	0.00057	-0.00001	0.074	206.04	35.00	0.070	205.00	
34.99	0.070	210.00	2154.08	861.63	21.98	0.00956	-0.00002	0.074	210.81	35.00	0.070	210.00	
34.99	0.070	215.00	2160.82	864.33	22.15	0.06899	-0.00004	0.075	215.70	35.00	0.070	215.00	
34.99	0.070	220.00	2164.45	865.78	21.87	0.02236	-0.00004	0.075	220.49	35.00	0.070	220.00	
34.99	0.070	225.00	2169.60	867.84	22.16	0.02969	-0.00003	0.075	225.26	35.00	0.070	225.00	
34.99	0.070	230.00	2172.80	869.12	21.91	0.03930	-0.00004	0.075	230.01	35.00	0.070	230.00	
34.99	0.069	235.00	2178.74	871.50	22.23	0.01710	-0.00004	0.075	234.79	35.00	0.070	235.00	
35.00	0.070	240.00	2187.49	875.00	22.64	0.02333	-0.00001	0.075	239.47	35.00	0.070	240.00	
