Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
70.00	0.300	88.00	357.13	142.85	19.91	0.00993	0.00057	0.300	87.41	70.00	0.300	88.00	
70.00	0.300	90.00	358.76	143.50	19.80	-0.01308	0.00039	0.301	89.47	70.00	0.300	90.00	
70.01	0.300	92.00	356.67	142.67	19.33	-0.00589	0.00024	0.302	91.54	70.00	0.300	92.00	
70.00	0.300	94.00	354.08	141.63	19.28	-0.05112	0.00086	0.302	93.57	70.00	0.300	94.00	
70.00	0.300	96.00	349.80	139.92	18.81	-0.02851	0.00039	0.302	95.58	70.00	0.300	96.00	
70.00	0.300	99.00	345.38	138.15	18.60	0.03551	0.00038	0.303	98.57	70.00	0.300	99.00	
70.00	0.300	102.00	341.36	136.54	17.83	0.00105	-0.00019	0.304	101.56	70.00	0.300	102.00	
70.00	0.300	105.00	341.95	136.78	18.26	0.02227	0.00057	0.305	104.51	70.00	0.300	105.00	
70.00	0.300	110.00	341.01	136.41	17.85	0.04896	-0.00012	0.306	109.42	70.00	0.300	110.00	
70.00	0.300	115.00	342.26	136.90	17.91	-0.00624	0.00035	0.307	114.26	70.00	0.300	115.00	
70.00	0.300	120.00	342.10	136.84	17.87	0.09079	-0.00003	0.308	119.18	70.00	0.300	120.00	
70.00	0.300	125.00	343.39	137.36	18.25	0.02016	0.00032	0.308	124.08	70.00	0.300	125.00	
70.00	0.300	130.00	343.46	137.38	18.16	0.05042	0.00082	0.308	128.98	70.00	0.300	130.00	
70.00	0.300	135.00	344.55	137.82	18.53	-0.05608	0.00097	0.307	133.92	70.00	0.300	135.00	
70.00	0.300	140.00	344.39	137.76	18.41	-0.06697	0.00075	0.307	138.95	70.00	0.300	140.00	
70.00	0.300	145.00	343.78	137.51	17.83	0.01428	-0.00029	0.306	143.96	70.00	0.300	145.00	
70.00	0.299	150.00	346.64	138.66	18.98	-0.00493	0.00083	0.305	149.00	70.00	0.300	150.00	
70.00	0.300	155.00	347.70	139.08	19.11	-0.05434	0.00106	0.305	154.00	70.00	0.300	155.00	
70.00	0.300	160.00	348.17	139.27	19.17	-0.09649	0.00115	0.305	158.99	70.00	0.300	160.00	
70.00	0.301	165.00	349.26	139.70	19.25	-0.00589	0.00130	0.305	164.02	70.00	0.300	165.00	
70.00	0.300	170.00	348.79	139.52	19.15	-0.00071	0.00071	0.304	169.08	70.00	0.300	170.00	
70.00	0.300	175.00	346.90	138.76	18.40	0.02661	0.00013	0.305	174.19	70.00	0.300	175.00	
70.00	0.299	180.00	348.10	139.24	19.18	0.00150	0.00059	0.305	179.28	70.00	0.300	180.00	
70.00	0.300	185.00	346.10	138.44	18.85	0.01383	0.00003	0.305	184.37	70.00	0.300	185.00	
70.00	0.300	190.00	344.73	137.89	18.74	0.06156	-0.00010	0.305	189.47	70.00	0.300	190.00	
70.00	0.300	195.00	343.01	137.20	18.64	-0.02762	0.00049	0.306	194.60	70.00	0.300	195.00	
70.00	0.300	200.00	341.23	136.49	18.48	0.01422	0.00081	0.306	199.67	70.00	0.300	200.00	
70.00	0.300	205.00	340.27	136.11	18.78	-0.05620	0.00099	0.308	204.77	70.00	0.300	205.00	
70.00	0.300	210.00	339.20	135.68	18.67	0.00672	0.00084	0.308	209.78	70.00	0.300	210.00	
70.00	0.300	215.00	339.69	135.88	19.00	-0.02936	0.00092	0.309	214.71	70.00	0.300	215.00	
70.00	0.300	220.00	339.24	135.70	18.58	0.03428	0.00088	0.309	219.55	70.00	0.300	220.00	
70.00	0.300	225.00	339.42	135.77	18.32	0.06657	0.00041	0.310	224.34	70.00	0.300	225.00	
70.00	0.300	230.00	339.67	135.87	17.95	0.04598	0.00017	0.309	229.19	70.00	0.300	230.00	
70.00	0.300	235.00	342.54	137.02	18.29	0.00291	0.00063	0.309	234.01	70.00	0.300	235.00	
70.00	0.300	240.00	345.50	138.20	18.48	0.02319	0.00057	0.309	238.85	70.00	0.300	240.00	
