Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
40.00	0.015	125.00	1871.48	748.59	21.77	0.08589	-0.00020	0.015	129.44	40.00	0.015	125.00	
40.02	0.015	130.00	1866.40	746.56	21.23	0.09534	-0.00017	0.015	135.00	40.00	0.015	130.00	
40.02	0.015	135.00	1867.12	746.85	21.46	0.02671	-0.00027	0.015	140.32	40.00	0.015	135.00	
40.02	0.015	140.00	1876.17	750.47	21.92	-0.01733	-0.00009	0.015	145.15	40.00	0.015	140.00	
40.02	0.015	145.00	1869.01	747.60	21.54	0.04531	-0.00011	0.015	149.85	40.00	0.015	145.00	
40.01	0.015	150.00	1873.02	749.21	22.06	0.01882	-0.00007	0.016	155.68	40.00	0.015	150.00	
39.99	0.015	155.00	1869.63	747.85	21.73	0.04752	-0.00007	0.016	160.83	40.00	0.015	155.00	
39.98	0.015	160.00	1858.35	743.34	20.58	0.02634	-0.00009	0.016	165.56	40.00	0.015	160.00	
40.01	0.015	165.00	1864.96	745.98	21.13	0.05167	-0.00017	0.016	170.71	40.00	0.015	165.00	
40.00	0.015	170.00	1876.27	750.51	21.92	-0.00270	-0.00004	0.016	175.55	40.00	0.015	170.00	
40.01	0.015	175.00	1871.87	748.75	21.33	0.00011	-0.00009	0.016	180.18	40.00	0.015	175.00	
40.01	0.015	180.00	1872.51	749.00	21.71	-0.02026	-0.00007	0.016	184.93	40.00	0.015	180.00	
40.01	0.015	185.00	1872.27	748.91	21.38	0.00853	-0.00013	0.017	189.88	40.00	0.015	185.00	
40.01	0.015	190.00	1871.93	748.77	21.43	0.03377	-0.00007	0.017	194.11	40.00	0.015	190.00	
40.00	0.015	195.00	1872.47	748.99	21.63	0.00128	-0.00004	0.017	198.94	40.00	0.015	195.00	
40.01	0.015	200.00	1876.23	750.49	21.60	-0.00691	-0.00002	0.017	204.02	40.00	0.015	200.00	
40.01	0.015	205.00	1876.92	750.77	21.46	-0.03816	-0.00004	0.017	209.18	40.00	0.015	205.00	
40.01	0.015	210.00	1874.66	749.86	21.23	-0.00078	-0.00002	0.017	213.64	40.00	0.015	210.00	
40.01	0.016	215.00	1873.88	749.55	21.32	0.00939	-0.00004	0.018	218.41	40.00	0.015	215.00	
40.01	0.015	220.00	1875.40	750.16	21.33	0.02091	-0.00005	0.018	222.83	40.00	0.015	220.00	
40.01	0.015	225.00	1876.88	750.75	21.39	0.00065	-0.00005	0.018	227.50	40.00	0.015	225.00	
40.00	0.015	230.00	1876.71	750.68	21.34	0.00075	-0.00004	0.018	232.01	40.00	0.015	230.00	
40.01	0.015	235.00	1875.48	750.19	21.32	-0.01732	-0.00008	0.018	236.49	40.00	0.015	235.00	
40.00	0.015	240.00	1874.36	749.74	21.36	-0.02400	-0.00011	0.018	241.08	40.00	0.015	240.00	
