Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
55.00	7.000	140.00	164.59	65.84	12.84	0.01214	-0.00000	6.835	139.17	55.00	7.000	140.00	
55.01	7.000	145.00	160.66	64.26	12.50	0.05678	0.00198	6.819	144.22	55.00	7.000	145.00	
55.00	7.000	150.00	157.79	63.12	12.39	0.03447	0.00426	6.805	149.23	55.00	7.000	150.00	
55.00	7.000	155.00	155.02	62.01	11.94	0.07071	0.00566	6.794	154.19	55.00	7.000	155.00	
55.00	7.000	160.00	153.61	61.44	11.88	0.05186	0.00824	6.784	159.14	55.00	7.000	160.00	
54.99	7.000	165.00	152.12	60.85	11.59	0.08517	0.00946	6.775	164.11	55.00	7.000	165.00	
55.00	7.000	170.00	151.02	60.41	11.44	0.06866	0.01158	6.767	169.14	55.00	7.000	170.00	
55.00	7.000	175.00	149.28	59.71	10.77	0.11315	0.01257	6.760	174.26	55.00	7.000	175.00	
55.00	7.000	180.00	149.97	59.99	11.21	0.03209	0.01653	6.753	179.52	55.00	7.000	180.00	
55.00	7.000	185.00	150.54	60.22	11.54	0.13609	0.01824	6.752	184.70	55.00	7.000	185.00	
54.99	7.000	190.00	150.96	60.38	11.90	-0.19633	0.02213	6.754	189.86	55.00	7.000	190.00	
55.01	7.000	195.00	151.21	60.48	11.95	0.03274	0.02608	6.758	195.01	55.00	7.000	195.00	
55.00	7.000	200.00	152.37	60.95	12.54	-0.07037	0.02774	6.766	200.15	55.00	7.000	200.00	
55.00	7.000	205.00	153.74	61.50	12.87	0.04355	0.02849	6.776	205.27	55.00	7.000	205.00	
55.01	7.000	210.00	155.72	62.29	12.79	0.09780	0.02991	6.788	210.37	55.00	7.000	210.00	
55.00	7.000	215.00	158.26	63.30	12.94	-0.00249	0.02876	6.803	215.45	55.00	7.000	215.00	
55.00	7.001	220.00	161.87	64.75	13.01	-0.05952	0.02893	6.819	220.44	55.00	7.000	220.00	
55.00	7.000	225.00	166.33	66.53	13.72	0.00293	0.02935	6.837	225.39	55.00	7.000	225.00	
55.00	7.000	230.00	169.62	67.85	13.52	0.02805	0.02706	6.856	230.37	55.00	7.000	230.00	
55.00	7.000	235.00	173.05	69.22	13.70	-0.05986	0.02543	6.875	235.32	55.00	7.000	235.00	
54.99	7.000	240.00	177.17	70.87	14.38	-0.03756	0.02354	6.895	240.26	55.00	7.000	240.00	
