Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
65.00	0.050	130.00	746.64	298.65	26.31	0.01315	0.00013	0.050	129.90	65.00	0.050	130.00	
64.99	0.050	135.00	742.05	296.82	25.44	0.02058	-0.00002	0.050	134.64	65.00	0.050	135.00	
65.00	0.050	140.00	739.25	295.70	25.30	0.07083	-0.00010	0.050	139.88	65.00	0.050	140.00	
65.00	0.050	145.00	735.46	294.19	24.99	0.08510	-0.00003	0.050	145.03	65.00	0.050	145.00	
65.01	0.050	150.00	730.34	292.14	24.17	0.01953	-0.00011	0.050	150.50	65.00	0.050	150.00	
65.02	0.050	155.00	729.29	291.72	24.61	-0.01750	-0.00001	0.050	155.22	65.00	0.050	155.00	
65.01	0.050	160.00	729.82	291.93	25.55	-0.01123	0.00033	0.051	160.15	65.00	0.050	160.00	
65.00	0.050	165.00	724.25	289.70	24.14	0.06090	-0.00009	0.051	165.12	65.00	0.050	165.00	
65.00	0.050	170.00	722.92	289.17	24.24	0.01002	0.00011	0.051	170.14	65.00	0.050	170.00	
65.00	0.050	175.00	721.13	288.45	24.12	0.05657	0.00029	0.051	175.22	65.00	0.050	175.00	
65.00	0.050	180.00	718.82	287.53	23.73	0.03054	-0.00009	0.051	180.42	65.00	0.050	180.00	
65.00	0.050	185.00	717.81	287.12	23.66	0.03033	0.00013	0.051	185.32	65.00	0.050	185.00	
65.00	0.050	190.00	717.13	286.85	23.59	0.09591	-0.00016	0.051	190.39	65.00	0.050	190.00	
65.01	0.051	195.00	711.34	284.54	21.93	0.02760	-0.00008	0.051	195.58	65.00	0.050	195.00	
64.98	0.050	200.00	715.66	286.26	23.21	0.01599	-0.00017	0.052	200.59	65.00	0.050	200.00	
64.98	0.051	205.00	716.47	286.59	23.45	-0.04116	0.00026	0.051	205.45	65.00	0.050	205.00	
64.99	0.050	210.00	718.02	287.21	23.43	0.07216	-0.00009	0.052	210.51	65.00	0.050	210.00	
65.01	0.049	215.00	717.93	287.17	22.70	0.03680	0.00010	0.052	215.41	65.00	0.050	215.00	
64.98	0.050	220.00	723.59	289.44	24.03	0.02234	0.00021	0.052	220.28	65.00	0.050	220.00	
64.99	0.049	225.00	724.87	289.95	23.97	0.01299	0.00011	0.052	225.10	65.00	0.050	225.00	
64.98	0.050	230.00	728.29	291.32	24.25	0.01581	0.00009	0.052	229.94	65.00	0.050	230.00	
64.98	0.050	235.00	726.98	290.79	23.55	-0.00441	0.00025	0.052	234.73	65.00	0.050	235.00	
65.00	0.050	240.00	733.12	293.25	23.99	-0.02615	0.00010	0.052	239.75	65.00	0.050	240.00	
