Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
79.99	0.070	92.00	255.93	102.37	21.90	0.03097	0.00044	0.070	91.56	80.00	0.070	92.00	
80.00	0.070	94.00	254.57	101.83	21.59	0.04276	0.00030	0.070	93.58	80.00	0.070	94.00	
79.99	0.070	96.00	251.86	100.74	21.03	0.08929	0.00040	0.070	95.64	80.00	0.070	96.00	
80.00	0.070	99.00	249.96	99.98	21.44	-0.00065	0.00094	0.070	98.60	80.00	0.070	99.00	
80.01	0.070	102.00	245.07	98.03	19.97	0.00411	-0.00001	0.070	101.69	80.00	0.070	102.00	
80.00	0.069	105.00	240.68	96.27	19.81	0.01807	0.00010	0.071	104.52	80.00	0.070	105.00	
80.00	0.070	110.00	234.30	93.72	19.95	0.00327	0.00081	0.071	109.41	80.00	0.070	110.00	
80.00	0.071	115.00	227.19	90.88	18.74	-0.02589	0.00048	0.071	114.42	80.00	0.070	115.00	
80.00	0.070	120.00	222.50	89.00	18.77	0.05891	0.00031	0.071	119.22	80.00	0.070	120.00	
80.00	0.070	125.00	217.63	87.05	18.64	0.00156	0.00109	0.071	124.22	80.00	0.070	125.00	
80.00	0.070	130.00	214.51	85.80	18.89	0.00084	0.00059	0.071	129.24	80.00	0.070	130.00	
80.01	0.070	135.00	210.17	84.07	18.01	0.01385	-0.00003	0.071	134.32	80.00	0.070	135.00	
80.01	0.070	140.00	208.25	83.30	18.22	0.03090	0.00037	0.071	139.41	80.00	0.070	140.00	
80.00	0.070	145.00	205.82	82.33	17.89	0.03491	-0.00011	0.071	144.35	80.00	0.070	145.00	
80.00	0.070	150.00	203.88	81.55	17.96	0.08305	-0.00063	0.071	149.53	80.00	0.070	150.00	
80.00	0.070	155.00	202.59	81.04	18.12	0.05249	0.00066	0.071	154.53	80.00	0.070	155.00	
80.00	0.070	160.00	200.97	80.39	18.16	-0.06232	0.00071	0.071	159.51	80.00	0.070	160.00	
80.00	0.070	165.00	199.61	79.84	18.00	0.07627	-0.00054	0.071	164.70	80.00	0.070	165.00	
80.00	0.070	170.00	198.88	79.55	18.26	-0.00934	0.00030	0.071	169.62	80.00	0.070	170.00	
80.00	0.070	175.00	197.21	78.88	18.03	0.07317	-0.00072	0.071	174.67	80.00	0.070	175.00	
80.01	0.070	180.00	196.67	78.67	17.46	0.04603	0.00005	0.071	179.64	80.00	0.070	180.00	
80.01	0.070	185.00	196.50	78.60	18.41	0.06807	-0.00037	0.071	184.70	80.00	0.070	185.00	
80.00	0.071	190.00	196.64	78.66	17.97	0.02460	0.00135	0.071	189.78	80.00	0.070	190.00	
80.00	0.069	195.00	195.76	78.31	17.64	0.08842	-0.00078	0.071	194.87	80.00	0.070	195.00	
79.99	0.070	200.00	196.62	78.65	18.30	0.00449	0.00031	0.071	199.92	80.00	0.070	200.00	
80.00	0.070	205.00	197.11	78.85	18.31	-0.01675	0.00025	0.072	204.90	80.00	0.070	205.00	
80.00	0.070	210.00	198.17	79.27	18.26	-0.00413	0.00030	0.071	209.94	80.00	0.070	210.00	
80.00	0.070	215.00	200.05	80.02	18.61	0.01956	0.00081	0.071	214.89	80.00	0.070	215.00	
80.00	0.070	220.00	201.40	80.56	18.72	0.01789	0.00049	0.072	219.79	80.00	0.070	220.00	
79.99	0.070	225.00	202.96	81.18	18.11	-0.01851	0.00061	0.072	224.66	80.00	0.070	225.00	
79.99	0.070	230.00	205.74	82.29	18.62	0.01503	0.00080	0.072	229.46	80.00	0.070	230.00	
80.00	0.070	235.00	209.01	83.60	18.64	-0.00914	0.00077	0.071	234.35	80.00	0.070	235.00	
80.00	0.070	240.00	213.88	85.55	19.04	0.00576	0.00067	0.071	239.21	80.00	0.070	240.00	
