Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
65.00	0.020	115.00	769.46	307.78	25.99	0.08111	-0.00029	0.020	114.88	65.00	0.020	115.00	
64.98	0.020	120.00	769.24	307.70	26.26	0.02626	0.00005	0.020	119.67	65.00	0.020	120.00	
64.99	0.020	125.00	767.25	306.90	25.76	0.00810	0.00004	0.020	124.53	65.00	0.020	125.00	
64.98	0.020	130.00	766.72	306.69	25.75	0.05335	-0.00031	0.020	129.77	65.00	0.020	130.00	
65.00	0.020	135.00	764.25	305.70	25.78	0.04621	-0.00009	0.020	135.34	65.00	0.020	135.00	
65.00	0.020	140.00	762.34	304.93	25.38	0.02065	-0.00002	0.020	140.59	65.00	0.020	140.00	
65.00	0.020	145.00	761.82	304.73	25.32	0.05412	-0.00006	0.020	145.28	65.00	0.020	145.00	
64.99	0.020	150.00	759.44	303.78	24.78	0.00033	0.00024	0.020	149.93	65.00	0.020	150.00	
64.98	0.020	155.00	763.05	305.22	26.28	0.07561	-0.00014	0.020	155.19	65.00	0.020	155.00	
65.01	0.020	160.00	761.78	304.71	25.83	0.05941	0.00029	0.020	160.47	65.00	0.020	160.00	
65.00	0.020	165.00	761.44	304.58	26.53	0.08947	0.00004	0.020	165.57	65.00	0.020	165.00	
65.00	0.020	170.00	759.49	303.80	26.41	0.06778	0.00003	0.020	170.52	65.00	0.020	170.00	
65.00	0.020	175.00	757.41	302.97	25.29	0.08986	-0.00011	0.021	175.65	65.00	0.020	175.00	
65.00	0.020	180.00	757.79	303.12	25.73	0.00503	0.00010	0.021	180.97	65.00	0.020	180.00	
65.00	0.020	185.00	758.00	303.20	26.33	-0.00885	0.00037	0.020	185.95	65.00	0.020	185.00	
65.00	0.020	190.00	744.25	297.70	22.72	0.06910	-0.00025	0.021	190.75	65.00	0.020	190.00	
65.01	0.020	195.00	759.53	303.81	26.07	-0.02123	0.00020	0.021	195.90	65.00	0.020	195.00	
65.02	0.020	200.00	758.83	303.53	25.89	0.03283	0.00001	0.021	201.21	65.00	0.020	200.00	
64.98	0.019	205.00	758.12	303.25	25.74	0.01231	0.00013	0.021	206.26	65.00	0.020	205.00	
65.01	0.020	210.00	758.50	303.40	25.61	0.03110	0.00010	0.021	211.13	65.00	0.020	210.00	
64.99	0.020	215.00	761.84	304.74	26.55	-0.06405	0.00062	0.021	216.49	65.00	0.020	215.00	
65.00	0.020	220.00	760.10	304.04	25.80	0.02081	0.00000	0.021	221.41	65.00	0.020	220.00	
64.99	0.021	225.00	760.97	304.39	25.93	0.00363	0.00006	0.021	226.10	65.00	0.020	225.00	
64.98	0.020	230.00	757.43	302.97	26.27	-0.00242	-0.00002	0.021	230.91	65.00	0.020	230.00	
65.01	0.020	235.00	758.95	303.58	25.93	0.05185	-0.00004	0.021	235.89	65.00	0.020	235.00	
65.01	0.020	240.00	758.26	303.30	24.82	0.00222	-0.00006	0.021	241.16	65.00	0.020	240.00	
