Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
70.00	0.500	84.00	262.92	105.17	16.37	0.02676	0.00010	0.500	83.24	70.00	0.500	84.00	
70.00	0.500	86.00	265.53	106.21	16.06	0.05610	-0.00003	0.501	85.33	70.00	0.500	86.00	
70.00	0.500	88.00	271.64	108.65	16.77	0.02320	-0.00013	0.501	87.38	70.00	0.500	88.00	
70.00	0.500	90.00	277.92	111.17	18.42	0.03139	0.00039	0.502	89.43	70.00	0.500	90.00	
70.01	0.500	92.00	275.37	110.15	17.89	0.04122	0.00011	0.503	91.50	70.00	0.500	92.00	
70.00	0.500	94.00	267.85	107.14	16.62	0.06628	-0.00042	0.504	93.52	70.00	0.500	94.00	
70.00	0.500	96.00	263.82	105.53	16.39	0.00766	-0.00001	0.505	95.60	70.00	0.500	96.00	
70.00	0.500	99.00	262.43	104.97	16.39	0.02940	0.00009	0.506	98.61	70.00	0.500	99.00	
70.00	0.500	102.00	263.75	105.50	16.41	0.05232	0.00011	0.508	101.59	70.00	0.500	102.00	
70.00	0.500	105.00	264.90	105.96	16.06	-0.00861	0.00001	0.510	104.54	70.00	0.500	105.00	
70.00	0.500	110.00	268.83	107.53	16.42	0.07755	-0.00039	0.512	109.44	70.00	0.500	110.00	
70.00	0.500	115.00	271.20	108.48	16.44	0.00461	0.00032	0.512	114.31	70.00	0.500	115.00	
70.01	0.500	120.00	271.95	108.78	16.32	0.01416	-0.00012	0.513	119.17	70.00	0.500	120.00	
70.00	0.500	125.00	273.30	109.32	16.50	0.03859	0.00022	0.514	124.06	70.00	0.500	125.00	
70.00	0.500	130.00	274.02	109.61	16.62	-0.00116	0.00054	0.514	128.94	70.00	0.500	130.00	
70.01	0.500	135.00	275.62	110.25	16.95	0.05964	0.00034	0.513	133.85	70.00	0.500	135.00	
70.00	0.500	140.00	275.14	110.06	16.20	0.01277	-0.00030	0.512	138.85	70.00	0.500	140.00	
70.00	0.500	145.00	277.37	110.95	16.75	0.09489	-0.00004	0.511	143.85	70.00	0.500	145.00	
70.00	0.500	150.00	279.44	111.78	16.95	0.06303	0.00027	0.509	148.87	70.00	0.500	150.00	
70.00	0.500	155.00	281.65	112.66	17.34	0.04000	0.00078	0.508	153.84	70.00	0.500	155.00	
70.00	0.500	160.00	282.39	112.96	16.78	0.07818	0.00004	0.508	158.84	70.00	0.500	160.00	
70.00	0.500	165.00	284.92	113.97	17.45	0.01550	0.00043	0.507	163.93	70.00	0.500	165.00	
70.00	0.500	170.00	285.76	114.31	17.30	-0.03173	0.00071	0.506	168.99	70.00	0.500	170.00	
70.00	0.500	175.00	287.77	115.11	18.13	0.00298	0.00042	0.506	174.13	70.00	0.500	175.00	
70.00	0.500	180.00	285.14	114.05	16.84	0.03779	-0.00054	0.506	179.30	70.00	0.500	180.00	
70.00	0.500	185.00	284.89	113.95	17.11	0.04553	-0.00005	0.506	184.43	70.00	0.500	185.00	
70.00	0.500	190.00	284.21	113.68	17.17	0.00114	0.00071	0.507	189.58	70.00	0.500	190.00	
70.00	0.500	195.00	282.84	113.14	17.56	0.00282	0.00110	0.509	194.73	70.00	0.500	195.00	
70.00	0.500	200.00	280.19	112.08	17.44	-0.04442	0.00073	0.510	199.84	70.00	0.500	200.00	
70.00	0.500	205.00	277.16	110.87	16.76	0.03440	0.00043	0.511	204.96	70.00	0.500	205.00	
70.00	0.500	210.00	275.39	110.16	16.78	0.04671	0.00042	0.512	210.00	70.00	0.500	210.00	
70.00	0.500	215.00	274.41	109.76	16.96	0.01304	0.00060	0.514	214.97	70.00	0.500	215.00	
70.00	0.499	220.00	273.20	109.28	16.60	0.07120	0.00026	0.515	219.77	70.00	0.500	220.00	
70.00	0.500	225.00	273.85	109.54	16.91	-0.01777	0.00187	0.516	224.57	70.00	0.500	225.00	
70.00	0.500	230.00	272.73	109.09	16.49	0.04209	-0.00012	0.516	229.38	70.00	0.500	230.00	
70.00	0.499	235.00	273.71	109.49	16.51	0.05025	0.00035	0.516	234.22	70.00	0.500	235.00	
70.00	0.500	240.00	274.72	109.89	16.58	0.05566	0.00030	0.515	239.03	70.00	0.500	240.00	
