Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
80.00	7.000	110.00	3.45	1.38	3.24	-0.04364	-0.10000	6.954	109.62	80.00	7.000	110.00	
80.00	7.000	115.00	2.60	1.04	2.93	-0.14400	-0.10000	6.936	114.49	80.00	7.000	115.00	
80.00	7.000	120.00	1.98	0.79	2.68	-0.09381	-0.10000	6.915	119.37	80.00	7.000	120.00	
80.00	7.000	125.00	1.45	0.58	2.42	-0.18172	-0.10000	6.895	124.28	80.00	7.000	125.00	
80.00	7.000	130.00	1.08	0.43	2.19	-0.22352	-0.10000	6.876	129.23	80.00	7.000	130.00	
80.00	7.000	135.00	0.72	0.29	1.88	-0.53756	-0.10000	6.855	134.22	80.00	7.000	135.00	
80.00	7.000	140.00	0.60	0.24	1.85	-0.18887	-0.10000	6.838	139.21	80.00	7.000	140.00	
80.00	7.000	145.00	0.45	0.18	1.71	-0.34348	0.10000	6.821	144.23	80.00	7.000	145.00	
80.00	7.000	150.00	0.32	0.13	1.53	-1.00000	-0.10000	6.807	149.24	80.00	7.000	150.00	
80.00	7.000	155.00	0.30	0.12	1.53	-1.00000	-0.10000	6.794	154.19	80.00	7.000	155.00	
80.00	7.000	160.00	0.22	0.09	1.41	-0.33897	-0.10000	6.785	159.13	80.00	7.000	160.00	
80.01	7.000	165.00	0.25	0.10	1.49	-1.00000	-0.10000	6.776	164.10	80.00	7.000	165.00	
80.00	7.000	170.00	0.25	0.10	1.53	-0.28979	-0.10000	6.767	169.09	80.00	7.000	170.00	
80.00	7.000	175.00	0.13	0.05	1.19	-0.91816	-0.10000	6.760	174.20	80.00	7.000	175.00	Sample in normal state.
80.00	7.000	180.00	0.10	0.04	1.09	-0.90426	-0.10000	6.753	179.47	80.00	7.000	180.00	Sample in normal state.
80.00	7.000	185.00	0.18	0.07	1.36	0.11576	-0.10000	6.752	184.65	80.00	7.000	185.00	
80.01	7.000	190.00	0.18	0.07	1.35	0.12323	0.10000	6.753	189.79	80.00	7.000	190.00	
80.01	7.000	195.00	0.21	0.08	1.39	-1.00000	-0.10000	6.758	194.95	80.00	7.000	195.00	
80.00	7.000	200.00	0.20	0.08	1.35	-0.18621	-0.10000	6.766	200.12	80.00	7.000	200.00	
80.00	7.000	205.00	0.28	0.11	1.51	-1.00000	-0.10000	6.775	205.24	80.00	7.000	205.00	
80.00	7.000	210.00	0.30	0.12	1.53	-0.01540	-0.10000	6.787	210.35	80.00	7.000	210.00	
80.00	7.000	215.00	0.46	0.18	1.77	-1.00000	-0.10000	6.802	215.44	80.00	7.000	215.00	
79.99	7.000	220.00	0.48	0.19	1.68	-1.00000	-0.10000	6.818	220.44	80.00	7.000	220.00	
79.99	7.000	225.00	0.71	0.28	1.94	-0.36257	-0.10000	6.837	225.40	80.00	7.000	225.00	
80.00	7.000	230.00	0.96	0.38	2.11	-0.25562	-0.10000	6.855	230.38	80.00	7.000	230.00	
79.99	7.000	235.00	1.40	0.56	2.45	-0.07019	0.10000	6.874	235.34	80.00	7.000	235.00	
80.00	7.000	240.00	1.80	0.72	2.61	-0.07411	-0.10000	6.894	240.28	80.00	7.000	240.00	
