Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
64.99	0.300	135.00	489.70	195.88	18.88	-0.01688	0.00058	0.305	134.16	65.00	0.300	135.00	
64.99	0.300	140.00	491.23	196.49	19.10	-0.00731	0.00082	0.305	139.21	65.00	0.300	140.00	
64.99	0.300	145.00	491.85	196.74	19.19	-0.02628	0.00044	0.304	144.26	65.00	0.300	145.00	
64.99	0.300	150.00	491.78	196.71	18.77	-0.07417	0.00055	0.304	149.29	65.00	0.300	150.00	
65.02	0.300	155.00	494.90	197.96	19.55	-0.05073	0.00050	0.304	154.32	65.00	0.300	155.00	
65.00	0.300	160.00	496.50	198.60	19.90	-0.07082	0.00076	0.304	159.36	65.00	0.300	160.00	
65.00	0.300	165.00	495.96	198.39	19.66	0.00722	-0.00006	0.304	164.36	65.00	0.300	165.00	
65.02	0.300	170.00	495.98	198.39	19.65	0.04315	-0.00007	0.304	169.49	65.00	0.300	170.00	
65.02	0.301	175.00	496.46	198.59	19.97	0.06066	-0.00009	0.304	174.62	65.00	0.300	175.00	
64.99	0.300	180.00	494.07	197.63	19.49	0.03384	-0.00017	0.304	179.73	65.00	0.300	180.00	
65.02	0.300	185.00	493.30	197.32	19.79	0.02713	0.00008	0.304	184.85	65.00	0.300	185.00	
64.99	0.300	190.00	490.46	196.18	19.52	0.02988	0.00022	0.304	189.97	65.00	0.300	190.00	
65.02	0.300	195.00	488.19	195.28	19.73	0.00574	0.00028	0.305	195.12	65.00	0.300	195.00	
65.00	0.300	200.00	486.21	194.48	19.78	-0.05413	0.00060	0.306	200.20	65.00	0.300	200.00	
65.01	0.300	205.00	484.26	193.70	19.65	-0.00112	0.00071	0.307	205.28	65.00	0.300	205.00	
64.99	0.300	210.00	479.47	191.79	19.62	-0.00674	0.00057	0.307	210.27	65.00	0.300	210.00	
64.99	0.300	215.00	478.52	191.41	19.32	-0.04133	0.00082	0.308	215.23	65.00	0.300	215.00	
65.01	0.300	220.00	481.88	192.75	19.38	-0.05455	0.00088	0.309	220.06	65.00	0.300	220.00	
65.01	0.300	225.00	481.83	192.73	19.32	0.00025	0.00084	0.309	224.89	65.00	0.300	225.00	
65.01	0.300	230.00	482.45	192.98	19.09	-0.00381	0.00070	0.309	229.70	65.00	0.300	230.00	
65.01	0.300	235.00	485.13	194.05	19.72	-0.01705	0.00086	0.309	234.50	65.00	0.300	235.00	
65.01	0.300	240.00	486.84	194.73	18.67	-0.01418	0.00054	0.309	239.37	65.00	0.300	240.00	
